GRIDCODE,CVENTMUN,Fa
3789970,19009,0.000367984
3789971,19009,0.000170924
3789972,19009,0.000211146
3789973,19009,0.001146712
3789974,19009,0.001842553
3789975,19009,0.000820485
3789976,19009,0.000268754
3789977,19009,0.001976601
3789978,19009,0.000281309
3789979,19009,0.002242759
3793133,19031,0.000411509
3793134,19031,0.007485597
3793139,19031,0.003011293
3793140,19009,0.000141408
3793140,19031,0.011716104
3793141,19009,0.001183866
3793142,19009,0.002491669
3793143,19009,0.001916303
3793144,19009,8.44546E-05
3793149,19009,0.000124657
3793150,19009,0.001454122
3793151,19009,0.002491669
3793152,19009,0.001959197
3793153,19009,7.54335E-05
3793154,19009,0.000536943
3793155,19009,0.001188433
3793157,19009,0.00160715
3796317,19031,0.003455004
3796318,19009,1.9901E-05
3796318,19031,0.008285347
3796319,19009,5.98657E-05
3796319,19031,6.71148E-05
3796320,19009,0.000506713
3796321,19009,0.000105979
3796327,19009,0.000240168
3796328,19009,0.001758002
3796329,19009,0.002161474
3796330,19009,0.001735595
3796331,19009,0.001037039
3796332,19009,1.80475E-05
3796333,19009,2.1347E-05
3796335,19009,3.91835E-05
3799494,19031,0.000881163
3799495,19031,0.011944022
3799496,19031,0.001696398
3799497,19031,0.004332861
3799498,19031,0.00054948
3799507,19009,3.05003E-05
3799508,19009,2.37961E-05
3799509,19009,0.000689657
3802672,19031,0.004600099
3802673,19031,0.007108851
3802674,19031,0.000465866
3802675,19031,0.011496601
3802676,19031,0.01096903
3802677,19031,0.000131548
3802683,19009,0.000148339
3802683,19041,0.00079351
3802684,19009,0.000532025
3802684,19041,1.84888E-06
3802685,19009,0.001168244
3802686,19009,0.001913967
3802687,19009,0.001984866
3805853,19031,1.39133E-05
3805854,19031,0.007375933
3805855,19031,0.004573368
3805858,19031,0.005966234
3805859,19031,0.003457611
3805859,19041,0.00075046
3805860,19041,4.94017E-10
3805861,19009,6.43626E-06
3805861,19041,0.005476376
3805862,19009,0.000970654
3805862,19041,0.004153224
3805863,19009,0.002491669
3805864,19009,0.002491669
3805865,19009,0.00214706
3805866,19009,0.000530566
3805866,19041,3.88829E-05
3805867,19009,0.001143056
3805867,19041,0.000690124
3805868,19009,0.000541985
3805868,19041,0.001776637
3805869,19009,0.000134453
3809033,19031,0.000361478
3809033,19041,0.000604536
3809035,19031,5.73378E-05
3809035,19041,0.000260634
3809036,19031,0.000394038
3809036,19041,0.004043471
3809037,19031,7.76487E-05
3809037,19041,0.004838912
3809038,19041,0.002558658
3809039,19041,0.005301304
3809040,19009,1.56112E-05
3809040,19041,0.00688788
3809041,19009,0.000245424
3809041,19041,0.00624859
3809042,19009,0.00063446
3809042,19041,0.005006803
3809043,19009,0.000183813
3809043,19041,0.00369099
3809044,19009,0.000363781
3809044,19041,0.004798895
3809045,19009,9.45055E-05
3809045,19041,0.004315127
3809046,19009,3.45163E-05
3809046,19041,0.00573309
3809047,19009,0.000303492
3809047,19041,0.005141897
3812201,19006,2.62742E-05
3812202,19006,0.012554337
3812203,19006,0.005936959
3812203,19041,0.000455224
3812204,19006,0.000737646
3812204,19041,0.00091161
3812208,19041,0.00187661
3812209,19031,0.000142519
3812209,19041,0.004041937
3812210,19031,0.000248242
3812210,19041,0.005553517
3812211,19031,3.07159E-05
3812211,19041,0.005530109
3812212,19041,0.002242229
3812215,19041,0.001138721
3812216,19041,0.002056485
3812217,19041,0.005873221
3812218,19041,0.00667942
3812219,19041,0.00586971
3812220,19041,0.006828974
3812221,19041,0.002684551
3812222,19041,0.000464059
3812223,19041,0.002956542
3812224,19041,0.00625194
3812225,19041,0.003711485
3815379,19006,0.00633691
3815380,19006,0.013844535
3815380,19041,0.00133688
3815381,19006,0.004465059
3815381,19041,0.005156556
3815382,19041,0.004131363
3815383,19041,0.002502511
3815384,19041,0.002221934
3815385,19041,0.003987476
3815386,19041,0.006931293
3815387,19041,0.005875081
3815388,19041,0.003136755
3815389,19041,0.006503221
3815390,19041,0.00611664
3815391,19041,0.003339467
3815392,19041,6.66897E-06
3815393,19041,0.004767229
3815394,19041,0.006931307
3815395,19041,0.006931307
3815396,19041,0.00633339
3815397,19041,0.000507245
3815398,19041,0.002330585
3815399,19041,0.001851454
3815400,19041,0.001517439
3815401,19041,0.0056126
3815402,19041,0.00587907
3815403,19041,0.002707709
3818555,19006,0.00204096
3818556,19006,0.002498326
3818557,19006,0.017099493
3818558,19006,0.009516788
3818558,19041,0.003348064
3818559,19041,0.005993334
3818560,19041,0.002090248
3818561,19041,0.004971956
3818562,19041,0.005294129
3818563,19041,0.006931307
3818564,19041,0.006931307
3818565,19041,0.006931307
3818566,19041,0.006931307
3818567,19041,0.006931307
3818568,19041,0.006931307
3818569,19041,0.006236731
3818570,19041,0.003062693
3818571,19041,0.006569398
3818572,19041,0.006931307
3818573,19041,0.006916025
3818574,19041,0.006196968
3818575,19041,0.004511732
3818576,19041,0.004862715
3818577,19041,0.006931307
3818578,19041,0.006931307
3818579,19041,0.006931307
3818580,19041,0.005717723
3818581,19041,0.005521586
3821733,19006,0.00549947
3821734,19006,0.011317117
3821734,19041,0.001332053
3821735,19006,0.006626812
3821735,19041,0.002541653
3821736,19006,0.005411006
3821736,19041,0.004893966
3821737,19041,0.006931307
3821738,19041,0.006931307
3821739,19041,0.006118269
3821740,19041,0.002317186
3821741,19041,0.006855098
3821742,19041,0.006931307
3821743,19041,0.006931307
3821744,19041,0.00687127
3821745,19041,0.006931307
3821746,19041,0.003501797
3821747,19041,0.000279329
3821748,19041,0.000830704
3821749,19041,0.004803669
3821750,19041,0.006931307
3821751,19041,0.004310899
3821752,19041,0.003742345
3821753,19041,0.005595655
3821754,19041,0.006931307
3821755,19041,0.006931307
3821756,19041,0.006931307
3821757,19041,0.006931307
3821758,19041,0.006931307
3821759,19041,0.006931307
3824912,19006,0.001018075
3824912,19041,1.35049E-06
3824913,19006,2.01886E-05
3824913,19041,0.001223558
3824914,19041,0.006390509
3824915,19041,0.006716006
3824916,19041,0.006931307
3824917,19041,0.006931307
3824918,19041,0.002209722
3824919,19041,0.001210665
3824920,19041,0.006931307
3824921,19041,0.006931307
3824922,19041,0.002299144
3824923,19041,0.000976009
3824924,19041,0.000754541
3824925,19041,0.0003104
3824926,19041,0.004108683
3824927,19041,0.005460392
3824928,19041,0.006417328
3824929,19041,6.60488E-05
3824930,19041,0.002159487
3824931,19041,0.005462789
3824932,19041,0.006931307
3824933,19041,0.005110814
3824934,19041,0.006056885
3824935,19041,0.006931307
3824936,19041,0.006931307
3824937,19041,0.006931307
3828081,19006,0.001298013
3828082,19006,0.00497937
3828083,19006,0.001583986
3828092,19006,0.000117841
3828092,19041,0.000637551
3828093,19041,0.000848292
3828094,19041,0.004529684
3828095,19041,0.003759613
3828096,19041,0.000397917
3828097,19041,0.001802836
3828098,19041,0.00692865
3828099,19041,0.006931307
3828100,19041,0.002216838
3828103,19041,0.000424073
3828104,19041,0.002735574
3828105,19041,0.006907264
3828106,19041,0.00457933
3828107,19041,0.000357739
3828108,19041,0.004029827
3828109,19041,0.006931307
3828110,19041,0.006631143
3828111,19034,0.000138591
3828111,19041,0.003434537
3828112,19034,1.75195E-05
3828112,19041,0.005782167
3828113,19041,0.006931307
3828114,19034,0.000129334
3828114,19041,0.006853673
3828115,19034,0.002590916
3828115,19041,0.005376079
3831259,19006,0.001466997
3831260,19006,0.015959701
3831261,19006,0.002649303
3831274,19041,0.00217505
3831275,19041,0.006383442
3831276,19041,0.005987242
3831277,19041,0.006931307
3831278,19041,0.002333701
3831281,19041,0.004748523
3831282,19041,0.006931307
3831283,19041,0.006931307
3831284,19041,0.006451486
3831285,19041,0.006447591
3831286,19034,1.12948E-05
3831286,19041,0.006337253
3831287,19034,0.002639548
3831287,19041,0.003749165
3831288,19034,0.001339285
3831288,19041,0.000986661
3831289,19034,0.004533349
3831290,19034,0.007700715
3831290,19041,0.000709984
3831291,19034,0.009340779
3831291,19041,0.001030643
3831292,19034,0.011234561
3831292,19041,0.000187628
3831293,19016,0.011040867
3831293,19034,0.007207038
3834437,19006,0.00317878
3834438,19006,0.010013097
3834439,19006,0.011679689
3834440,19006,0.007823172
3834441,19006,0.000135398
3834451,19041,0.000931623
3834452,19041,0.006782129
3834453,19041,0.004046461
3834454,19041,0.002090258
3834455,19041,0.006931307
3834456,19041,0.005022415
3834457,19041,0.00359276
3834458,19041,0.00232139
3834459,19041,0.006331124
3834460,19041,0.006931307
3834461,19041,0.006931307
3834462,19034,0.005118763
3834462,19041,0.003858709
3834463,19034,0.00928826
3834463,19041,0.001355919
3834464,19034,0.009347199
3834464,19041,0.00132054
3834465,19034,0.009561255
3834466,19034,0.010740023
3834467,19034,0.00422184
3834469,19034,0.003718078
3834470,19016,0.003192583
3834470,19034,0.010292153
3834471,19016,0.029328554
3834471,19034,1.82561E-05
3837615,19006,0.004811969
3837616,19006,0.016236743
3837617,19006,0.015357642
3837618,19006,0.009068875
3837619,19006,1.91587E-05
3837621,19006,0.002897149
3837622,19006,7.56188E-05
3837629,19041,3.38582E-06
3837630,19041,0.003490697
3837631,19041,0.006278075
3837632,19041,0.006774829
3837633,19041,0.006518013
3837634,19041,0.006597879
3837635,19041,0.006520599
3837636,19041,0.005640603
3837637,19041,0.006931307
3837638,19041,0.006931307
3837639,19034,0.00092679
3837639,19041,0.00637499
3837640,19034,0.011441271
3837640,19041,6.35485E-05
3837641,19034,0.011547138
3837642,19034,0.005870678
3837643,19034,0.007288983
3837644,19034,0.004710338
3837645,19034,0.000597017
3837647,19034,2.58276E-05
3837648,19016,0.00778248
3837648,19034,0.00555919
3837649,19016,0.026042433
3837649,19034,0.001310011
3840793,19006,0.00388683
3840794,19006,0.016885557
3840795,19006,0.017471947
3840796,19006,0.009210556
3840797,19006,0.004311458
3840798,19006,0.00121778
3840799,19006,0.014316706
3840800,19006,0.004910149
3840808,19041,5.2344E-05
3840809,19041,0.003289134
3840810,19041,0.002311149
3840811,19041,0.001631541
3840812,19041,0.004123421
3840813,19041,0.001147137
3840814,19041,0.002192465
3840815,19041,0.006931307
3840816,19041,0.006931307
3840817,19034,0.001972755
3840817,19041,0.005747138
3840818,19034,0.011547138
3840819,19034,0.011547138
3840820,19034,0.007516149
3840826,19034,0.003493619
3840827,19016,0.011852114
3840827,19034,0.005046127
3843936,19018,0.02092596
3843937,19018,0.015589194
3843970,19006,0.001992663
3843971,19006,0.006907764
3843972,19006,0.004983187
3843973,19006,0.000632987
3843975,19006,0.004901357
3843976,19006,0.014264674
3843977,19006,0.006123232
3843978,19006,0.010075475
3843979,19006,0.00205952
3843980,19006,0.00013053
3843982,19006,0.002036892
3843983,19006,0.013044467
3843984,19006,0.003664397
3843984,19041,1.79803E-11
3843989,19041,0.001836622
3843990,19041,0.003673779
3843991,19041,0.005982909
3843992,19041,0.006897288
3843993,19041,0.006929632
3843994,19034,0.000202485
3843994,19041,0.00658123
3843995,19034,0.004991805
3843995,19041,0.003934917
3843996,19034,0.011547138
3843997,19034,0.011547138
3843998,19034,0.011547054
3843999,19034,0.002203565
3844004,19034,1.34357E-05
3844005,19016,0.007737965
3847109,19018,0.025515422
3847110,19018,0.011561252
3847111,19018,0.031654399
3847112,19018,0.001330236
3847114,19018,0.069711857
3847115,19018,0.101600038
3847116,19018,0.049738053
3847144,19021,0.003015894
3847145,19021,0.000870114
3847148,19006,0.009693396
3847149,19006,0.009689042
3847150,19006,0.000565933
3847151,19006,0.000254475
3847152,19006,0.002497837
3847153,19006,0.003283704
3847154,19006,0.009547771
3847155,19006,0.011219134
3847156,19006,0.005350926
3847157,19006,0.012287813
3847158,19006,0.015095202
3847159,19006,0.007145796
3847160,19006,0.010009789
3847161,19006,0.012765284
3847161,19041,0.000111654
3847162,19006,0.001394249
3847162,19041,8.72861E-05
3847168,19041,0.003530586
3847169,19041,0.006905519
3847170,19034,0.001133166
3847170,19041,0.004799689
3847171,19034,0.001692094
3847171,19041,0.000514996
3847172,19034,0.009798386
3847172,19041,0.000104927
3847173,19034,0.011196399
3847173,19041,0.000210536
3847174,19034,0.011435157
3847175,19034,0.011547138
3847176,19034,0.011547138
3847177,19034,0.001995796
3847181,19016,0.000283359
3847182,19016,0.006786533
3847182,19034,0.000397564
3847183,19016,0.006321191
3850287,19018,0.05165785
3850288,19018,0.055501122
3850289,19018,0.037898239
3850290,19018,0.081309963
3850291,19018,0.091903727
3850292,19018,0.082322906
3850293,19018,0.064641911
3850294,19018,0.067288509
3850295,19018,0.023283964
3850322,19021,0.167045477
3850323,19021,0.046694578
3850327,19006,0.002703395
3850328,19006,0.010351277
3850329,19006,0.008333965
3850330,19006,0.017645812
3850331,19006,0.017041365
3850332,19006,0.015220796
3850333,19006,0.015839157
3850334,19006,0.016533065
3850335,19006,0.015228739
3850336,19006,0.006274487
3850337,19006,0.007301989
3850338,19006,0.006311507
3850338,19041,0.000168852
3850339,19006,5.09604E-05
3850339,19041,2.61148E-05
3850346,19041,0.001868075
3850347,19034,0.00158582
3850347,19041,0.004493285
3850348,19034,0.010358985
3850348,19041,0.000703795
3850349,19034,0.011220173
3850350,19034,0.010500872
3850351,19034,0.011547138
3850352,19034,0.005412268
3850353,19034,0.011547138
3850354,19034,0.008455647
3850355,19034,0.000184311
3850359,19016,0.016002268
3850360,19016,0.024151756
3850361,19016,0.008625894
3853465,19018,0.03557625
3853466,19018,0.013204757
3853468,19018,0.000948741
3853469,19018,0.001294614
3853472,19018,0.007497203
3853473,19018,0.013479095
3853492,19021,0.001644984
3853493,19021,0.064490101
3853500,19021,0.11475979
3853501,19021,0.006338113
3853506,19006,0.001499441
3853507,19006,0.011814019
3853508,19006,0.018111952
3853509,19006,0.018408961
3853510,19006,0.018408961
3853511,19006,0.009735626
3853512,19006,0.001020086
3853513,19006,0.002241909
3853516,19041,0.000516853
3853517,19041,0.000104745
3853525,19034,0.000406356
3853525,19041,3.2561E-06
3853526,19034,0.006735391
3853527,19034,0.001944386
3853528,19034,0.006808067
3853529,19034,0.011547138
3853530,19034,0.0114133
3853531,19034,0.009067407
3853532,19034,0.00327146
3853535,19016,0.003400335
3853536,19016,0.019815813
3853537,19016,0.018603806
3853538,19016,0.029374997
3853539,19016,0.024475659
3856640,19018,0.001526806
3856670,19021,0.002586621
3856671,19021,0.02899205
3856678,19021,0.191086658
3856679,19006,0.000391609
3856679,19021,0.057282867
3856680,19006,0.006082791
3856681,19006,0.002432422
3856683,19006,0.003444013
3856684,19006,0.014831505
3856685,19006,0.013992444
3856686,19006,0.014731683
3856687,19006,0.018408961
3856688,19006,0.018408961
3856689,19006,0.018408961
3856690,19006,0.014696646
3856694,19006,0.003148717
3856694,19041,0.001779241
3856695,19006,0.001290889
3856695,19025,0.006725214
3856695,19041,0.00092825
3856696,19025,0.01031813
3856696,19034,0.000114804
3856696,19041,1.34063E-05
3856697,19034,0.00502291
3856698,19034,9.28531E-06
3856699,19034,0.001964919
3856700,19034,0.003290564
3856701,19034,0.003942413
3856702,19034,0.002259712
3856704,19034,0.00099912
3856705,19034,0.008727331
3856706,19034,0.010908425
3856707,19034,0.011547138
3856708,19034,0.011547138
3856709,19034,0.006556369
3856712,19016,0.004575769
3856713,19016,0.016620376
3856714,19016,0.018718499
3856715,19016,0.022149024
3856716,19016,0.028522044
3856717,19016,0.029374997
3859818,19018,0.022039002
3859855,19021,0.002946015
3859856,19021,0.159052599
3859857,19006,0.002372732
3859857,19021,0.123883288
3859858,19006,0.017387998
3859859,19006,0.015430973
3859861,19006,0.000138254
3859862,19006,0.001135995
3859864,19006,0.001160023
3859865,19006,0.017806119
3859866,19006,0.018299811
3859867,19006,0.009536699
3859868,19006,0.013230254
3859872,19006,0.000700255
3859873,19006,0.002114189
3859873,19025,0.019903949
3859874,19025,0.023367631
3859874,19034,8.47925E-05
3859875,19034,0.00061435
3859876,19034,0.000349648
3859877,19034,0.009348664
3859878,19034,0.011547138
3859879,19034,0.008340482
3859880,19034,0.000624284
3859882,19034,0.004307651
3859883,19034,0.011547138
3859884,19034,0.011547138
3859885,19034,0.008129864
3859886,19034,0.011529352
3859887,19016,0.005458574
3859887,19034,0.007967853
3859888,19016,0.000986738
3859890,19016,0.015519938
3859891,19016,0.029374932
3859892,19016,0.010330697
3859894,19016,0.01101229
3859895,19016,0.028463629
3862996,19018,0.016342074
3863026,19010,0.002368601
3863027,19010,0.044568042
3863028,19010,0.013146277
3863033,19021,0.005153462
3863033,19045,0.001774131
3863034,19021,0.024157389
3863034,19045,0.010589649
3863035,19045,3.4286E-06
3863036,19006,0.000820978
3863037,19006,0.008058702
3863038,19006,0.000589658
3863043,19006,0.013148715
3863044,19006,0.017680019
3863045,19006,0.004960082
3863046,19006,0.012172215
3863051,19025,0.002140457
3863052,19025,0.003139453
3863053,19025,0.00384107
3863053,19034,0.002914045
3863054,19034,0.005974865
3863055,19034,0.011504888
3863056,19034,0.011547138
3863057,19034,0.00292757
3863060,19034,0.005149751
3863061,19034,0.011547138
3863062,19034,0.01145805
3863063,19034,0.006162146
3863064,19034,0.011547138
3863065,19016,0.014706674
3863065,19034,0.005759065
3863066,19016,0.003941942
3863067,19016,0.008579621
3863068,19016,0.025602725
3863069,19016,0.019679294
3863073,19016,0.010238867
3866174,19018,0.004656856
3866205,19010,0.066785353
3866206,19010,0.091265356
3866207,19010,0.011226848
3866211,19045,0.000162493
3866212,19045,0.011428243
3866213,19006,0.000227449
3866213,19045,0.003336788
3866220,19006,1.57257E-05
3866221,19006,0.009616863
3866222,19006,0.012423969
3866222,19025,0.000810479
3866223,19006,0.001644007
3866223,19025,6.03603E-05
3866224,19006,0.000599015
3866229,19025,0.003656425
3866230,19025,0.022450032
3866231,19025,0.018340843
3866231,19034,0.004870121
3866232,19034,0.011547138
3866233,19034,0.011547138
3866234,19034,0.01144216
3866235,19034,0.000115933
3866238,19034,0.001813226
3866239,19034,0.011547138
3866240,19034,0.011547138
3866241,19034,0.004755552
3866242,19034,0.01065672
3866243,19016,0.019597805
3866243,19034,0.003072803
3866244,19016,0.008688784
3866245,19016,0.006758611
3866246,19016,0.014947899
3866247,19016,0.022555054
3866248,19016,0.004294388
3866251,19016,0.004680574
3869383,19010,0.014832108
3869384,19010,0.068579153
3869385,19010,0.008014014
3869389,19045,0.005451648
3869390,19045,0.01405775
3869391,19006,0.000251289
3869391,19045,0.008481343
3869406,19025,0.002136133
3869407,19025,0.000103433
3869408,19025,0.005452195
3869409,19025,0.027399275
3869409,19034,0.000270304
3869410,19025,0.012158503
3869410,19034,0.007593799
3869411,19034,0.011547138
3869412,19034,0.011547138
3869413,19034,0.004652806
3869414,19034,0.000115455
3869416,19034,0.007672591
3869417,19034,0.011547138
3869418,19034,0.011547138
3869419,19034,0.002320953
3869420,19034,0.002464881
3869421,19016,0.01099354
3869421,19034,1.36272E-05
3869422,19016,0.017805967
3869423,19016,0.028180543
3869424,19016,0.021125801
3869425,19016,0.007271046
3869426,19016,0.001340531
3872561,19010,0.024658926
3872562,19010,0.058773609
3872563,19010,0.014172607
3872567,19045,0.008145691
3872568,19045,0.01405775
3872569,19045,0.008199926
3872583,19025,0.002009962
3872584,19025,0.017535276
3872585,19025,0.021354841
3872586,19025,0.035265937
3872587,19025,0.035513242
3872588,19025,0.034227214
3872588,19034,0.000418152
3872589,19025,0.007107221
3872589,19034,0.002793761
3872590,19034,0.004444016
3872591,19034,0.007934107
3872592,19034,0.000917971
3872594,19034,0.004738074
3872595,19034,0.011547138
3872596,19034,0.011547138
3872597,19034,0.006737081
3872598,19034,0.000307293
3872599,19016,0.025085666
3872600,19016,0.028614015
3872601,19016,0.010922303
3872602,19016,0.012297374
3872603,19016,0.002378322
3872604,19016,0.010943691
3872605,19016,0.000931626
3875745,19045,0.000164719
3875746,19045,0.012223103
3875747,19045,0.007973288
3875761,19025,0.012570887
3875762,19025,0.010579656
3875763,19025,0.018231009
3875764,19025,0.029695345
3875765,19025,0.035513242
3875766,19025,0.021461601
3875767,19025,0.000327338
3875768,19034,1.1238E-06
3875769,19034,0.006102573
3875770,19034,0.001504216
3875772,19034,0.002783572
3875773,19034,0.011167333
3875774,19034,0.011547138
3875775,19034,0.00931441
3875776,19016,0.003356034
3875776,19034,0.000128535
3875777,19016,0.025285044
3875777,19034,0.000426919
3875778,19016,0.009253295
3875778,19034,0.001027758
3875779,19016,0.004012732
3875779,19034,0.000126582
3875780,19016,0.023231122
3875781,19016,0.003235936
3875782,19016,0.028277414
3875783,19016,0.013574442
3875785,19016,0.001025727
3878922,19045,0.001223106
3878923,19045,0.002952608
3878924,19045,0.003221175
3878925,19045,0.012614987
3878926,19045,0.007741212
3878927,19045,0.001172021
3878928,19025,1.95214E-05
3878928,19045,0.000155632
3878939,19025,0.014801823
3878940,19025,0.028955415
3878941,19025,0.013030229
3878942,19025,0.002995621
3878943,19025,0.005673594
3878944,19025,0.001653571
3878947,19034,0.000752889
3878948,19034,0.003966181
3878951,19034,0.002505721
3878952,19034,0.010157677
3878953,19034,0.009957189
3878954,19016,0.009646924
3878954,19034,0.004185511
3878955,19016,0.0039541
3878955,19034,0.00626261
3878956,19034,0.003173684
3878957,19016,0.006935175
3878957,19034,0.004942719
3878958,19016,0.012123189
3878958,19034,0.004266849
3878959,19016,0.000513217
3878960,19016,0.003972712
3878961,19016,0.007835105
3878962,19016,0.000224439
3878963,19016,0.011301882
3882097,19010,0.000425618
3882098,19010,0.011993939
3882098,19045,0.00254015
3882099,19045,0.00010578
3882100,19045,0.000221941
3882101,19045,0.009948935
3882103,19045,0.003559598
3882104,19045,0.012652233
3882105,19045,0.013766032
3882106,19025,0.000321814
3882106,19045,0.006398798
3882116,19025,0.016137395
3882117,19025,0.030046705
3882118,19025,0.034635699
3882119,19025,0.022513995
3882120,19025,0.001939082
3882130,19034,0.004777632
3882131,19034,0.002596428
3882132,19016,0.001168092
3882132,19034,0.009341185
3882133,19034,0.00572669
3882134,19028,0.002371896
3882134,19034,0.002858816
3882135,19028,0.006644513
3882135,19034,0.002338164
3882136,19034,0.001189176
3882139,19016,7.44706E-05
3882141,19016,0.012910175
3885271,19010,5.85746E-05
3885272,19010,0.03216199
3885273,19010,0.002802841
3885275,19010,0.008722739
3885275,19045,3.20552E-05
3885276,19010,0.005869557
3885276,19045,0.010137664
3885277,19045,0.006612715
3885278,19045,0.008283696
3885279,19045,0.013688404
3885280,19045,0.000488067
3885282,19045,0.007549268
3885283,19045,0.013403461
3885284,19045,4.33077E-06
3885291,19012,0.002226204
3885292,19012,0.002154185
3885292,19025,1.5846E-05
3885293,19025,0.000870282
3885294,19025,0.03121644
3885295,19025,0.029834362
3885296,19025,0.023776628
3885297,19025,0.000136838
3885308,19034,0.000389636
3885309,19028,0.002033154
3885309,19034,0.001596617
3885310,19028,0.022897337
3885310,19034,0.002463761
3885311,19028,0.021093243
3885311,19034,0.002301585
3885312,19028,0.030758431
3885312,19034,0.000624797
3885313,19028,0.061619898
3885313,19034,8.68901E-05
3888447,19001,0.015848937
3888448,19001,0.060865407
3888448,19010,0.009036961
3888449,19010,0.047547473
3888450,19010,0.063960021
3888451,19010,0.064480674
3888452,19010,0.036649951
3888453,19010,0.000836987
3888453,19045,0.002676601
3888454,19045,0.000515463
3888455,19045,0.000314469
3888456,19045,0.005899615
3888457,19045,0.008434345
3888458,19045,0.008611825
3888459,19045,0.002057174
3888460,19045,0.003108589
3888461,19045,0.008158275
3888462,19012,0.008445692
3888462,19045,0.003539249
3888463,19012,0.01827928
3888464,19012,0.000256917
3888465,19012,2.9307E-06
3888466,19012,0.00080448
3888467,19012,0.003247535
3888469,19012,0.015887749
3888470,19012,0.014954369
3888470,19025,0.003292331
3888471,19025,0.029863302
3888472,19025,0.032784252
3888473,19025,0.001901343
3888486,19028,0.014881178
3888487,19028,0.079518108
3888487,19034,0.000104132
3888488,19028,0.048981462
3888489,19028,0.011275507
3888490,19028,0.012122649
3888491,19028,0.062314102
3891624,19001,0.029190848
3891625,19001,0.189203552
3891626,19001,0.162773071
3891626,19010,0.016242113
3891627,19010,0.046786168
3891628,19010,0.000754739
3891629,19010,0.055002958
3891630,19010,0.083668697
3891631,19010,0.022505695
3891631,19045,0.000395507
3891632,19010,0.016367921
3891632,19045,0.003749265
3891633,19045,1.14475E-05
3891634,19045,1.49651E-05
3891635,19045,0.005243047
3891636,19045,0.005022704
3891638,19045,0.001183548
3891639,19045,0.010308775
3891640,19012,0.017721463
3891640,19045,0.004306676
3891641,19012,0.023600901
3891642,19012,0.00573716
3891643,19012,0.013848406
3891644,19012,0.023524654
3891645,19012,0.009215409
3891647,19012,0.017738759
3891647,19025,0.000459694
3891648,19012,0.003235291
3891648,19025,0.001916976
3891649,19025,0.00846778
3891650,19025,0.012954513
3891651,19025,0.00578983
3891664,19028,0.027654311
3891665,19028,0.06850751
3891666,19028,0.036061121
3891667,19028,0.019538974
3891668,19028,0.01111084
3891669,19028,0.014012158
3894801,19001,0.086531181
3894802,19001,0.145107013
3894803,19001,0.045983973
3894804,19001,0.00217495
3894808,19010,0.008566464
3894809,19010,0.025298453
3894810,19010,0.016732892
3894810,19045,0.001217859
3894811,19010,0.005135681
3894811,19045,0.009356696
3894812,19045,0.007932225
3894813,19045,0.000207004
3894814,19045,0.000762769
3894815,19045,0.004739938
3894816,19045,0.006681671
3894817,19045,0.006509235
3894818,19012,0.002124424
3894818,19045,0.004532652
3894819,19012,0.000205863
3894821,19012,0.001366343
3894822,19012,0.006431297
3894823,19012,0.002158689
3894825,19012,0.009867354
3894826,19012,0.016995002
3894826,19025,0.000614399
3894827,19012,0.006644288
3894827,19025,0.001752555
3894828,19025,0.001870709
3894829,19025,0.001714717
3894842,19028,0.012201118
3894843,19028,0.010635911
3894844,19028,0.035924495
3894845,19028,0.060726229
3894846,19028,0.040054904
3894847,19028,0.014766422
3897978,19001,0.073028399
3897978,19047,0.163512637
3897979,19001,0.158109006
3897980,19001,0.007515531
3897989,19045,0.008609894
3897990,19045,0.012144636
3897991,19045,0.010890707
3897992,19045,0.002092505
3897993,19045,0.004495551
3897994,19045,0.004485951
3897995,19045,0.012665455
3897996,19045,0.007990008
3897997,19012,0.000977065
3897997,19045,0.000998832
3897999,19012,0.014752337
3898000,19012,0.002696423
3898001,19012,0.002946566
3898002,19012,0.014988081
3898003,19012,0.007931791
3898004,19012,0.002066814
3898005,19012,0.00613403
3898005,19025,0.000642402
3898006,19025,5.94545E-05
3898012,19025,0.003234004
3898012,19028,0.002450866
3898013,19025,0.010677126
3898013,19028,0.004813691
3898021,19028,3.17592E-05
3898022,19028,0.036791426
3898023,19028,0.006258409
3898024,19028,0.005613504
3901134,19037,0.026249376
3901135,19037,0.315715241
3901136,19037,0.10271518
3901137,19037,0.000758206
3901155,19047,0.145898634
3901156,19001,0.021262199
3901156,19047,0.69058873
3901157,19001,0.002405934
3901167,19045,0.001999166
3901168,19045,0.001439975
3901169,19045,0.000705929
3901170,19045,0.010934031
3901171,19045,0.005556611
3901172,19045,0.006168885
3901173,19045,0.011874068
3901174,19012,4.56086E-05
3901174,19045,0.012625648
3901175,19012,0.007845508
3901175,19045,0.001597787
3901176,19012,0.015152544
3901177,19012,0.00144402
3901179,19012,0.003726408
3901180,19012,0.010502194
3901181,19012,0.003157532
3901182,19012,0.00247632
3901183,19012,0.000311005
3901187,19025,0.002354974
3901188,19025,0.021097135
3901189,19025,0.003206518
3901190,19025,0.025212398
3901190,19028,0.000537734
3901191,19025,0.034533296
3901191,19028,0.000271674
3901192,19025,0.005947936
3901192,19028,0.000347633
3904312,19037,0.000120154
3904313,19037,0.174490585
3904314,19037,0.254586026
3904315,19037,0.125365233
3904348,19045,7.90545E-05
3904349,19045,0.006313505
3904350,19045,0.01018386
3904351,19045,0.013452645
3904352,19012,3.05194E-08
3904352,19045,0.008256172
3904353,19012,0.000721766
