GRIDCODE	CVE_ENTCVE_MUN	Fpav
305463	32049	0.077576666
305464	32049	0.057074279
305465	32049	0.082283694
305466	32049	0.043528491
305488	32020	0.059780507
305497	32056	0.000184775
305498	32056	0.104219161
305506	32017	0.076511032
305511	32057	0.009765794
305512	32036	0.064182091
305512	32057	0.043218972
305515	32036	0.0407158
305516	32016	0.002618703
305516	32036	0.077227208
305517	32016	0.078669919
305518	32016	0.078660301
305519	32016	0.102167245
305520	32016	0.052979531
305524	24049	0.220716691
305525	24049	0.10175454
306458	25009	0.065594411
306522	32049	0.006990105
306523	32049	0.051031522
306525	32049	0.03365197
306526	32049	0.076029437
306527	32049	0.086058128
306547	32020	0.056932135
306557	32056	0.020099171
306558	32056	0.070411456
306564	32017	0.036845216
306565	32017	0.039907039
306570	32057	0.246909058
306571	32057	0.143147635
306572	32057	0.143007319
306573	32036	0.05524425
306573	32057	0.044505168
306574	32036	0.039222256
306584	24049	0.296019966
307517	25009	0.065246201
307586	32049	0.077415282
307606	32020	0.033661233
307607	32020	0.023645034
307617	32056	0.084340273
307618	32056	0.006382477
307620	32056	0.03851675
307621	32056	0.032120898
307622	32017	0.09557918
307623	32017	0.168660259
307624	32017	0.075168227
307625	32017	0.075165167
307626	32017	0.080561788
307627	32017	0.010377728
307627	32057	0.124128417
307628	32057	0.168420497
307629	32057	0.07689714
307643	24049	0.084778006
307644	24049	0.140544904
308576	25009	0.078834992
308645	32049	0.005302565
308646	32049	0.074087985
308666	32020	0.052705937
308677	32056	0.091913305
308678	32056	0.123559701
308679	32056	0.159841147
308680	32056	0.165591159
308681	32017	0.078874182
308681	32056	0.056083362
308685	32017	0.075557649
