GRIDCODE,ID,furb,frural,fpob, PobUrb, PobR,Pur+Rur, puT,prT, PobT
"0			fraction",,,,,,,,,,
241999,11020,0,0.0108498,0.0007219,0,1037,1037,1337572,95578,1436480
242929,18004,0.1867017,0,0.1210529,8522,0,8522,45645,24754,70399
242930,18004,0.0111951,0.1022461,0.0432108,511,2531,3042,45645,24754,70399
242931,18004,0,0.0088067,0.0030966,0,218,218,45645,24754,70399
242932,18004,0,0.0008483,0.0002983,0,21,21,45645,24754,70399
242934,18004,0,0.0179769,0.0063211,0,445,445,45645,24754,70399
242946,18013,0,0.2155976,0.1078562,0,810,810,3753,3757,7510
242949,18002,0,0.0116814,0.0065008,0,99,99,6754,8475,15229
242954,18002,0,0.1067847,0.0594261,0,905,905,6754,8475,15229
242955,18002,0.4865265,0.000472,0.2160352,3286,4,3290,6754,8475,15229
242956,18002,0.5106604,0.0011799,0.2271324,3449,10,3459,6754,8475,15229
242957,18002,0,0.0087316,0.0048592,0,74,74,6754,8475,15229
242959,18006,0,0.0010076,0.0001467,0,4,4,23303,3970,27273
242960,18006,0,0.0017632,0.0002567,0,7,7,23303,3970,27273
242963,18006,0,0.0740554,0.0107799,0,294,294,23303,3970,27273
242964,14040,0,0.0279055,0.0176974,0,182,182,3762,6522,10284
242966,14040,0,0.0006133,0.000389,0,4,4,3762,6522,10284
242967,14040,0,0.0042932,0.0027227,0,28,28,3762,6522,10284
242968,14040,0,0.0102729,0.006515,0,67,67,3762,6522,10284
242969,14040,0,0.0170193,0.0107935,0,111,111,3762,6522,10284
242970,14040,0.393142,0,0.1438156,1479,0,1479,3762,6522,10284
242971,14040,0.5943647,0.0012266,0.218203,2236,8,2244,3762,6522,10284
242972,14040,0,0.00092,0.0005834,0,6,6,3762,6522,10284
242973,14040,0,0.0003067,0.0001945,0,2,2,3762,6522,10284
242976,14040,0,0.0360319,0.022851,0,235,235,3762,6522,10284
242980,14094,0,0.0143461,0.0031698,0,129,129,31705,8992,40697
242981,14094,0,0.0316948,0.007003,0,285,285,31705,8992,40697
242983,14094,0,0.0031139,0.000688,0,28,28,31705,8992,40697
242984,14094,0,0.0027802,0.0006143,0,25,25,31705,8992,40697
242987,14071,0,0.0051791,0.0037783,0,12,12,859,2317,3176
242989,14071,0,0.0289167,0.0210957,0,67,67,859,2317,3176
242990,14071,0,0.0030211,0.002204,0,7,7,859,2317,3176
242992,14071,0,0.0034527,0.0025189,0,8,8,859,2317,3176
243001,14045,0,0.0005466,0.0003683,0,7,7,6198,12807,19005
243002,14045,0,0.0032014,0.0021573,0,41,41,6198,12807,19005
243002,32033,0,0.074455,0.0396669,0,181,181,2132,2431,4563
243003,32033,0,0.0078157,0.0041639,0,19,19,2132,2431,4563
243004,14029,0,0.014642,0.0107895,0,192,192,4682,13113,17795
243005,14029,0,0.0069397,0.0051138,0,91,91,4682,13113,17795
243006,14029,0,0.0224968,0.0165777,0,295,295,4682,13113,17795
243008,14029,0,0.0062533,0.004608,0,82,82,4682,13113,17795
243008,14118,0,0.0004636,0.0001795,0,4,4,13655,8629,22284
243009,14118,0,0.0359254,0.0139113,0,310,310,13655,8629,22284
243010,14118,0,0.0113571,0.0043978,0,98,98,13655,8629,22284
243011,14118,0,0.0016224,0.0006283,0,14,14,13655,8629,22284
243012,14118,0,0.0074168,0.002872,0,64,64,13655,8629,22284
243014,14117,0,0.1015062,0.0373314,0,155,155,2624,1527,4152
243016,14111,0,0.0013556,0.0004474,0,3,3,4492,2213,6705
243018,14111,0,0.0018075,0.0005966,0,4,4,4492,2213,6705
243019,14111,0,0.0063263,0.002088,0,14,14,4492,2213,6705
243020,14111,0,0.010845,0.0035794,0,24,24,4492,2213,6705
243021,14111,0,0.010845,0.0035794,0,24,24,4492,2213,6705
243022,14111,0,0.0415725,0.0137211,0,92,92,4492,2213,6705
243022,14046,0,0.002392,0.0005634,0,18,18,24422,7525,31948
243023,14046,0,0.0253821,0.0059785,0,191,191,24422,7525,31948
243025,14078,0,0.000696,0.0001604,0,5,5,23982,7184,31166
243025,14046,0,0.0001329,0.0000313,0,1,1,24422,7525,31948
243026,14078,0,0.0011136,0.0002567,0,8,8,23982,7184,31166
243026,14046,0,0.0010631,0.0002504,0,8,8,24422,7525,31948
243027,14078,0,0.0091871,0.0021177,0,66,66,23982,7184,31166
243028,14078,0,0.0157294,0.0036257,0,113,113,23982,7184,31166
243029,14078,0,0.0026448,0.0006096,0,19,19,23982,7184,31166
243031,14078,0,0.1833241,0.0422576,0,1317,1317,23982,7184,31166
243032,14078,0,0.0072383,0.0016685,0,52,52,23982,7184,31166
243033,14078,0,0.0072383,0.0016685,0,52,52,23982,7184,31166
243034,14078,0,0.0005568,0.0001283,0,4,4,23982,7184,31166
243035,14074,0,0.00998,0.0016177,0,25,25,12949,2505,15454
243036,14074,0,0.003992,0.0006471,0,10,10,12949,2505,15454
243037,14074,0,0.0175649,0.0028472,0,44,44,12949,2505,15454
243038,14074,0,0.0035928,0.0005824,0,9,9,12949,2505,15454
243038,14109,0,0.0019578,0.0010967,0,19,19,7620,9705,17325
243039,14109,0,0.010304,0.005772,0,100,100,7620,9705,17325
243041,14109,0,0.0004122,0.0002309,0,4,4,7620,9705,17325
243042,14109,0,0.0002061,0.0001154,0,2,2,7620,9705,17325
243044,14109,0,0.0004122,0.0002309,0,4,4,7620,9705,17325
243046,11025,0,0.0823478,0.0302638,0,2082,2082,43512,25283,68795
243047,11025,0,0.0253135,0.009303,0,640,640,43512,25283,68795
243048,11020,0,0.0056498,0.0003759,0,540,540,1337572,95578,1436480
243048,11025,0,0.0009097,0.0003343,0,23,23,43512,25283,68795
243049,11020,0.0019064,0.0083492,0.0023307,2550,798,3348,1337572,95578,1436480
243050,11020,0.0027871,0.0116136,0.003368,3728,1110,4838,1337572,95578,1436480
243051,11020,0.0050868,0.0005859,0.0047756,6804,56,6860,1337572,95578,1436480
243052,11020,0.0084795,0.0017577,0.0080126,11342,168,11510,1337572,95578,1436480
243053,11020,0.0383142,0.0064136,0.0361028,51248,613,51861,1337572,95578,1436480
243054,11020,0.0810267,0.0000523,0.0754511,108379,5,108384,1337572,95578,1436480
243055,11020,0.0129055,0.0002093,0.0120308,17262,20,17282,1337572,95578,1436480
243056,11020,0.0009884,0.0041955,0.0011995,1322,401,1723,1337572,95578,1436480
243057,11020,0.0030854,0.0232166,0.0044177,4127,2219,6346,1337572,95578,1436480
243058,11020,0.0037276,0.0011718,0.003549,4986,112,5098,1337572,95578,1436480
243989,18004,0,0.0044437,0.0015625,0,110,110,45645,24754,70399
243990,18004,0,0.0011715,0.0004119,0,29,29,45645,24754,70399
243991,18004,0,0.0009291,0.0003267,0,23,23,45645,24754,70399
243992,18004,0,0.0181789,0.0063921,0,450,450,45645,24754,70399
244002,18004,0,0.0454472,0.0159803,0,1125,1125,45645,24754,70399
244004,18013,0,0.1663561,0.0832224,0,625,625,3753,3757,7510
244006,18013,0,0.3199361,0.1600533,0,1202,1202,3753,3757,7510
244010,18002,0,0.0011799,0.0006566,0,10,10,6754,8475,15229
244012,18002,0,0.0888496,0.0494451,0,753,753,6754,8475,15229
244016,18007,0.0987693,0.0050061,0.0553735,939,41,980,9507,8190,17698
244017,18007,0.0924582,0,0.0496666,879,0,879,9507,8190,17698
