ID,Lon,lat,cst,pob,UTMX,UTMY,UTMZ
201648,-104.65343,19.99479,6,0,2223321.7742,890649.0616,13
201649,-104.62467,19.99529,6,0,2226321.7742,890649.0616,13
201650,-104.5959,19.99578,6,0,2229321.7742,890649.0616,13
201651,-104.56714,19.99627,6,0,2232321.7742,890649.0616,13
201652,-104.53837,19.99675,6,4,2235321.7742,890649.0616,13
201653,-104.50961,19.99723,6,0,2238321.7742,890649.0616,13
201654,-104.48084,19.99771,6,0,2241321.7742,890649.0616,13
201655,-104.45208,19.99817,6,0,2244321.7742,890649.0616,13
201656,-104.42331,19.99864,6,39,2247321.7742,890649.0616,13
201657,-104.39455,19.99909,6,34,2250321.7742,890649.0616,13
201658,-104.36578,19.99954,6,0,2253321.7742,890649.0616,13
201659,-104.33701,19.99999,6,78,2256321.7742,890649.0616,13
201660,-104.30825,20.00043,6,0,2259321.7742,890649.0616,13
201661,-104.27948,20.00087,6,599,2262321.7742,890649.0616,13
201662,-104.25071,20.00129,6,42,2265321.7742,890649.0616,13
201663,-104.22194,20.00172,6,83,2268321.7742,890649.0616,13
201664,-104.19318,20.00214,6,362,2271321.7742,890649.0616,13
201665,-104.16441,20.00255,6,0,2274321.7742,890649.0616,13
201666,-104.13564,20.00296,6,0,2277321.7742,890649.0616,13
201667,-104.10687,20.00336,6,1,2280321.7742,890649.0616,13
201668,-104.07811,20.00376,6,0,2283321.7742,890649.0616,13
201669,-104.04934,20.00415,6,65,2286321.7742,890649.0616,13
201670,-104.02057,20.00453,6,10,2289321.7742,890649.0616,13
201671,-103.9918,20.00491,6,11,2292321.7742,890649.0616,13
201672,-103.96303,20.00529,6,0,2295321.7742,890649.0616,13
201673,-103.93426,20.00566,6,0,2298321.7742,890649.0616,13
201674,-103.90549,20.00602,6,0,2301321.7742,890649.0616,13
201675,-103.87672,20.00638,6,0,2304321.7742,890649.0616,13
201676,-103.84796,20.00673,6,25,2307321.7742,890649.0616,13
201677,-103.81919,20.00708,6,0,2310321.7742,890649.0616,13
201678,-103.79042,20.00742,6,0,2313321.7742,890649.0616,13
201679,-103.76165,20.00776,6,0,2316321.7742,890649.0616,13
201680,-103.73288,20.00809,6,5,2319321.7742,890649.0616,13
201681,-103.70411,20.00842,6,295,2322321.7742,890649.0616,13
201682,-103.67534,20.00874,6,18,2325321.7742,890649.0616,13
201683,-103.64657,20.00905,6,0,2328321.7742,890649.0616,13
201684,-103.61779,20.00936,6,574,2331321.7742,890649.0616,13
201685,-103.58902,20.00967,6,2315,2334321.7742,890649.0616,13
201686,-103.56025,20.00997,6,1,2337321.7742,890649.0616,13
201687,-103.53148,20.01026,6,2167,2340321.7742,890649.0616,13
201688,-103.50271,20.01055,6,2907,2343321.7742,890649.0616,13
201689,-103.47394,20.01083,6,0,2346321.7742,890649.0616,13
201690,-103.44517,20.01111,6,158,2349321.7742,890649.0616,13
201691,-103.4164,20.01138,6,25,2352321.7742,890649.0616,13
201692,-103.38763,20.01164,6,22,2355321.7742,890649.0616,13
201693,-103.35885,20.0119,6,0,2358321.7742,890649.0616,13
201694,-103.33008,20.01216,6,8,2361321.7742,890649.0616,13
201695,-103.30131,20.01241,6,0,2364321.7742,890649.0616,13
201696,-103.27254,20.01265,6,0,2367321.7742,890649.0616,13
201697,-103.24377,20.01289,6,149,2370321.7742,890649.0616,13
201698,-103.21499,20.01312,6,22,2373321.7742,890649.0616,13
201699,-103.18622,20.01335,6,0,2376321.7742,890649.0616,13
201700,-103.15745,20.01357,6,2273,2379321.7742,890649.0616,13
201701,-103.12868,20.01379,6,92,2382321.7742,890649.0616,13
201702,-103.09991,20.014,6,116,2385321.7742,890649.0616,13
201703,-103.07113,20.01421,6,75,2388321.7742,890649.0616,13
201704,-103.04236,20.01441,6,0,2391321.7742,890649.0616,13
201705,-103.01359,20.0146,6,358,2394321.7742,890649.0616,13
201706,-102.98481,20.01479,6,348,2397321.7742,890649.0616,13
201707,-102.95604,20.01498,6,0,2400321.7742,890649.0616,13
201708,-102.92727,20.01516,6,34,2403321.7742,890649.0616,13
201709,-102.8985,20.01533,6,12,2406321.7742,890649.0616,13
201710,-102.86972,20.0155,6,0,2409321.7742,890649.0616,13
201711,-102.84095,20.01566,6,6,2412321.7742,890649.0616,13
201712,-102.81218,20.01581,6,0,2415321.7742,890649.0616,13
201713,-102.7834,20.01597,6,0,2418321.7742,890649.0616,13
201714,-102.75463,20.01611,6,0,2421321.7742,890649.0616,13
201715,-102.72586,20.01625,6,3406,2424321.7742,890649.0616,13
201716,-102.69708,20.01639,6,80,2427321.7742,890649.0616,13
201717,-102.66831,20.01652,6,0,2430321.7742,890649.0616,13
201718,-102.63953,20.01664,6,559,2433321.7742,890649.0616,13
201719,-102.61076,20.01676,6,1283,2436321.7742,890649.0616,13
201720,-102.58199,20.01687,6,2204,2439321.7742,890649.0616,13
201721,-102.55321,20.01698,6,391,2442321.7742,890649.0616,13
201722,-102.52444,20.01708,6,657,2445321.7742,890649.0616,13
201723,-102.49567,20.01718,6,3,2448321.7742,890649.0616,13
201724,-102.46689,20.01727,6,4259,2451321.7742,890649.0616,13
201725,-102.43812,20.01736,6,367,2454321.7742,890649.0616,13
201726,-102.40934,20.01744,6,0,2457321.7742,890649.0616,13
201727,-102.38057,20.01751,6,980,2460321.7742,890649.0616,13
201728,-102.3518,20.01758,6,8358,2463321.7742,890649.0616,13
201729,-102.32302,20.01764,6,14361,2466321.7742,890649.0616,13
201730,-102.29425,20.0177,6,12439,2469321.7742,890649.0616,13
201731,-102.26547,20.01776,6,6835,2472321.7742,890649.0616,13
201732,-102.2367,20.0178,6,1796,2475321.7742,890649.0616,13
201733,-102.20792,20.01785,6,0,2478321.7742,890649.0616,13
201734,-102.17915,20.01788,6,405,2481321.7742,890649.0616,13
201735,-102.15038,20.01791,6,0,2484321.7742,890649.0616,13
201736,-102.1216,20.01794,6,0,2487321.7742,890649.0616,13
201737,-102.09283,20.01796,6,162,2490321.7742,890649.0616,13
201738,-102.06405,20.01797,6,0,2493321.7742,890649.0616,13
201739,-102.03528,20.01798,6,301,2496321.7742,890649.0616,13
201740,-102.00651,20.01799,6,0,2499321.7742,890649.0616,13
201741,-101.97773,20.01799,6,0,2502321.7742,890649.0616,14
201742,-101.94896,20.01798,6,17,2505321.7742,890649.0616,14
201743,-101.92018,20.01797,6,523,2508321.7742,890649.0616,14
201744,-101.89141,20.01795,6,0,2511321.7742,890649.0616,14
201745,-101.86263,20.01793,6,0,2514321.7742,890649.0616,14
201746,-101.83386,20.0179,6,0,2517321.7742,890649.0616,14
201747,-101.80509,20.01786,6,0,2520321.7742,890649.0616,14
201748,-101.77631,20.01782,6,0,2523321.7742,890649.0616,14
201749,-101.74754,20.01778,6,880,2526321.7742,890649.0616,14
201750,-101.71876,20.01773,6,0,2529321.7742,890649.0616,14
201751,-101.68999,20.01767,6,1330,2532321.7742,890649.0616,14
201752,-101.66121,20.01761,6,396,2535321.7742,890649.0616,14
201753,-101.63244,20.01754,6,0,2538321.7742,890649.0616,14
201754,-101.60367,20.01747,6,0,2541321.7742,890649.0616,14
201755,-101.57489,20.01739,6,0,2544321.7742,890649.0616,14
201756,-101.54612,20.01731,6,0,2547321.7742,890649.0616,14
201757,-101.51734,20.01722,6,0,2550321.7742,890649.0616,14
202671,-105.68954,20.00033,6,0,2115321.7742,893649.0616,13
202672,-105.66077,20.00102,6,0,2118321.7742,893649.0616,13
202673,-105.63201,20.00171,6,0,2121321.7742,893649.0616,13
202674,-105.60325,20.0024,6,0,2124321.7742,893649.0616,13
202675,-105.57449,20.00308,6,0,2127321.7742,893649.0616,13
202676,-105.54573,20.00376,6,0,2130321.7742,893649.0616,13
202677,-105.51696,20.00443,6,0,2133321.7742,893649.0616,13
202678,-105.4882,20.00509,6,0,2136321.7742,893649.0616,13
202679,-105.45944,20.00575,6,1908,2139321.7742,893649.0616,13
202680,-105.43068,20.0064,6,0,2142321.7742,893649.0616,13
202681,-105.40191,20.00705,6,463,2145321.7742,893649.0616,13
202682,-105.37315,20.00769,6,0,2148321.7742,893649.0616,13
202683,-105.34438,20.00833,6,1088,2151321.7742,893649.0616,13
202684,-105.31562,20.00896,6,110,2154321.7742,893649.0616,13
202685,-105.28685,20.00959,6,51,2157321.7742,893649.0616,13
202686,-105.25809,20.01021,6,7,2160321.7742,893649.0616,13
202687,-105.22932,20.01082,6,0,2163321.7742,893649.0616,13
202688,-105.20056,20.01143,6,45,2166321.7742,893649.0616,13
202689,-105.17179,20.01203,6,0,2169321.7742,893649.0616,13
202690,-105.14303,20.01263,6,205,2172321.7742,893649.0616,13
202691,-105.11426,20.01323,6,0,2175321.7742,893649.0616,13
202692,-105.08549,20.01381,6,0,2178321.7742,893649.0616,13
202693,-105.05673,20.0144,6,0,2181321.7742,893649.0616,13
202694,-105.02796,20.01497,6,0,2184321.7742,893649.0616,13
202695,-104.99919,20.01555,6,0,2187321.7742,893649.0616,13
202696,-104.97042,20.01611,6,0,2190321.7742,893649.0616,13
202697,-104.94166,20.01667,6,0,2193321.7742,893649.0616,13
202698,-104.91289,20.01723,6,0,2196321.7742,893649.0616,13
202699,-104.88412,20.01778,6,4,2199321.7742,893649.0616,13
202700,-104.85535,20.01832,6,0,2202321.7742,893649.0616,13
202701,-104.82658,20.01886,6,0,2205321.7742,893649.0616,13
202702,-104.79781,20.01939,6,0,2208321.7742,893649.0616,13
202703,-104.76905,20.01992,6,10,2211321.7742,893649.0616,13
202704,-104.74028,20.02044,6,0,2214321.7742,893649.0616,13
202705,-104.71151,20.02096,6,105,2217321.7742,893649.0616,13
202706,-104.68274,20.02147,6,60,2220321.7742,893649.0616,13
202707,-104.65397,20.02198,6,0,2223321.7742,893649.0616,13
202708,-104.6252,20.02248,6,0,2226321.7742,893649.0616,13
202709,-104.59643,20.02297,6,183,2229321.7742,893649.0616,13
202710,-104.56765,20.02346,6,0,2232321.7742,893649.0616,13
202711,-104.53888,20.02395,6,0,2235321.7742,893649.0616,13
202712,-104.51011,20.02442,6,9,2238321.7742,893649.0616,13
202713,-104.48134,20.0249,6,6,2241321.7742,893649.0616,13
202714,-104.45257,20.02537,6,304,2244321.7742,893649.0616,13
202715,-104.4238,20.02583,6,2,2247321.7742,893649.0616,13
202716,-104.39503,20.02629,6,156,2250321.7742,893649.0616,13
202717,-104.36625,20.02674,6,95,2253321.7742,893649.0616,13
202718,-104.33748,20.02718,6,59,2256321.7742,893649.0616,13
202719,-104.30871,20.02762,6,464,2259321.7742,893649.0616,13
202720,-104.27994,20.02806,6,27,2262321.7742,893649.0616,13
202721,-104.25116,20.02849,6,3,2265321.7742,893649.0616,13
202722,-104.22239,20.02891,6,0,2268321.7742,893649.0616,13
202723,-104.19362,20.02933,6,0,2271321.7742,893649.0616,13
202724,-104.16484,20.02974,6,135,2274321.7742,893649.0616,13
202725,-104.13607,20.03015,6,6,2277321.7742,893649.0616,13
202726,-104.1073,20.03055,6,0,2280321.7742,893649.0616,13
202727,-104.07852,20.03095,6,3,2283321.7742,893649.0616,13
202728,-104.04975,20.03134,6,59,2286321.7742,893649.0616,13
202729,-104.02097,20.03173,6,108,2289321.7742,893649.0616,13
202730,-103.9922,20.03211,6,65,2292321.7742,893649.0616,13
202731,-103.96343,20.03248,6,0,2295321.7742,893649.0616,13
202732,-103.93465,20.03285,6,492,2298321.7742,893649.0616,13
202733,-103.90588,20.03322,6,0,2301321.7742,893649.0616,13
202734,-103.8771,20.03358,6,0,2304321.7742,893649.0616,13
202735,-103.84833,20.03393,6,78,2307321.7742,893649.0616,13
202736,-103.81955,20.03428,6,0,2310321.7742,893649.0616,13
202737,-103.79078,20.03462,6,0,2313321.7742,893649.0616,13
202738,-103.762,20.03496,6,0,2316321.7742,893649.0616,13
202739,-103.73322,20.03529,6,0,2319321.7742,893649.0616,13
202740,-103.70445,20.03561,6,119,2322321.7742,893649.0616,13
202741,-103.67567,20.03593,6,2970,2325321.7742,893649.0616,13
202742,-103.6469,20.03625,6,0,2328321.7742,893649.0616,13
202743,-103.61812,20.03656,6,46,2331321.7742,893649.0616,13
202744,-103.58934,20.03686,6,92,2334321.7742,893649.0616,13
202745,-103.56057,20.03716,6,338,2337321.7742,893649.0616,13
202746,-103.53179,20.03745,6,0,2340321.7742,893649.0616,13
202747,-103.50301,20.03774,6,0,2343321.7742,893649.0616,13
202748,-103.47424,20.03802,6,0,2346321.7742,893649.0616,13
202749,-103.44546,20.0383,6,0,2349321.7742,893649.0616,13
202750,-103.41668,20.03857,6,34,2352321.7742,893649.0616,13
202751,-103.3879,20.03884,6,0,2355321.7742,893649.0616,13
202752,-103.35913,20.0391,6,0,2358321.7742,893649.0616,13
202753,-103.33035,20.03935,6,130,2361321.7742,893649.0616,13
202754,-103.30157,20.0396,6,474,2364321.7742,893649.0616,13
202755,-103.27279,20.03985,6,0,2367321.7742,893649.0616,13
202756,-103.24402,20.04009,6,142,2370321.7742,893649.0616,13
202757,-103.21524,20.04032,6,302,2373321.7742,893649.0616,13
202758,-103.18646,20.04055,6,96,2376321.7742,893649.0616,13
202759,-103.15768,20.04077,6,6,2379321.7742,893649.0616,13
202760,-103.1289,20.04099,6,0,2382321.7742,893649.0616,13
202761,-103.10013,20.0412,6,502,2385321.7742,893649.0616,13
202762,-103.07135,20.0414,6,46,2388321.7742,893649.0616,13
202763,-103.04257,20.0416,6,0,2391321.7742,893649.0616,13
202764,-103.01379,20.0418,6,37,2394321.7742,893649.0616,13
202765,-102.98501,20.04199,6,1,2397321.7742,893649.0616,13
202766,-102.95623,20.04217,6,378,2400321.7742,893649.0616,13
202767,-102.92745,20.04235,6,10,2403321.7742,893649.0616,13
202768,-102.89868,20.04252,6,1097,2406321.7742,893649.0616,13
202769,-102.8699,20.04269,6,269,2409321.7742,893649.0616,13
202770,-102.84112,20.04285,6,229,2412321.7742,893649.0616,13
202771,-102.81234,20.04301,6,52,2415321.7742,893649.0616,13
202772,-102.78356,20.04316,6,116,2418321.7742,893649.0616,13
202773,-102.75478,20.04331,6,254,2421321.7742,893649.0616,13
202774,-102.726,20.04345,6,31157,2424321.7742,893649.0616,13
202775,-102.69722,20.04358,6,8533,2427321.7742,893649.0616,13
202776,-102.66844,20.04371,6,0,2430321.7742,893649.0616,13
202777,-102.63966,20.04384,6,0,2433321.7742,893649.0616,13
202778,-102.61088,20.04396,6,0,2436321.7742,893649.0616,13
202779,-102.5821,20.04407,6,237,2439321.7742,893649.0616,13
202780,-102.55332,20.04418,6,0,2442321.7742,893649.0616,13
202781,-102.52454,20.04428,6,658,2445321.7742,893649.0616,13
202782,-102.49576,20.04438,6,36,2448321.7742,893649.0616,13
202783,-102.46699,20.04447,6,313,2451321.7742,893649.0616,13
202784,-102.43821,20.04455,6,354,2454321.7742,893649.0616,13
202785,-102.40943,20.04463,6,1225,2457321.7742,893649.0616,13
202786,-102.38065,20.04471,6,0,2460321.7742,893649.0616,13
202787,-102.35187,20.04478,6,860,2463321.7742,893649.0616,13
202788,-102.32309,20.04484,6,343,2466321.7742,893649.0616,13
202789,-102.29431,20.0449,6,4755,2469321.7742,893649.0616,13
202790,-102.26553,20.04495,6,3,2472321.7742,893649.0616,13
202791,-102.23675,20.045,6,53,2475321.7742,893649.0616,13
202792,-102.20797,20.04504,6,335,2478321.7742,893649.0616,13
202793,-102.17919,20.04508,6,0,2481321.7742,893649.0616,13
202794,-102.15041,20.04511,6,0,2484321.7742,893649.0616,13
202795,-102.12163,20.04514,6,304,2487321.7742,893649.0616,13
202796,-102.09285,20.04516,6,0,2490321.7742,893649.0616,13
202797,-102.06407,20.04517,6,200,2493321.7742,893649.0616,13
202798,-102.03529,20.04518,6,0,2496321.7742,893649.0616,13
202799,-102.00651,20.04519,6,0,2499321.7742,893649.0616,13
202800,-101.97773,20.04518,6,0,2502321.7742,893649.0616,14
202801,-101.94895,20.04518,6,417,2505321.7742,893649.0616,14
202802,-101.92017,20.04516,6,0,2508321.7742,893649.0616,14
202803,-101.89139,20.04515,6,28,2511321.7742,893649.0616,14
202804,-101.86261,20.04512,6,0,2514321.7742,893649.0616,14
202805,-101.83383,20.04509,6,0,2517321.7742,893649.0616,14
202806,-101.80505,20.04506,6,177,2520321.7742,893649.0616,14
202807,-101.77627,20.04502,6,0,2523321.7742,893649.0616,14
202808,-101.74749,20.04498,6,271,2526321.7742,893649.0616,14
202809,-101.71871,20.04492,6,571,2529321.7742,893649.0616,14
202810,-101.68993,20.04487,6,0,2532321.7742,893649.0616,14
202811,-101.66115,20.04481,6,548,2535321.7742,893649.0616,14
202812,-101.63237,20.04474,6,902,2538321.7742,893649.0616,14
202813,-101.60359,20.04467,6,732,2541321.7742,893649.0616,14
202814,-101.57481,20.04459,6,3115,2544321.7742,893649.0616,14
202815,-101.54603,20.04451,6,81,2547321.7742,893649.0616,14
202816,-101.51725,20.04442,6,0,2550321.7742,893649.0616,14
203730,-105.69028,20.02751,6,0,2115321.7742,896649.0616,13
203731,-105.66151,20.02821,6,0,2118321.7742,896649.0616,13
203732,-105.63274,20.0289,6,0,2121321.7742,896649.0616,13
203733,-105.60397,20.02959,6,0,2124321.7742,896649.0616,13
203734,-105.57521,20.03027,6,0,2127321.7742,896649.0616,13
203735,-105.54644,20.03094,6,0,2130321.7742,896649.0616,13
203736,-105.51767,20.03161,6,0,2133321.7742,896649.0616,13
203737,-105.4889,20.03228,6,283,2136321.7742,896649.0616,13
203738,-105.46013,20.03294,6,0,2139321.7742,896649.0616,13
203739,-105.43136,20.03359,6,0,2142321.7742,896649.0616,13
203740,-105.40259,20.03424,6,0,2145321.7742,896649.0616,13
203741,-105.37382,20.03488,6,0,2148321.7742,896649.0616,13
203742,-105.34505,20.03552,6,0,2151321.7742,896649.0616,13
203743,-105.31628,20.03615,6,11,2154321.7742,896649.0616,13
203744,-105.28751,20.03678,6,2,2157321.7742,896649.0616,13
203745,-105.25874,20.0374,6,133,2160321.7742,896649.0616,13
203746,-105.22997,20.03801,6,1498,2163321.7742,896649.0616,13
203747,-105.2012,20.03862,6,0,2166321.7742,896649.0616,13
203748,-105.17243,20.03923,6,141,2169321.7742,896649.0616,13
203749,-105.14366,20.03982,6,0,2172321.7742,896649.0616,13
203750,-105.11488,20.04042,6,0,2175321.7742,896649.0616,13
203751,-105.08611,20.04101,6,5,2178321.7742,896649.0616,13
203752,-105.05734,20.04159,6,0,2181321.7742,896649.0616,13
203753,-105.02857,20.04216,6,4,2184321.7742,896649.0616,13
203754,-104.99979,20.04274,6,5,2187321.7742,896649.0616,13
203755,-104.97102,20.0433,6,13,2190321.7742,896649.0616,13
203756,-104.94225,20.04386,6,0,2193321.7742,896649.0616,13
203757,-104.91347,20.04442,6,0,2196321.7742,896649.0616,13
203758,-104.8847,20.04497,6,923,2199321.7742,896649.0616,13
203759,-104.85592,20.04551,6,60,2202321.7742,896649.0616,13
203760,-104.82715,20.04605,6,0,2205321.7742,896649.0616,13
203761,-104.79838,20.04658,6,0,2208321.7742,896649.0616,13
203762,-104.7696,20.04711,6,0,2211321.7742,896649.0616,13
203763,-104.74083,20.04763,6,0,2214321.7742,896649.0616,13
203764,-104.71205,20.04815,6,14,2217321.7742,896649.0616,13
203765,-104.68327,20.04866,6,0,2220321.7742,896649.0616,13
203766,-104.6545,20.04917,6,0,2223321.7742,896649.0616,13
203767,-104.62572,20.04967,6,0,2226321.7742,896649.0616,13
203768,-104.59695,20.05017,6,101,2229321.7742,896649.0616,13
203769,-104.56817,20.05065,6,69,2232321.7742,896649.0616,13
203770,-104.53939,20.05114,6,0,2235321.7742,896649.0616,13
203771,-104.51062,20.05162,6,21,2238321.7742,896649.0616,13
203772,-104.48184,20.05209,6,0,2241321.7742,896649.0616,13
203773,-104.45306,20.05256,6,0,2244321.7742,896649.0616,13
203774,-104.42428,20.05302,6,7,2247321.7742,896649.0616,13
203775,-104.39551,20.05348,6,0,2250321.7742,896649.0616,13
203776,-104.36673,20.05393,6,18,2253321.7742,896649.0616,13
203777,-104.33795,20.05438,6,14,2256321.7742,896649.0616,13
203778,-104.30917,20.05482,6,0,2259321.7742,896649.0616,13
203779,-104.28039,20.05525,6,0,2262321.7742,896649.0616,13
203780,-104.25162,20.05568,6,270,2265321.7742,896649.0616,13
203781,-104.22284,20.05611,6,241,2268321.7742,896649.0616,13
203782,-104.19406,20.05652,6,0,2271321.7742,896649.0616,13
203783,-104.16528,20.05694,6,42,2274321.7742,896649.0616,13
203784,-104.1365,20.05735,6,0,2277321.7742,896649.0616,13
203785,-104.10772,20.05775,6,43,2280321.7742,896649.0616,13
203786,-104.07894,20.05815,6,0,2283321.7742,896649.0616,13
203787,-104.05016,20.05854,6,132,2286321.7742,896649.0616,13
203788,-104.02138,20.05892,6,0,2289321.7742,896649.0616,13
203789,-103.9926,20.0593,6,1,2292321.7742,896649.0616,13
203790,-103.96382,20.05968,6,1,2295321.7742,896649.0616,13
203791,-103.93504,20.06005,6,245,2298321.7742,896649.0616,13
203792,-103.90626,20.06041,6,0,2301321.7742,896649.0616,13
203793,-103.87748,20.06077,6,82,2304321.7742,896649.0616,13
203794,-103.8487,20.06112,6,0,2307321.7742,896649.0616,13
203795,-103.81992,20.06147,6,0,2310321.7742,896649.0616,13
203796,-103.79113,20.06181,6,0,2313321.7742,896649.0616,13
203797,-103.76235,20.06215,6,0,2316321.7742,896649.0616,13
203798,-103.73357,20.06248,6,551,2319321.7742,896649.0616,13
203799,-103.70479,20.06281,6,15,2322321.7742,896649.0616,13
203800,-103.67601,20.06313,6,0,2325321.7742,896649.0616,13
203801,-103.64723,20.06344,6,127,2328321.7742,896649.0616,13
203802,-103.61844,20.06375,6,0,2331321.7742,896649.0616,13
203803,-103.58966,20.06406,6,0,2334321.7742,896649.0616,13
203804,-103.56088,20.06436,6,1972,2337321.7742,896649.0616,13
203805,-103.5321,20.06465,6,0,2340321.7742,896649.0616,13
203806,-103.50331,20.06494,6,0,2343321.7742,896649.0616,13
203807,-103.47453,20.06522,6,199,2346321.7742,896649.0616,13
