GRIDCODE,CVE_ENTCVE_MUN,LTMxC,Lcelda,Frac
226100,11008,1565371.005,6255.355244,0.003996085
226101,11008,1565371.005,4921.056307,0.0031437
226101,11008,1565371.005,1974.063263,0.001261083
226101,11008,1565371.005,864.4773177,0.000552251
226102,11008,1565371.005,1674.305462,0.00106959
226108,11012,593211.8797,6381.200975,0.010757035
226109,11012,593211.8797,6844.396994,0.011537862
226113,11001,727117.8774,1021.760954,0.001405221
226113,11001,727117.8774,2216.835927,0.003048799
226113,11001,727117.8774,2153.930299,0.002962285
226114,11001,727117.8774,4623.035894,0.006358028
226114,11001,727117.8774,820.1661674,0.001127969
227044,14067,1457387.28,3993.511077,0.002740185
227045,14067,1457387.28,1277.958685,0.000876883
227045,14067,1457387.28,1709.58719,0.001173049
227045,14067,1457387.28,4741.610866,0.003253501
227057,14058,975937.0521,6389.595939,0.006547139
227071,14038,912296.7245,7863.604727,0.008619569
227072,14038,912296.7245,2533.191603,0.002776719
227086,14003,628888.2548,14666.48202,0.023321285
227087,14003,628888.2548,4980.470347,0.007919484
227089,14003,628888.2548,3293.308982,0.005236716
227090,14003,628888.2548,197.6034222,0.000314211
227093,14095,366446.1576,2810.151835,0.007668662
227094,14095,366446.1576,6116.655561,0.016691826
227095,14083,681727.3821,3151.321783,0.004622554
227095,14095,366446.1576,2876.483747,0.007849676
227096,14083,681727.3821,4275.362258,0.006271366
227096,14083,681727.3821,1347.996975,0.001977326
227096,14083,681727.3821,3625.507288,0.005318119
227096,14083,681727.3821,157.5436662,0.000231095
227096,14083,681727.3821,1991.097916,0.002920666
227096,14083,681727.3821,1167.007368,0.001711839
227097,14083,681727.3821,1457.312922,0.002137677
227097,14083,681727.3821,3822.199899,0.00560664
227097,14083,681727.3821,1152.754314,0.001690932
227097,14083,681727.3821,4487.680713,0.006582808
227107,14120,2646631.613,1690.488129,0.000638732
227108,14039,352387.9436,4698.488607,0.013333284
227108,14120,2646631.613,51.66444512,1.95208E-05
227108,14120,2646631.613,1868.636537,0.000706043
227109,14039,352387.9436,2221.834349,0.00630508
227109,14039,352387.9436,4895.924741,0.013893565
227109,14039,352387.9436,292.7906771,0.000830876
227109,14039,352387.9436,1617.094011,0.00458896
227110,14039,352387.9436,3399.543409,0.009647162
227110,14039,352387.9436,7048.238735,0.020001362
227110,14039,352387.9436,235.8431109,0.000669271
227110,14039,352387.9436,4132.698144,0.011727694
227111,14039,352387.9436,2632.296724,0.007469883
227113,14101,892746.8979,2391.562305,0.002678881
227114,14101,892746.8979,412.2760435,0.000461806
227114,14101,892746.8979,4534.169743,0.005078897
227114,14101,892746.8979,8261.417941,0.009253931
227115,14101,892746.8979,70.0191757,7.84312E-05
227117,14124,2267481.37,5193.322937,0.002290349
227117,14124,2267481.37,203.5785541,8.97818E-05
227118,14124,2267481.37,2166.794001,0.000955595
227118,14124,2267481.37,2307.450462,0.001017627
227119,14124,2267481.37,226.9740785,0.0001001
227119,14124,2267481.37,6024.052261,0.002656715
227120,14124,2267481.37,1147.937763,0.000506261
227120,14124,2267481.37,13573.66155,0.005986228
227120,14124,2267481.37,6171.658806,0.002721812
227121,14124,2267481.37,8166.12626,0.003601408
227121,14124,2267481.37,499.0079815,0.000220071
227121,14124,2267481.37,6096.127194,0.002688502
227121,14124,2267481.37,3884.706213,0.001713225
227121,14124,2267481.37,2995.564842,0.001321098
227121,14124,2267481.37,3311.018975,0.001460219
227122,14124,2267481.37,567.128467,0.000250114
227127,14093,2950970.425,3328.519104,0.001127941
227127,14093,2950970.425,1737.154528,0.000588672
227128,14093,2950970.425,6225.611028,0.002109683
227129,14093,2950970.425,2346.238951,0.000795074
227132,14093,2950970.425,4404.996921,0.001492728
227134,14093,2950970.425,5072.228582,0.001718834
227135,14093,2950970.425,6069.134521,0.002056657
227136,14093,2950970.425,5641.958968,0.0019119
227136,14093,2950970.425,2275.283708,0.000771029
227136,14093,2950970.425,105.7132871,3.58232E-05
227136,14093,2950970.425,634.9148749,0.000215155
227136,14093,2950970.425,198.2123788,6.71685E-05
227137,14013,792096.3752,189.8134115,0.000239634
227137,14093,2950970.425,1242.094326,0.00042091
227137,14093,2950970.425,2899.235826,0.000982469
227140,14008,1624572.813,3242.958702,0.001996192
227140,14013,792096.3752,551.3942079,0.00069612
227140,14125,642199.9793,2454.526812,0.00382206
227144,14008,1624572.813,3139.486739,0.0019325
227148,14048,1630237.842,6090.192782,0.003735769
227149,14048,1630237.842,5965.630592,0.003659362
227149,14048,1630237.842,592.822489,0.000363642
227150,14048,1630237.842,6065.126938,0.003720394
227151,14048,1630237.842,6054.690752,0.003713992
227152,14048,1630237.842,6063.250123,0.003719243
227153,14048,1630237.842,4255.252986,0.002610204
227153,14048,1630237.842,2589.334198,0.001588317
227153,14048,1630237.842,3390.691009,0.002079875
227158,11008,1565371.005,7176.988363,0.004584848
227160,11008,1565371.005,6450.372036,0.004120667
227161,11008,1565371.005,4829.292322,0.003085078
227162,11008,1565371.005,6568.871581,0.004196367
227163,11008,1565371.005,6638.028145,0.004240546
227164,11008,1565371.005,7034.896926,0.004494076
227165,11008,1565371.005,5147.687394,0.003288478
227167,11012,593211.8797,8000.995487,0.013487585
227168,11012,593211.8797,5613.803643,0.009463404
227169,11012,593211.8797,722.6136113,0.001218137
227171,11001,727117.8774,3535.594354,0.004862478
227172,11001,727117.8774,114.2874745,0.000157179
228103,14067,1457387.28,6978.519099,0.004788377
228104,14067,1457387.28,6585.793952,0.004518905
228116,14058,975937.0521,8910.284247,0.009129978
228129,14038,912296.7245,201.9653796,0.000221381
228130,14038,912296.7245,7639.944036,0.008374407
228145,14003,628888.2548,454.961378,0.000723438
228146,14003,628888.2548,6829.926671,0.010860318
228147,14003,628888.2548,2321.925702,0.003692112
228147,14003,628888.2548,2675.626396,0.004254534
228147,14003,628888.2548,541.1615712,0.000860505
228148,14003,628888.2548,6095.000598,0.009691707
228148,14003,628888.2548,967.5156275,0.001538454
228149,14003,628888.2548,3124.825255,0.004968808
228149,14095,366446.1576,2952.451827,0.008056987
228150,14095,366446.1576,6057.929669,0.016531568
228151,14095,366446.1576,6568.919484,0.017926015
228152,14095,366446.1576,3757.285602,0.010253309
228156,14083,681727.3821,1878.863568,0.002756034
228157,14083,681727.3821,5603.312418,0.008219286
228161,14120,2646631.613,1376.589853,0.000520129
228165,14120,2646631.613,929.10903,0.000351053
228165,14120,2646631.613,1527.791737,0.000577259
228165,14120,2646631.613,1912.872823,0.000722757
228165,14120,2646631.613,3225.991265,0.001218905
228165,14120,2646631.613,779.7263343,0.000294611
228165,14120,2646631.613,4635.664547,0.001751534
228166,14120,2646631.613,4479.953801,0.0016927
228168,14039,352387.9436,3390.100538,0.009620365
228169,14039,352387.9436,2677.953888,0.007599448
228169,14039,352387.9436,3336.096544,0.009467113
228169,14039,352387.9436,1084.085248,0.003076397
228171,14039,352387.9436,781.7153268,0.002218337
228171,14101,892746.8979,441.7382363,0.000494808
228172,14101,892746.8979,2419.524254,0.002710202
228172,14101,892746.8979,2304.0649,0.002580871
228172,14101,892746.8979,8204.327881,0.009189982
228172,14101,892746.8979,2452.665653,0.002747325
228173,14101,892746.8979,12700.90707,0.014226773
228173,14101,892746.8979,1310.573488,0.001468024
228180,14124,2267481.37,5196.530202,0.002291763
228181,14001,1052883.404,225.6147768,0.000214283
228181,14001,1052883.404,7533.633148,0.00715524
228181,14124,2267481.37,6380.876176,0.002814081
228181,14124,2267481.37,6226.382421,0.002745946
228182,14001,1052883.404,1656.061595,0.001572882
228182,14001,1052883.404,6120.732463,0.005813305
228182,14124,2267481.37,3675.004403,0.001620743
228188,14093,2950970.425,7866.630001,0.002665777
228191,14093,2950970.425,1426.785651,0.000483497
228191,14093,2950970.425,2419.540215,0.000819913
228192,14093,2950970.425,6969.357443,0.002361717
228193,14093,2950970.425,1517.606397,0.000514274
228195,14093,2950970.425,7400.697061,0.002507886
228196,14008,1624572.813,1644.407444,0.001012209
228196,14093,2950970.425,306.2026139,0.000103763
228197,14008,1624572.813,82.85895983,5.10035E-05
228197,14125,642199.9793,1371.2799,0.002135285
228199,14125,642199.9793,6261.6044,0.009750241
228201,14008,1624572.813,2406.026127,0.001481021
228202,14008,1624572.813,6054.214478,0.00372665
228203,14008,1624572.813,1485.563339,0.000914433
228203,14008,1624572.813,4533.473933,0.002790564
228203,14008,1624572.813,2310.491717,0.001422215
228203,14008,1624572.813,764.0032664,0.000470279
228203,14008,1624572.813,834.9029948,0.000513922
228204,14008,1624572.813,6286.973902,0.003869924
228205,14008,1624572.813,6138.734564,0.003778676
228206,14008,1624572.813,6053.249843,0.003726056
228207,14008,1624572.813,2733.996767,0.001682902
228207,14048,1630237.842,793.7283981,0.000486879
228207,14048,1630237.842,2539.491541,0.001557743
228207,14048,1630237.842,372.2901121,0.000228366
228208,14048,1630237.842,93.78597277,5.7529E-05
228217,11008,1565371.005,1489.291328,0.000951398
228217,11008,1565371.005,730.9702608,0.000466963
228218,11008,1565371.005,2878.402931,0.001838799
228218,11008,1565371.005,1388.437078,0.00088697
228218,11008,1565371.005,5897.542633,0.003767505
228219,11008,1565371.005,3643.123833,0.002327323
228224,11008,1565371.005,1142.214869,0.000729677
228224,11012,593211.8797,949.7910371,0.001601099
228225,11008,1565371.005,1014.287282,0.000647953
228225,11008,1565371.005,2303.290663,0.001471402
228225,11012,593211.8797,4320.553898,0.007283323
228225,11012,593211.8797,2158.775018,0.00363913
228225,11012,593211.8797,1938.329224,0.003267516
228226,11012,593211.8797,432.4586476,0.000729012
228227,11012,593211.8797,656.9792516,0.001107495
228228,11001,727117.8774,4630.648667,0.006368498
228228,11012,593211.8797,1284.311243,0.002165013
228228,11026,830404.0062,831.3681692,0.001001161
228228,11026,830404.0062,3627.130413,0.004367911
228228,11026,830404.0062,593.075583,0.000714201
228229,11001,727117.8774,6013.515661,0.008270345
228230,11001,727117.8774,2002.675359,0.002754265
228230,11001,727117.8774,1765.389641,0.002427928
228230,11001,727117.8774,345.4121536,0.000475043
229161,18020,1512137.601,2958.173317,0.001956286
229161,18020,1512137.601,2440.624018,0.001614022
229161,18020,1512137.601,775.6037323,0.000512919
229162,14067,1457387.28,11287.1872,0.00774481
229162,14067,1457387.28,4233.759998,0.002905034
229162,18020,1512137.601,169.5516256,0.000112127
229163,14067,1457387.28,404.5734529,0.000277602
229163,14067,1457387.28,6737.667514,0.004623114
229174,14058,975937.0521,222.1440466,0.000227621
229174,14080,1419048.316,1272.276503,0.00089657
229175,14058,975937.0521,1495.069491,0.001531932
229175,14080,1419048.316,4107.447449,0.002894509
229205,14003,628888.2548,2253.532541,0.003583359
229206,14003,628888.2548,111.4254931,0.000177179
229206,14003,628888.2548,3059.083738,0.004864272
229206,14003,628888.2548,2958.882556,0.004704942
229206,14003,628888.2548,919.0407361,0.001461374
229206,14003,628888.2548,1255.029965,0.001995633
229206,14003,628888.2548,397.6345353,0.000632282
229206,14007,230916.2905,1991.377153,0.008623805
229216,14083,681727.3821,4075.486971,0.005978177
229217,14083,681727.3821,2667.183875,0.003912391
229217,14120,2646631.613,3549.355138,0.001341084
229218,14009,576982.1343,3940.747546,0.00682993
229218,14120,2646631.613,2915.800413,0.001101702
229219,14120,2646631.613,798.8624113,0.000301841
229220,14120,2646631.613,4264.666317,0.001611356
229220,14120,2646631.613,6637.209316,0.002507795
229220,14120,2646631.613,1376.981869,0.000520277
229220,14120,2646631.613,2797.549112,0.001057022
229221,14120,2646631.613,6152.818996,0.002324773
229221,14120,2646631.613,1201.598326,0.00045401
229221,14120,2646631.613,2433.554532,0.000919491
229221,14120,2646631.613,98.00235898,3.70291E-05
229222,14120,2646631.613,12550.2211,0.00474196
229223,14120,2646631.613,13577.50947,0.005130109
229224,14120,2646631.613,2468.647007,0.000932751
229224,14120,2646631.613,2793.879544,0.001055636
229224,14120,2646631.613,202.236256,7.64127E-05
229224,14120,2646631.613,6080.301548,0.002297374
229225,14120,2646631.613,2644.683133,0.000999264
229225,14120,2646631.613,4935.767501,0.001864924
229226,14120,2646631.613,5721.507783,0.002161807
229227,14039,352387.9436,2557.512192,0.007257661
229227,14120,2646631.613,1340.621232,0.000506539
229228,14039,352387.9436,2374.353044,0.006737895
229228,14120,2646631.613,3720.904017,0.001405902
229230,14039,352387.9436,4393.622817,0.012468142
229241,14001,1052883.404,1505.57596,0.001429955
229241,14001,1052883.404,7075.294338,0.006719922
229242,14001,1052883.404,6183.18942,0.005872625
229242,14001,1052883.404,14470.80046,0.013743972
229243,14001,1052883.404,2637.262183,0.0025048
229243,14001,1052883.404,3552.801992,0.003374355
229243,14001,1052883.404,3366.389255,0.003197305
229243,14001,1052883.404,1533.893238,0.00145685
229244,14001,1052883.404,6466.623947,0.006141823
229245,14001,1052883.404,409.4578496,0.000388892
229245,14001,1052883.404,4074.997783,0.003870322
229246,14001,1052883.404,4123.32433,0.003916221
229246,14093,2950970.425,2837.86341,0.000961671
229247,14093,2950970.425,4196.290909,0.001422004
229253,14093,2950970.425,8152.155499,0.002762534
229254,14093,2950970.425,265.1938395,8.98667E-05
229256,14125,642199.9793,3565.026112,0.005551271
229257,14125,642199.9793,6053.568781,0.009426299
229258,14125,642199.9793,2507.878156,0.003905136
229258,14125,642199.9793,6262.63861,0.009751851
229259,14008,1624572.813,6127.268971,0.003771619
229259,14125,642199.9793,41.70681996,6.49437E-05
229259,14125,642199.9793,12.01741705,1.87129E-05
229259,14125,642199.9793,3709.030433,0.005775507
229259,14125,642199.9793,137.0409376,0.000213393
229260,14008,1624572.813,3677.946133,0.002263947
229262,14008,1624572.813,3039.754202,0.00187111
229262,14008,1624572.813,1037.434816,0.000638589
229263,14008,1624572.813,3031.559809,0.001866066
229276,11008,1565371.005,2691.851104,0.001719625
229276,11008,1565371.005,2268.174873,0.00144897
229276,11008,1565371.005,578.8898853,0.00036981
229276,11008,1565371.005,1530.702969,0.000977853
229276,11008,1565371.005,3599.370289,0.002299372
229276,11008,1565371.005,773.7360185,0.000494283
229277,11008,1565371.005,846.45166,0.000540735
229278,11008,1565371.005,199.3373222,0.000127342
229279,11008,1565371.005,3022.589038,0.001930909
229280,11008,1565371.005,311.959746,0.000199288
229280,11008,1565371.005,2964.700046,0.001893928
229280,11008,1565371.005,347.7939548,0.00022218
229281,11008,1565371.005,3144.557783,0.002008826
229282,11008,1565371.005,1425.299041,0.000910518
229283,11008,1565371.005,5854.636421,0.003740095
229284,11008,1565371.005,5468.642266,0.003493512
229284,11008,1565371.005,1334.216501,0.000852332
229284,11008,1565371.005,4102.898922,0.002621039
229286,11026,830404.0062,2194.052372,0.002642151
229287,11026,830404.0062,4936.890559,0.005945167
230220,18020,1512137.601,6345.144492,0.004196142
230222,14067,1457387.28,6101.960056,0.004186917
230222,14067,1457387.28,686.313254,0.00047092
230222,14067,1457387.28,3330.90006,0.002285528
230223,14067,1457387.28,6294.363865,0.004318937
230224,14067,1457387.28,4774.839563,0.003276301
230233,14080,1419048.316,3770.0177,0.002656723
230234,14080,1419048.316,2713.031602,0.001911867
230264,14007,230916.2905,7841.708635,0.033959097
230265,14007,230916.2905,586.8836455,0.002541543
230276,14009,576982.1343,5152.330239,0.008929792
230277,14009,576982.1343,7648.346764,0.013255777
230277,14009,576982.1343,1621.886121,0.002810982
230278,14009,576982.1343,259.7027731,0.000450105
230278,14009,576982.1343,361.2686604,0.000626135
230278,14009,576982.1343,1380.781198,0.002393109
230278,14120,2646631.613,743.6822415,0.000280992
230278,14120,2646631.613,936.2121714,0.000353737
230278,14120,2646631.613,204.001393,7.70796E-05
230278,14120,2646631.613,2579.412932,0.000974602
230278,14120,2646631.613,2583.702783,0.000976223
230278,14120,2646631.613,4456.896706,0.001683988
230278,14120,2646631.613,5247.883227,0.001982854
230278,14120,2646631.613,1139.511498,0.000430552
230278,14120,2646631.613,77.01322572,2.90986E-05
230278,14120,2646631.613,12169.28271,0.004598027
230279,14120,2646631.613,772.6354347,0.000291932
230279,14120,2646631.613,4227.222255,0.001597208
230279,14120,2646631.613,1094.868742,0.000413684
230280,14120,2646631.613,5636.868781,0.002129827
230283,14120,2646631.613,4495.34215,0.001698514
230283,14120,2646631.613,3225.086381,0.001218563
230283,14120,2646631.613,2240.591519,0.000846582
230284,14120,2646631.613,162.2422753,6.13014E-05
230284,14120,2646631.613,1635.358281,0.000617902
230284,14120,2646631.613,4345.190907,0.001641782
230284,14120,2646631.613,2338.588682,0.000883609
230285,14120,2646631.613,1760.078042,0.000665026
230285,14120,2646631.613,1607.999559,0.000607565
230285,14120,2646631.613,2117.76743,0.000800175
