GRIDCODE,LONG,LATITUDE,Huso,Pobl,X_long(NALCC),Y_lat(NALCC),UMTz
42,42,"EI Frontera Cd Juarez V4.0" ,,,,,
5931317,-106.4475537,31.68139896,7,7338.978174,2076321.774,2185649.062,13
5931318,-106.437063,31.68167692,7,3268.494748,2077321.774,2185649.062,13
5931319,-106.4265721,31.68195422,7,3331.499939,2078321.774,2185649.062,13
5931320,-106.4160813,31.68223087,7,4375.540726,2079321.774,2185649.062,13
5931321,-106.4055904,31.68250686,7,1970.005291,2080321.774,2185649.062,13
5931322,-106.3950994,31.68278219,7,1320.060436,2081321.774,2185649.062,13
5931323,-106.3846084,31.68305687,7,3488.081207,2082321.774,2185649.062,13
5931324,-106.3741173,31.68333089,7,3918.994629,2083321.774,2185649.062,13
5931325,-106.3636262,31.68360426,7,2670.168678,2084321.774,2185649.062,13
5931326,-106.3531351,31.68387696,7,1448.878265,2085321.774,2185649.062,13
5931327,-106.3426439,31.68414901,7,155.2415047,2086321.774,2185649.062,13
5931328,-106.3321526,31.68442041,7,0,2087321.774,2185649.062,13
5931329,-106.3216613,31.68469115,7,0,2088321.774,2185649.062,13
5931330,-106.31117,31.68496123,7,0,2089321.774,2185649.062,13
5931331,-106.3006786,31.68523065,7,0,2090321.774,2185649.062,13
5931332,-106.2901872,31.68549942,7,0,2091321.774,2185649.062,13
5931333,-106.2796957,31.68576754,7,0,2092321.774,2185649.062,13
5931334,-106.2692042,31.68603499,7,0,2093321.774,2185649.062,13
5931335,-106.2587126,31.68630179,7,0,2094321.774,2185649.062,13
5931336,-106.248221,31.68656793,7,0,2095321.774,2185649.062,13
5934473,-106.6786809,31.68408839,7,0,2054321.774,2186649.062,13
5934474,-106.6681904,31.6843808,7,0,2055321.774,2186649.062,13
5934475,-106.6576999,31.68467256,7,0,2056321.774,2186649.062,13
5934476,-106.6472093,31.68496366,7,0,2057321.774,2186649.062,13
5934477,-106.6367187,31.6852541,7,0,2058321.774,2186649.062,13
5934478,-106.626228,31.68554389,7,0,2059321.774,2186649.062,13
5934479,-106.6157373,31.68583302,7,0,2060321.774,2186649.062,13
5934480,-106.6052465,31.6861215,7,0,2061321.774,2186649.062,13
5934481,-106.5947557,31.68640932,7,0,2062321.774,2186649.062,13
5934482,-106.5842649,31.68669648,7,0,2063321.774,2186649.062,13
5934483,-106.5737739,31.68698299,7,0,2064321.774,2186649.062,13
5934484,-106.563283,31.68726884,7,0,2065321.774,2186649.062,13
5934485,-106.552792,31.68755403,7,0,2066321.774,2186649.062,13
5934486,-106.5423009,31.68783857,7,0,2067321.774,2186649.062,13
5934487,-106.5318098,31.68812245,7,0,2068321.774,2186649.062,13
5934488,-106.5213186,31.68840567,7,0,2069321.774,2186649.062,13
5934489,-106.5108274,31.68868824,7,0,2070321.774,2186649.062,13
5934490,-106.5003362,31.68897015,7,1539.15101,2071321.774,2186649.062,13
5934491,-106.4898449,31.68925141,7,4618.821324,2072321.774,2186649.062,13
5934492,-106.4793535,31.689532,7,4662.914304,2073321.774,2186649.062,13
5934493,-106.4688621,31.68981195,7,5806.191629,2074321.774,2186649.062,13
5934494,-106.4583707,31.69009123,7,6302.277038,2075321.774,2186649.062,13
5934495,-106.4478792,31.69036986,7,4535.381891,2076321.774,2186649.062,13
5934496,-106.4373877,31.69064783,7,3470.441582,2077321.774,2186649.062,13
5934497,-106.4268961,31.69092515,7,3688.996488,2078321.774,2186649.062,13
5934498,-106.4164044,31.69120181,7,3478.3278,2079321.774,2186649.062,13
5934499,-106.4059127,31.69147781,7,2739.74077,2080321.774,2186649.062,13
5934500,-106.395421,31.69175316,7,1159.853554,2081321.774,2186649.062,13
5934501,-106.3849292,31.69202785,7,1110.911193,2082321.774,2186649.062,13
5934502,-106.3744374,31.69230188,7,1929.789711,2083321.774,2186649.062,13
5934503,-106.3639455,31.69257526,7,2341.319031,2084321.774,2186649.062,13
5934504,-106.3534536,31.69284798,7,506.9620355,2085321.774,2186649.062,13
5934505,-106.3429617,31.69312005,7,26.97259299,2086321.774,2186649.062,13
5934506,-106.3324696,31.69339145,7,0,2087321.774,2186649.062,13
5934507,-106.3219776,31.69366221,7,0,2088321.774,2186649.062,13
5934508,-106.3114855,31.6939323,7,0,2089321.774,2186649.062,13
5934509,-106.3009933,31.69420174,7,0,2090321.774,2186649.062,13
5934510,-106.2905011,31.69447052,7,0,2091321.774,2186649.062,13
5934511,-106.2800089,31.69473865,7,0,2092321.774,2186649.062,13
5934512,-106.2695166,31.69500612,7,0,2093321.774,2186649.062,13
5934513,-106.2590243,31.69527293,7,0,2094321.774,2186649.062,13
5934514,-106.2485319,31.69553908,7,0,2095321.774,2186649.062,13
5937651,-106.6790232,31.69305876,7,0,2054321.774,2187649.062,13
5937652,-106.668532,31.69335119,7,0,2055321.774,2187649.062,13
5937653,-106.6580407,31.69364296,7,0,2056321.774,2187649.062,13
5937654,-106.6475494,31.69393407,7,0,2057321.774,2187649.062,13
5937655,-106.637058,31.69422453,7,0,2058321.774,2187649.062,13
5937656,-106.6265666,31.69451433,7,0,2059321.774,2187649.062,13
5937657,-106.6160751,31.69480348,7,0,2060321.774,2187649.062,13
5937658,-106.6055835,31.69509197,7,0,2061321.774,2187649.062,13
5937659,-106.595092,31.6953798,7,0,2062321.774,2187649.062,13
5937660,-106.5846003,31.69566698,7,0,2063321.774,2187649.062,13
5937661,-106.5741087,31.6959535,7,0,2064321.774,2187649.062,13
5937662,-106.5636169,31.69623936,7,0,2065321.774,2187649.062,13
5937663,-106.5531251,31.69652457,7,0,2066321.774,2187649.062,13
5937664,-106.5426333,31.69680912,7,0,2067321.774,2187649.062,13
5937665,-106.5321414,31.69709302,7,0,2068321.774,2187649.062,13
5937666,-106.5216495,31.69737625,7,0,2069321.774,2187649.062,13
5937667,-106.5111575,31.69765884,7,5,2070321.774,2187649.062,13
5937668,-106.5006655,31.69794076,7,30.04062071,2071321.774,2187649.062,13
5937669,-106.4901735,31.69822203,7,4249.167647,2072321.774,2187649.062,13
5937670,-106.4796813,31.69850264,7,4898.596233,2073321.774,2187649.062,13
5937671,-106.4691892,31.6987826,7,4891.789986,2074321.774,2187649.062,13
5937672,-106.458697,31.6990619,7,5573.443633,2075321.774,2187649.062,13
5937673,-106.4482047,31.69934054,7,3007.430569,2076321.774,2187649.062,13
5937674,-106.4377124,31.69961852,7,7598.289533,2077321.774,2187649.062,13
5937675,-106.42722,31.69989585,7,5714.331012,2078321.774,2187649.062,13
5937676,-106.4167276,31.70017253,7,4472.118182,2079321.774,2187649.062,13
5937677,-106.4062352,31.70044854,7,3647.34194,2080321.774,2187649.062,13
5937678,-106.3957427,31.7007239,7,1234.435676,2081321.774,2187649.062,13
5937679,-106.3852501,31.70099861,7,1519.955015,2082321.774,2187649.062,13
5937680,-106.3747575,31.70127266,7,1331.232363,2083321.774,2187649.062,13
5937681,-106.3642649,31.70154605,7,1107.173721,2084321.774,2187649.062,13
5937682,-106.3537722,31.70181878,7,112.6424379,2085321.774,2187649.062,13
5937683,-106.3432795,31.70209086,7,0,2086321.774,2187649.062,13
5937684,-106.3327867,31.70236228,7,0,2087321.774,2187649.062,13
5937685,-106.3222939,31.70263304,7,0,2088321.774,2187649.062,13
5937686,-106.311801,31.70290315,7,0,2089321.774,2187649.062,13
5937687,-106.3013081,31.7031726,7,0,2090321.774,2187649.062,13
5937688,-106.2908151,31.7034414,7,0,2091321.774,2187649.062,13
5937689,-106.2803221,31.70370954,7,0,2092321.774,2187649.062,13
5937690,-106.2698291,31.70397702,7,0,2093321.774,2187649.062,13
5937691,-106.259336,31.70424384,7,0,2094321.774,2187649.062,13
5937692,-106.2488428,31.70451001,7,0,2095321.774,2187649.062,13
5940829,-106.6793657,31.70202891,7,0,2054321.774,2188649.062,13
5940830,-106.6688737,31.70232135,7,0,2055321.774,2188649.062,13
5940831,-106.6583816,31.70261314,7,0,2056321.774,2188649.062,13
5940832,-106.6478895,31.70290427,7,0,2057321.774,2188649.062,13
5940833,-106.6373973,31.70319474,7,0,2058321.774,2188649.062,13
5940834,-106.6269051,31.70348456,7,0,2059321.774,2188649.062,13
5940835,-106.6164129,31.70377372,7,0,2060321.774,2188649.062,13
5940836,-106.6059206,31.70406222,7,0,2061321.774,2188649.062,13
5940837,-106.5954282,31.70435007,7,0,2062321.774,2188649.062,13
5940838,-106.5849358,31.70463726,7,0,2063321.774,2188649.062,13
5940839,-106.5744434,31.70492379,7,0,2064321.774,2188649.062,13
5940840,-106.5639509,31.70520967,7,0,2065321.774,2188649.062,13
5940841,-106.5534584,31.70549489,7,0,2066321.774,2188649.062,13
5940842,-106.5429658,31.70577946,7,0,2067321.774,2188649.062,13
5940843,-106.5324731,31.70606336,7,0,2068321.774,2188649.062,13
5940844,-106.5219804,31.70634662,7,142.5961243,2069321.774,2188649.062,13
5940845,-106.5114877,31.70662921,7,2497.288673,2070321.774,2188649.062,13
5940846,-106.5009949,31.70691115,7,3357.477399,2071321.774,2188649.062,13
5940847,-106.4905021,31.70719243,7,6367.061639,2072321.774,2188649.062,13
5940848,-106.4800092,31.70747306,7,5897.507363,2073321.774,2188649.062,13
5940849,-106.4695163,31.70775303,7,6408.059964,2074321.774,2188649.062,13
5940850,-106.4590233,31.70803234,7,3095.803028,2075321.774,2188649.062,13
5940851,-106.4485302,31.708311,7,5966.556023,2076321.774,2188649.062,13
5940852,-106.4380372,31.708589,7,6362.811433,2077321.774,2188649.062,13
5940853,-106.427544,31.70886634,7,2903.948386,2078321.774,2188649.062,13
5940854,-106.4170509,31.70914303,7,2657.127513,2079321.774,2188649.062,13
5940855,-106.4065577,31.70941906,7,2350.138046,2080321.774,2188649.062,13
5940856,-106.3960644,31.70969443,7,1291.383184,2081321.774,2188649.062,13
5940857,-106.3855711,31.70996915,7,1430.747564,2082321.774,2188649.062,13
5940858,-106.3750777,31.71024321,7,1083.220755,2083321.774,2188649.062,13
5940859,-106.3645843,31.71051661,7,168.6217949,2084321.774,2188649.062,13
5940860,-106.3540909,31.71078936,7,0,2085321.774,2188649.062,13
5940861,-106.3435974,31.71106145,7,0,2086321.774,2188649.062,13
5940862,-106.3331038,31.71133288,7,0,2087321.774,2188649.062,13
5940863,-106.3226102,31.71160366,7,0,2088321.774,2188649.062,13
5940864,-106.3121166,31.71187378,7,0,2089321.774,2188649.062,13
5940865,-106.3016229,31.71214325,7,0,2090321.774,2188649.062,13
5940866,-106.2911292,31.71241206,7,0,2091321.774,2188649.062,13
5940867,-106.2806354,31.71268021,7,0,2092321.774,2188649.062,13
5940868,-106.2701416,31.7129477,7,0,2093321.774,2188649.062,13
5940869,-106.2596477,31.71321454,7,0,2094321.774,2188649.062,13
5940870,-106.2491538,31.71348072,7,0,2095321.774,2188649.062,13
5944007,-106.6797081,31.71099884,7,0,2054321.774,2189649.062,13
5944008,-106.6692154,31.7112913,7,0,2055321.774,2189649.062,13
5944009,-106.6587225,31.7115831,7,0,2056321.774,2189649.062,13
5944010,-106.6482297,31.71187424,7,0,2057321.774,2189649.062,13
5944011,-106.6377368,31.71216473,7,0,2058321.774,2189649.062,13
5944012,-106.6272438,31.71245456,7,0,2059321.774,2189649.062,13
5944013,-106.6167508,31.71274373,7,0,2060321.774,2189649.062,13
5944014,-106.6062577,31.71303225,7,0,2061321.774,2189649.062,13
5944015,-106.5957646,31.71332011,7,0,2062321.774,2189649.062,13
5944016,-106.5852714,31.71360732,7,0,2063321.774,2189649.062,13
5944017,-106.5747782,31.71389387,7,0,2064321.774,2189649.062,13
5944018,-106.5642849,31.71417976,7,2,2065321.774,2189649.062,13
5944019,-106.5537916,31.71446499,7,0,2066321.774,2189649.062,13
5944020,-106.5432983,31.71474957,7,49.0922007,2067321.774,2189649.062,13
5944021,-106.5328049,31.71503349,7,1072.826193,2068321.774,2189649.062,13
5944022,-106.5223114,31.71531676,7,4957.432936,2069321.774,2189649.062,13
5944023,-106.5118179,31.71559937,7,7048.609554,2070321.774,2189649.062,13
5944024,-106.5013243,31.71588132,7,6726.522041,2071321.774,2189649.062,13
5944025,-106.4908307,31.71616261,7,6868.845059,2072321.774,2189649.062,13
5944026,-106.4803371,31.71644325,7,6408.568108,2073321.774,2189649.062,13
5944027,-106.4698434,31.71672324,7,3715.318353,2074321.774,2189649.062,13
5944028,-106.4593496,31.71700256,7,3185.596548,2075321.774,2189649.062,13
5944029,-106.4488558,31.71728123,7,4023.564927,2076321.774,2189649.062,13
5944030,-106.438362,31.71755925,7,4723.480336,2077321.774,2189649.062,13
5944031,-106.4278681,31.7178366,7,3235.720458,2078321.774,2189649.062,13
5944032,-106.4173742,31.7181133,7,2338.199973,2079321.774,2189649.062,13
5944033,-106.4068802,31.71838935,7,1103.098959,2080321.774,2189649.062,13
5944034,-106.3963862,31.71866473,7,1218.220527,2081321.774,2189649.062,13
5944035,-106.3858921,31.71893946,7,1384.551481,2082321.774,2189649.062,13
5944036,-106.375398,31.71921354,7,718.1156638,2083321.774,2189649.062,13
5944037,-106.3649038,31.71948696,7,0,2084321.774,2189649.062,13
5944038,-106.3544096,31.71975972,7,0,2085321.774,2189649.062,13
5944039,-106.3439153,31.72003182,7,0,2086321.774,2189649.062,13
5944040,-106.333421,31.72030327,7,0,2087321.774,2189649.062,13
5944041,-106.3229266,31.72057406,7,0,2088321.774,2189649.062,13
5944042,-106.3124322,31.72084419,7,0,2089321.774,2189649.062,13
5944043,-106.3019378,31.72111367,7,0,2090321.774,2189649.062,13
5944044,-106.2914433,31.72138249,7,0,2091321.774,2189649.062,13
5944045,-106.2809487,31.72165066,7,0,2092321.774,2189649.062,13
5944046,-106.2704541,31.72191817,7,0,2093321.774,2189649.062,13
5944047,-106.2599595,31.72218502,7,0,2094321.774,2189649.062,13
5944048,-106.2494648,31.72245121,7,0,2095321.774,2189649.062,13
5947185,-106.6800506,31.71996855,7,0,2054321.774,2190649.062,13
5947186,-106.6695571,31.72026102,7,0,2055321.774,2190649.062,13
5947187,-106.6590635,31.72055284,7,0,2056321.774,2190649.062,13
5947188,-106.6485699,31.720844,7,0,2057321.774,2190649.062,13
5947189,-106.6380762,31.7211345,7,0,2058321.774,2190649.062,13
5947190,-106.6275825,31.72142434,7,0,2059321.774,2190649.062,13
5947191,-106.6170887,31.72171353,7,0,2060321.774,2190649.062,13
5947192,-106.6065949,31.72200206,7,0,2061321.774,2190649.062,13
5947193,-106.596101,31.72228994,7,0,2062321.774,2190649.062,13
5947194,-106.585607,31.72257715,7,0,2063321.774,2190649.062,13
5947195,-106.5751131,31.72286372,7,0,2064321.774,2190649.062,13
5947196,-106.564619,31.72314962,7,0,2065321.774,2190649.062,13
5947197,-106.5541249,31.72343487,7,0,2066321.774,2190649.062,13
5947198,-106.5436308,31.72371946,7,359.0840791,2067321.774,2190649.062,13
5947199,-106.5331366,31.7240034,7,7148.435023,2068321.774,2190649.062,13
5947200,-106.5226424,31.72428668,7,7390.479598,2069321.774,2190649.062,13
5947201,-106.5121481,31.7245693,7,7372.821958,2070321.774,2190649.062,13
5947202,-106.5016538,31.72485127,7,7241.29852,2071321.774,2190649.062,13
5947203,-106.4911594,31.72513258,7,8570.472119,2072321.774,2190649.062,13
5947204,-106.480665,31.72541323,7,5219.056745,2073321.774,2190649.062,13
5947205,-106.4701706,31.72569323,7,3541.950585,2074321.774,2190649.062,13
5947206,-106.459676,31.72597257,7,5918.965133,2075321.774,2190649.062,13
5947207,-106.4491815,31.72625125,7,3719.427123,2076321.774,2190649.062,13
5947208,-106.4386869,31.72652928,7,4501.02574,2077321.774,2190649.062,13
5947209,-106.4281922,31.72680665,7,3675.534232,2078321.774,2190649.062,13
5947210,-106.4176975,31.72708336,7,1404.201804,2079321.774,2190649.062,13
5947211,-106.4072028,31.72735942,7,879.6622769,2080321.774,2190649.062,13
5947212,-106.396708,31.72763482,7,1885.234827,2081321.774,2190649.062,13
5947213,-106.3862131,31.72790956,7,2627.007866,2082321.774,2190649.062,13
5947214,-106.3757182,31.72818365,7,549.1972645,2083321.774,2190649.062,13
5947215,-106.3652233,31.72845708,7,0,2084321.774,2190649.062,13
5947216,-106.3547283,31.72872985,7,0,2085321.774,2190649.062,13
5947217,-106.3442333,31.72900197,7,0,2086321.774,2190649.062,13
5947218,-106.3337382,31.72927343,7,0,2087321.774,2190649.062,13
5947219,-106.3232431,31.72954424,7,0,2088321.774,2190649.062,13
5947220,-106.3127479,31.72981438,7,0,2089321.774,2190649.062,13
5947221,-106.3022527,31.73008387,7,0,2090321.774,2190649.062,13
5947222,-106.2917574,31.73035271,7,0,2091321.774,2190649.062,13
5947223,-106.2812621,31.73062089,7,0,2092321.774,2190649.062,13
5947224,-106.2707667,31.73088841,7,0,2093321.774,2190649.062,13
5947225,-106.2602713,31.73115527,7,0,2094321.774,2190649.062,13
5947226,-106.2497759,31.73142148,7,0,2095321.774,2190649.062,13
5950363,-106.6803932,31.72893804,7,0,2054321.774,2191649.062,13
5950364,-106.6698989,31.72923053,7,0,2055321.774,2191649.062,13
5950365,-106.6594046,31.72952236,7,0,2056321.774,2191649.062,13
5950366,-106.6489102,31.72981353,7,0,2057321.774,2191649.062,13
5950367,-106.6384157,31.73010404,7,0,2058321.774,2191649.062,13
5950368,-106.6279212,31.7303939,7,0,2059321.774,2191649.062,13
5950369,-106.6174267,31.7306831,7,0,2060321.774,2191649.062,13
5950370,-106.6069321,31.73097165,7,0,2061321.774,2191649.062,13
5950371,-106.5964374,31.73125954,7,0,2062321.774,2191649.062,13
5950372,-106.5859427,31.73154677,7,0,2063321.774,2191649.062,13
5950373,-106.575448,31.73183335,7,0,2064321.774,2191649.062,13
5950374,-106.5649532,31.73211927,7,0,2065321.774,2191649.062,13
5950375,-106.5544583,31.73240453,7,0,2066321.774,2191649.062,13
5950376,-106.5439634,31.73268914,7,947.8027658,2067321.774,2191649.062,13
5950377,-106.5334685,31.73297309,7,6106.277093,2068321.774,2191649.062,13
5950378,-106.5229735,31.73325638,7,7438.087911,2069321.774,2191649.062,13
5950379,-106.5124784,31.73353902,7,7182.499517,2070321.774,2191649.062,13
5950380,-106.5019833,31.73382099,7,7684.774241,2071321.774,2191649.062,13
5950381,-106.4914882,31.73410232,7,7217.351588,2072321.774,2191649.062,13
5950382,-106.480993,31.73438298,7,3344.691201,2073321.774,2191649.062,13
5950383,-106.4704978,31.73466299,7,4280.289389,2074321.774,2191649.062,13
5950384,-106.4600025,31.73494235,7,2788.863936,2075321.774,2191649.062,13
5950385,-106.4495072,31.73522105,7,1750.259111,2076321.774,2191649.062,13
5950386,-106.4390118,31.73549909,7,2685.404832,2077321.774,2191649.062,13
5950387,-106.4285164,31.73577647,7,3326.606882,2078321.774,2191649.062,13
5950388,-106.4180209,31.7360532,7,4733.84579,2079321.774,2191649.062,13
5950389,-106.4075254,31.73632927,7,5406.34368,2080321.774,2191649.062,13
5950390,-106.3970298,31.73660468,7,3999.8381,2081321.774,2191649.062,13
5950391,-106.3865342,31.73687944,7,898.8293673,2082321.774,2191649.062,13
5950392,-106.3760385,31.73715354,7,0,2083321.774,2191649.062,13
5950393,-106.3655428,31.73742698,7,0,2084321.774,2191649.062,13
5950394,-106.3550471,31.73769977,7,0,2085321.774,2191649.062,13
5950395,-106.3445513,31.7379719,7,0,2086321.774,2191649.062,13
5950396,-106.3340554,31.73824337,7,0,2087321.774,2191649.062,13
5950397,-106.3235595,31.73851419,7,0,2088321.774,2191649.062,13
5950398,-106.3130636,31.73878435,7,0,2089321.774,2191649.062,13
5950399,-106.3025676,31.73905386,7,0,2090321.774,2191649.062,13
5950400,-106.2920716,31.7393227,7,0,2091321.774,2191649.062,13
5950401,-106.2815755,31.73959089,7,0,2092321.774,2191649.062,13
5950402,-106.2710794,31.73985843,7,0,2093321.774,2191649.062,13
5950403,-106.2605832,31.74012531,7,0,2094321.774,2191649.062,13
5950404,-106.250087,31.74039153,7,0,2095321.774,2191649.062,13
5953541,-106.6807358,31.73790731,7,0,2054321.774,2192649.062,13
5953542,-106.6702408,31.73819981,7,0,2055321.774,2192649.062,13
5953543,-106.6597456,31.73849165,7,0,2056321.774,2192649.062,13
5953544,-106.6492505,31.73878284,7,0,2057321.774,2192649.062,13
5953545,-106.6387553,31.73907337,7,0,2058321.774,2192649.062,13
5953546,-106.62826,31.73936324,7,0,2059321.774,2192649.062,13
5953547,-106.6177647,31.73965246,7,0,2060321.774,2192649.062,13
5953548,-106.6072693,31.73994102,7,0,2061321.774,2192649.062,13
5953549,-106.5967739,31.74022892,7,0,2062321.774,2192649.062,13
5953550,-106.5862784,31.74051617,7,0,2063321.774,2192649.062,13
5953551,-106.5757829,31.74080276,7,0,2064321.774,2192649.062,13
5953552,-106.5652873,31.74108869,7,0,2065321.774,2192649.062,13
5953553,-106.5547917,31.74137397,7,25,2066321.774,2192649.062,13
5953554,-106.5442961,31.74165859,7,2049.623703,2067321.774,2192649.062,13
5953555,-106.5338003,31.74194255,7,5588.705447,2068321.774,2192649.062,13
5953556,-106.5233046,31.74222586,7,7082.148218,2069321.774,2192649.062,13
5953557,-106.5128088,31.74250851,7,7278.155997,2070321.774,2192649.062,13
5953558,-106.5023129,31.7427905,7,8466.765547,2071321.774,2192649.062,13
5953559,-106.491817,31.74307184,7,7018.370384,2072321.774,2192649.062,13
5953560,-106.4813211,31.74335252,7,2676.741773,2073321.774,2192649.062,13
5953561,-106.4708251,31.74363254,7,6084.927186,2074321.774,2192649.062,13
5953562,-106.460329,31.74391191,7,4040.092864,2075321.774,2192649.062,13
5953563,-106.4498329,31.74419062,7,1750.574716,2076321.774,2192649.062,13
5953564,-106.4393368,31.74446867,7,2138.9865,2077321.774,2192649.062,13
5953565,-106.4288406,31.74474607,7,765.8096743,2078321.774,2192649.062,13
5953566,-106.4183443,31.74502281,7,2300.517905,2079321.774,2192649.062,13
5953567,-106.4078481,31.74529889,7,3387.061808,2080321.774,2192649.062,13
5953568,-106.3973517,31.74557432,7,350.6801826,2081321.774,2192649.062,13
5953569,-106.3868553,31.74584909,7,0,2082321.774,2192649.062,13
5953570,-106.3763589,31.74612321,7,0,2083321.774,2192649.062,13
5953571,-106.3658624,31.74639666,7,0,2084321.774,2192649.062,13
5953572,-106.3553659,31.74666946,7,0,2085321.774,2192649.062,13
5953573,-106.3448694,31.74694161,7,0,2086321.774,2192649.062,13
5953574,-106.3343727,31.7472131,7,0,2087321.774,2192649.062,13
5953575,-106.3238761,31.74748393,7,0,2088321.774,2192649.062,13
5953576,-106.3133794,31.7477541,7,0,2089321.774,2192649.062,13
5953577,-106.3028826,31.74802362,7,0,2090321.774,2192649.062,13
5953578,-106.2923858,31.74829248,7,0,2091321.774,2192649.062,13
5953579,-106.281889,31.74856068,7,0,2092321.774,2192649.062,13
5953580,-106.2713921,31.74882823,7,0,2093321.774,2192649.062,13
5953581,-106.2608951,31.74909512,7,0,2094321.774,2192649.062,13
5953582,-106.2503982,31.74936135,7,0,2095321.774,2192649.062,13
5956719,-106.6810785,31.74687636,7,0,2054321.774,2193649.062,13
5956720,-106.6705827,31.74716887,7,0,2055321.774,2193649.062,13
5956721,-106.6600868,31.74746073,7,0,2056321.774,2193649.062,13
5956722,-106.6495908,31.74775193,7,0,2057321.774,2193649.062,13
5956723,-106.6390949,31.74804247,7,0,2058321.774,2193649.062,13
5956724,-106.6285988,31.74833236,7,0,2059321.774,2193649.062,13
5956725,-106.6181027,31.74862159,7,0,2060321.774,2193649.062,13
5956726,-106.6076066,31.74891017,7,0,2061321.774,2193649.062,13
5956727,-106.5971104,31.74919808,7,0,2062321.774,2193649.062,13
5956728,-106.5866142,31.74948534,7,0,2063321.774,2193649.062,13
5956729,-106.5761179,31.74977195,7,0,2064321.774,2193649.062,13
5956730,-106.5656216,31.75005789,7,0,2065321.774,2193649.062,13
5956731,-106.5551252,31.75034318,7,0,2066321.774,2193649.062,13
5956732,-106.5446288,31.75062782,7,109.949768,2067321.774,2193649.062,13
5956733,-106.5341323,31.7509118,7,3405.866507,2068321.774,2193649.062,13
5956734,-106.5236357,31.75119512,7,6429.982137,2069321.774,2193649.062,13
5956735,-106.5131392,31.75147778,7,6850.101364,2070321.774,2193649.062,13
5956736,-106.5026426,31.75175979,7,6195.833579,2071321.774,2193649.062,13
5956737,-106.4921459,31.75204114,7,1919.959861,2072321.774,2193649.062,13
5956738,-106.4816492,31.75232183,7,0.019370918,2073321.774,2193649.062,13
5956739,-106.4711524,31.75260187,7,90.10948385,2074321.774,2193649.062,13
5956740,-106.4606556,31.75288125,7,1012.127162,2075321.774,2193649.062,13
5956741,-106.4501587,31.75315997,7,2091.290116,2076321.774,2193649.062,13
5956742,-106.4396618,31.75343804,7,2025.267279,2077321.774,2193649.062,13
5956743,-106.4291648,31.75371545,7,584.9329303,2078321.774,2193649.062,13
5956744,-106.4186678,31.7539922,7,283.1305482,2079321.774,2193649.062,13
5956745,-106.4081708,31.7542683,7,0.582157811,2080321.774,2193649.062,13
5956746,-106.3976737,31.75454374,7,0,2081321.774,2193649.062,13
5956747,-106.3871765,31.75481853,7,0,2082321.774,2193649.062,13
5956748,-106.3766793,31.75509265,7,0,2083321.774,2193649.062,13
5956749,-106.3661821,31.75536612,7,0,2084321.774,2193649.062,13
5956750,-106.3556848,31.75563894,7,0,2085321.774,2193649.062,13
5956751,-106.3451875,31.75591109,7,0,2086321.774,2193649.062,13
5956752,-106.3346901,31.7561826,7,0,2087321.774,2193649.062,13
5956753,-106.3241927,31.75645344,7,0,2088321.774,2193649.062,13
5956754,-106.3136952,31.75672363,7,0,2089321.774,2193649.062,13
5956755,-106.3031977,31.75699316,7,0,2090321.774,2193649.062,13
5956756,-106.2927001,31.75726203,7,0,2091321.774,2193649.062,13
5956757,-106.2822025,31.75753025,7,0,2092321.774,2193649.062,13
5956758,-106.2717048,31.75779781,7,0,2093321.774,2193649.062,13
5956759,-106.2612071,31.75806471,7,0,2094321.774,2193649.062,13
5956760,-106.2507094,31.75833096,7,0,2095321.774,2193649.062,13
5959897,-106.6814212,31.75584519,7,0,2054321.774,2194649.062,13
5959898,-106.6709246,31.75613771,7,0,2055321.774,2194649.062,13
5959899,-106.660428,31.75642959,7,0,2056321.774,2194649.062,13
5959900,-106.6499313,31.7567208,7,0,2057321.774,2194649.062,13
5959901,-106.6394345,31.75701136,7,0,2058321.774,2194649.062,13
5959902,-106.6289377,31.75730126,7,0,2059321.774,2194649.062,13
5959903,-106.6184409,31.7575905,7,0,2060321.774,2194649.062,13
5959904,-106.6079439,31.75787909,7,0,2061321.774,2194649.062,13
5959905,-106.597447,31.75816702,7,0,2062321.774,2194649.062,13
5959906,-106.58695,31.7584543,7,0,2063321.774,2194649.062,13
5959907,-106.5764529,31.75874091,7,0,2064321.774,2194649.062,13
5959908,-106.5659558,31.75902687,7,0,2065321.774,2194649.062,13
5959909,-106.5554587,31.75931218,7,0,2066321.774,2194649.062,13
5959910,-106.5449615,31.75959683,7,1,2067321.774,2194649.062,13
5959911,-106.5344643,31.75988082,7,1915.538268,2068321.774,2194649.062,13
5959912,-106.523967,31.76016415,7,5177.299255,2069321.774,2194649.062,13
5959913,-106.5134696,31.76044683,7,4921.760031,2070321.774,2194649.062,13
5959914,-106.5029722,31.76072885,7,1454.169911,2071321.774,2194649.062,13
5959915,-106.4924748,31.76101021,7,0,2072321.774,2194649.062,13
5959916,-106.4819773,31.76129092,7,0,2073321.774,2194649.062,13
5959917,-106.4714798,31.76157097,7,0,2074321.774,2194649.062,13
5959918,-106.4609822,31.76185037,7,0,2075321.774,2194649.062,13
5959919,-106.4504845,31.7621291,7,0,2076321.774,2194649.062,13
5959920,-106.4399869,31.76240719,7,0,2077321.774,2194649.062,13
5959921,-106.4294891,31.76268461,7,0,2078321.774,2194649.062,13
5959922,-106.4189914,31.76296138,7,0,2079321.774,2194649.062,13
