GRIDCODE,CVENTMUN,Fa
1784648,15085,0.005957785
1784649,15085,0.006782881
1784650,15085,0.004992764
1784651,15085,0.001224188
1784652,15085,0.000395881
1784653,15085,0.002843518
1784654,15085,0.004589942
1784655,15085,0.002364636
1784656,15085,0.003128997
1784657,15085,0.006482459
1784658,15085,0.002000073
1784659,15085,0.00141173
1784660,15085,0.00611225
1784661,15085,0.000245326
1784662,15085,0.000566968
1784663,15085,0.004682344
1784664,15085,0.004226899
1784665,15085,0.004771473
1784666,15085,0.003454428
1784668,15085,0.003381539
1784669,15001,0.00048578
1784669,15085,0.003119043
1784670,15001,0.00267459
1784670,15085,0.001529115
1784671,15001,0.003479137
1784672,15001,0.003479137
1784673,15001,0.003479137
1784674,15001,0.003479137
1784675,15001,0.003479137
1784676,15001,0.000778002
1784677,15001,6.73171E-05
1784679,15001,0.000258218
1784680,15001,0.002050846
1784681,15001,0.000824635
1784682,15001,0.003434134
1784683,15001,0.002597862
1784683,15102,0.002619049
1784684,15001,8.6803E-05
1784684,15102,0.008048421
1784685,15102,0.012538793
1784686,15102,0.013197369
1784687,15102,0.014678387
1784688,15102,0.014678387
1784689,15102,0.014678387
1784690,15102,0.014678387
1784691,15102,0.014678387
1784692,15102,0.014596639
1784693,15102,0.013736684
1784694,15102,0.014678387
1787622,16094,0.002043241
1787623,16070,0.010330269
1787623,16094,0.009928049
1787624,16070,0.02218107
1787625,16070,0.015796659
1787626,16070,0.005432212
1787627,16070,0.015577965
1787628,16070,0.022119917
1787629,16070,0.018322861
1787630,16070,0.001026652
1787635,16070,5.91269E-05
1787636,16070,0.000171131
1787637,16070,0.002224041
1787637,16107,0.047261367
1787638,16107,5.04E-04
1787643,16044,0.002141902
1787644,16044,0.00592249
1787645,16044,0.002068742
1787645,16063,0.002833056
1787646,16063,0.004275912
1787647,16063,0.004062862
1787648,16063,0.0061212
1787649,16044,0.001106181
1787649,16063,0.008872441
1787650,16044,0.002774964
1787650,16063,0.001531988
1787651,16044,0.000140167
1787651,16063,0.000341593
1787653,16044,0.007304719
1787653,16063,0.000121117
1787654,16044,0.010093083
1787655,16044,0.000568749
1787659,16044,0.000911141
1787660,16044,0.003097981
1787661,16044,0.009060032
1787662,16044,0.003011226
1787664,16044,0.001887025
1787665,16044,0.000955563
1787666,16044,0.000158602
1787667,16044,0.004488325
1787668,16044,0.006910533
1787669,16044,0.010137455
1787670,16044,0.009987247
1787671,16037,0.008941848
1787671,16044,0.00877152
1787672,16037,0.010188329
1787672,16044,0.000419172
1787686,16037,0.007372838
1787687,16037,0.031425624
1787688,16037,0.004293684
1787692,16027,0.004642015
1787693,16027,0.012242046
1787699,16027,0.015755844
1787700,16027,0.003938208
1787729,16020,0.004773115
1787730,16003,0.022101983
1787730,16020,0.006663979
1787731,16003,0.035468641
1787732,16003,0.033430442
1787733,16003,0.00944521
1787749,11002,0.000148498
1787750,11002,0.000259459
1787750,16110,0.005381836
1787751,16110,0.014564586
1787752,16110,0.004593328
1787756,11002,0.000396091
1787757,11002,0.001989608
1787758,11002,0.001980487
1787759,11002,0.001177381
1787760,11002,0.001386009
1787761,11002,0.000920013
1787761,16110,0.004623755
1787762,11002,4.96E-06
1787762,16110,0.003728275
1787763,16110,3.33E-09
1787765,16110,0.000701241
1787766,16110,0.00333808
1787767,16110,0.001082482
1787768,16110,0.004530546
1787769,16110,0.004446501
1787770,16110,0.012616258
1787771,16110,0.009638755
1787772,16110,0.013103077
1787773,16110,0.009877991
1787774,16110,1.98E-04
1787777,16050,0.001540097
1787778,16050,0.002319297
1787779,16050,0.004489973
1787780,16050,0.003042698
1787781,11038,8.77448E-05
1787781,16050,0.005276147
1787782,11038,0.009844297
1787782,16050,0.000207412
1787783,11038,0.005241617
1787783,16050,0.002598602
1787784,16050,0.005321733
1787785,16050,0.005321733
1787786,16050,0.005321733
1787787,16050,0.005321733
1787788,16050,0.005321733
1787789,16050,0.005321733
1787790,16050,0.005321733
1787791,16050,0.005321733
1787792,16050,0.005194347
1787793,16050,0.004993614
1787794,16050,0.004983883
1787795,16050,0.005077179
1787796,16050,0.005318515
1787797,16050,0.00435896
1787798,16050,0.001904641
1787799,16050,0.002167844
1787800,16050,0.001429742
1787803,16050,0.000208589
1787804,16050,0.002563424
1787805,16017,5.26E-07
1787805,16050,0.005321114
1787806,16017,0.003855657
1787806,16050,0.000790774
1787807,16017,0.004528572
1787808,16017,0.004528572
1787809,16017,0.004528572
1787810,16017,0.004528572
1787811,16017,0.004528572
1787812,16017,0.004528572
1787813,16017,0.004528572
1787814,16017,0.004528572
1787815,16017,0.004528572
1787816,16017,0.004528572
1787817,16017,0.004528572
1787818,16017,0.004528572
1787819,16017,0.004528572
1787820,16017,0.004528572
1787821,16017,0.004528572
1787822,16017,0.003965422
1787823,16017,0.003116105
1787824,15085,0.001017777
1787824,16017,0.000569367
1787826,15085,0.000945516
1787827,15085,0.004321534
1787828,15085,0.005609056
1787829,15085,0.003985929
1787830,15085,0.003743431
1787831,15085,0.002695939
1787832,15085,0.003479171
1787833,15085,0.002479935
1787834,15085,0.006782881
1787835,15085,0.006782881
1787836,15085,0.004699493
1787837,15085,0.001827341
1787838,15085,0.003449777
1787839,15085,0.000160429
1787840,15085,0.001875624
1787841,15085,0.002235605
