GRIDCODE,LONG,LATITUDE,Pob,UTMX,UTMY,UTMZ,
255,216,"Emisiones Guanajauto EI 2016 V4.0",,,,,
2124601,-100.9928896,20.89435667,6,0,2604321.774,987649.0616,14
2124602,-100.983236,20.89429266,6,0,2605321.774,987649.0616,14
2124603,-100.9735824,20.89422804,6,0,2606321.774,987649.0616,14
2124604,-100.9639289,20.89416281,6,0,2607321.774,987649.0616,14
2124605,-100.9542754,20.89409697,6,0,2608321.774,987649.0616,14
2124606,-100.9446218,20.89403051,6,0,2609321.774,987649.0616,14
2124607,-100.9349683,20.89396345,6,0,2610321.774,987649.0616,14
2124608,-100.9253148,20.89389578,6,0,2611321.774,987649.0616,14
2124609,-100.9156613,20.89382749,6,0,2612321.774,987649.0616,14
2124610,-100.9060078,20.8937586,6,0,2613321.774,987649.0616,14
2124611,-100.8963543,20.89368909,6,0,2614321.774,987649.0616,14
2124612,-100.8867009,20.89361898,6,0,2615321.774,987649.0616,14
2124613,-100.8770474,20.89354825,6,0,2616321.774,987649.0616,14
2124614,-100.867394,20.89347692,6,0,2617321.774,987649.0616,14
2124615,-100.8577405,20.89340497,6,103,2618321.774,987649.0616,14
2124616,-100.8480871,20.89333241,6,64,2619321.774,987649.0616,14
2124617,-100.8384337,20.89325924,6,0,2620321.774,987649.0616,14
2124618,-100.8287803,20.89318546,6,0,2621321.774,987649.0616,14
2124619,-100.8191269,20.89311107,6,0,2622321.774,987649.0616,14
2124620,-100.8094735,20.89303607,6,0,2623321.774,987649.0616,14
2124621,-100.7998201,20.89296046,6,0,2624321.774,987649.0616,14
2124622,-100.7901668,20.89288424,6,0,2625321.774,987649.0616,14
2124623,-100.7805134,20.89280741,6,124,2626321.774,987649.0616,14
2124624,-100.7708601,20.89272996,6,512,2627321.774,987649.0616,14
2124625,-100.7612067,20.89265191,6,273,2628321.774,987649.0616,14
2124626,-100.7515534,20.89257324,6,1459,2629321.774,987649.0616,14
2124627,-100.7419001,20.89249397,6,8,2630321.774,987649.0616,14
2124628,-100.7322468,20.89241408,6,2,2631321.774,987649.0616,14
2124629,-100.7225935,20.89233359,6,2004,2632321.774,987649.0616,14
2124630,-100.7129403,20.89225248,6,588,2633321.774,987649.0616,14
2124631,-100.703287,20.89217076,6,0,2634321.774,987649.0616,14
2124632,-100.6936338,20.89208844,6,3,2635321.774,987649.0616,14
2124633,-100.6839805,20.8920055,6,14,2636321.774,987649.0616,14
2124634,-100.6743273,20.89192195,6,815,2637321.774,987649.0616,14
2124635,-100.6646741,20.89183779,6,0,2638321.774,987649.0616,14
2124636,-100.6550209,20.89175302,6,0,2639321.774,987649.0616,14
2124637,-100.6453677,20.89166764,6,81,2640321.774,987649.0616,14
2124638,-100.6357145,20.89158165,6,1,2641321.774,987649.0616,14
2124639,-100.6260614,20.89149505,6,0,2642321.774,987649.0616,14
2124640,-100.6164082,20.89140783,6,0,2643321.774,987649.0616,14
2124641,-100.6067551,20.89132001,6,0,2644321.774,987649.0616,14
2124642,-100.5971019,20.89123158,6,0,2645321.774,987649.0616,14
2124643,-100.5874488,20.89114253,6,0,2646321.774,987649.0616,14
2124644,-100.5777957,20.89105288,6,0,2647321.774,987649.0616,14
2124645,-100.5681426,20.89096261,6,5,2648321.774,987649.0616,14
2124646,-100.5584896,20.89087174,6,1,2649321.774,987649.0616,14
2124647,-100.5488365,20.89078025,6,0,2650321.774,987649.0616,14
2124648,-100.5391834,20.89068815,6,1305,2651321.774,987649.0616,14
2124649,-100.5295304,20.89059545,6,0,2652321.774,987649.0616,14
2124650,-100.5198774,20.89050213,6,0,2653321.774,987649.0616,14
2124651,-100.5102244,20.8904082,6,945,2654321.774,987649.0616,14
2124652,-100.5005714,20.89031366,6,0,2655321.774,987649.0616,14
2124653,-100.4909184,20.89021851,6,0,2656321.774,987649.0616,14
2124654,-100.4812654,20.89012275,6,0,2657321.774,987649.0616,14
2124655,-100.4716125,20.89002638,6,0,2658321.774,987649.0616,14
2124656,-100.4619595,20.8899294,6,0,2659321.774,987649.0616,14
2124657,-100.4523066,20.8898318,6,0,2660321.774,987649.0616,14
2124658,-100.4426537,20.8897336,6,0,2661321.774,987649.0616,14
2124659,-100.4330008,20.88963479,6,0,2662321.774,987649.0616,14
2124660,-100.4233479,20.88953537,6,462,2663321.774,987649.0616,14
2124661,-100.413695,20.88943533,6,661,2664321.774,987649.0616,14
2124662,-100.4040422,20.88933469,6,0,2665321.774,987649.0616,14
2124663,-100.3943893,20.88923343,6,663,2666321.774,987649.0616,14
2124664,-100.3847365,20.88913156,6,0,2667321.774,987649.0616,14
2124665,-100.3750837,20.88902909,6,0,2668321.774,987649.0616,14
2124666,-100.3654309,20.888926,6,0,2669321.774,987649.0616,14
2124667,-100.3557781,20.8888223,6,0,2670321.774,987649.0616,14
2124668,-100.3461254,20.888718,6,0,2671321.774,987649.0616,14
2124669,-100.3364726,20.88861308,6,6,2672321.774,987649.0616,14
2124670,-100.3268199,20.88850755,6,0,2673321.774,987649.0616,14
2124671,-100.3171671,20.88840141,6,0,2674321.774,987649.0616,14
2124672,-100.3075144,20.88829466,6,0,2675321.774,987649.0616,14
2124673,-100.2978617,20.8881873,6,0,2676321.774,987649.0616,14
2124674,-100.2882091,20.88807933,6,0,2677321.774,987649.0616,14
2124675,-100.2785564,20.88797074,6,0,2678321.774,987649.0616,14
2124676,-100.2689038,20.88786155,6,0,2679321.774,987649.0616,14
2124677,-100.2592511,20.88775175,6,0,2680321.774,987649.0616,14
2124678,-100.2495985,20.88764134,6,0,2681321.774,987649.0616,14
2124679,-100.2399459,20.88753031,6,0,2682321.774,987649.0616,14
2124680,-100.2302933,20.88741868,6,0,2683321.774,987649.0616,14
2124681,-100.2206408,20.88730643,6,0,2684321.774,987649.0616,14
2124682,-100.2109882,20.88719358,6,0,2685321.774,987649.0616,14
2124683,-100.2013357,20.88708011,6,0,2686321.774,987649.0616,14
2124684,-100.1916832,20.88696604,6,0,2687321.774,987649.0616,14
2124685,-100.1820307,20.88685135,6,0,2688321.774,987649.0616,14
2124686,-100.1723782,20.88673605,6,0,2689321.774,987649.0616,14
2124687,-100.1627257,20.88662014,6,0,2690321.774,987649.0616,14
2124688,-100.1530733,20.88650362,6,0,2691321.774,987649.0616,14
2124689,-100.1434208,20.8863865,6,13,2692321.774,987649.0616,14
2124690,-100.1337684,20.88626876,6,0,2693321.774,987649.0616,14
2124691,-100.124116,20.88615041,6,0,2694321.774,987649.0616,14
2124692,-100.1144636,20.88603145,6,0,2695321.774,987649.0616,14
2124693,-100.1048113,20.88591187,6,0,2696321.774,987649.0616,14
2124694,-100.0951589,20.88579169,6,0,2697321.774,987649.0616,14
2124695,-100.0855066,20.8856709,6,0,2698321.774,987649.0616,14
2124696,-100.0758543,20.8855495,6,0,2699321.774,987649.0616,14
2124697,-100.066202,20.88542749,6,0,2700321.774,987649.0616,14
2124698,-100.0565497,20.88530486,6,0,2701321.774,987649.0616,14
2124699,-100.0468974,20.88518163,6,0,2702321.774,987649.0616,14
2124700,-100.0372452,20.88505778,6,0,2703321.774,987649.0616,14
2124701,-100.027593,20.88493333,6,0,2704321.774,987649.0616,14
2124702,-100.0179407,20.88480826,6,514,2705321.774,987649.0616,14
2124703,-100.0082886,20.88468259,6,397,2706321.774,987649.0616,14
2124704,-99.99863638,20.8845563,6,0,2707321.774,987649.0616,14
2124705,-99.98898423,20.88442941,6,0,2708321.774,987649.0616,14
2124706,-99.97933209,20.8843019,6,0,2709321.774,987649.0616,14
2124707,-99.96967997,20.88417378,6,0,2710321.774,987649.0616,14
2124708,-99.96002787,20.88404505,6,0,2711321.774,987649.0616,14
2124709,-99.95037579,20.88391571,6,0,2712321.774,987649.0616,14
2124710,-99.94072373,20.88378576,6,497,2713321.774,987649.0616,14
2124711,-99.93107168,20.8836552,6,0,2714321.774,987649.0616,14
2124712,-99.92141966,20.88352403,6,0,2715321.774,987649.0616,14
2124713,-99.91176765,20.88339225,6,4,2716321.774,987649.0616,14
2124714,-99.90211566,20.88325986,6,0,2717321.774,987649.0616,14
2124715,-99.89246369,20.88312686,6,0,2718321.774,987649.0616,14
2124716,-99.88281174,20.88299325,6,0,2719321.774,987649.0616,14
2124717,-99.87315981,20.88285903,6,0,2720321.774,987649.0616,14
2124718,-99.8635079,20.88272419,6,0,2721321.774,987649.0616,14
2124719,-99.85385601,20.88258875,6,0,2722321.774,987649.0616,14
2124720,-99.84420413,20.8824527,6,0,2723321.774,987649.0616,14
2124721,-99.83455228,20.88231603,6,0,2724321.774,987649.0616,14
2124722,-99.82490045,20.88217876,6,0,2725321.774,987649.0616,14
2124723,-99.81524863,20.88204087,6,0,2726321.774,987649.0616,14
2124724,-99.80559684,20.88190238,6,0,2727321.774,987649.0616,14
2124725,-99.79594507,20.88176327,6,0,2728321.774,987649.0616,14
2124726,-99.78629331,20.88162356,6,0,2729321.774,987649.0616,14
2124727,-99.77664158,20.88148323,6,0,2730321.774,987649.0616,14
2124728,-99.76698986,20.88134229,6,0,2731321.774,987649.0616,14
2124729,-99.75733817,20.88120075,6,0,2732321.774,987649.0616,14
2124730,-99.7476865,20.88105859,6,0,2733321.774,987649.0616,14
2124731,-99.73803484,20.88091582,6,0,2734321.774,987649.0616,14
2124732,-99.72838321,20.88077244,6,0,2735321.774,987649.0616,14
2124733,-99.7187316,20.88062845,6,0,2736321.774,987649.0616,14
2124734,-99.70908001,20.88048385,6,0,2737321.774,987649.0616,14
2124735,-99.69942844,20.88033864,6,0,2738321.774,987649.0616,14
2124736,-99.68977689,20.88019282,6,0,2739321.774,987649.0616,14
2124737,-99.68012536,20.88004639,6,0,2740321.774,987649.0616,14
2124738,-99.67047385,20.87989935,6,0,2741321.774,987649.0616,14
2124739,-99.66082236,20.8797517,6,0,2742321.774,987649.0616,14
2124740,-99.6511709,20.87960343,6,0,2743321.774,987649.0616,14
2127664,-102.103095,20.90671684,6,0,2489321.774,988649.0616,14
2127665,-102.0934403,20.90672306,6,0,2490321.774,988649.0616,14
2127666,-102.0837856,20.90672866,6,0,2491321.774,988649.0616,14
2127667,-102.0741309,20.90673366,6,8,2492321.774,988649.0616,14
2127668,-102.0644762,20.90673804,6,31,2493321.774,988649.0616,14
2127669,-102.0548215,20.90674181,6,0,2494321.774,988649.0616,14
2127670,-102.0451668,20.90674498,6,0,2495321.774,988649.0616,14
2127671,-102.0355121,20.90674753,6,0,2496321.774,988649.0616,14
2127672,-102.0258575,20.90674947,6,0,2497321.774,988649.0616,14
2127673,-102.0162028,20.9067508,6,0,2498321.774,988649.0616,14
2127674,-102.0065481,20.90675152,6,0,2499321.774,988649.0616,14
2127675,-101.9968934,20.90675163,6,7,2500321.774,988649.0616,14
2127676,-101.9872387,20.90675112,6,0,2501321.774,988649.0616,14
2127677,-101.977584,20.90675001,6,0,2502321.774,988649.0616,14
2127678,-101.9679293,20.90674829,6,0,2503321.774,988649.0616,14
2127679,-101.9582746,20.90674596,6,0,2504321.774,988649.0616,14
2127680,-101.9486199,20.90674301,6,0,2505321.774,988649.0616,14
2127681,-101.9389652,20.90673945,6,0,2506321.774,988649.0616,14
2127682,-101.9293105,20.90673529,6,0,2507321.774,988649.0616,14
2127683,-101.9196558,20.90673051,6,1563,2508321.774,988649.0616,14
2127684,-101.9100011,20.90672512,6,0,2509321.774,988649.0616,14
2127685,-101.9003464,20.90671913,6,6,2510321.774,988649.0616,14
2127686,-101.8906918,20.90671252,6,0,2511321.774,988649.0616,14
2127687,-101.8810371,20.9067053,6,0,2512321.774,988649.0616,14
2127688,-101.8713824,20.90669747,6,21,2513321.774,988649.0616,14
2127689,-101.8617277,20.90668903,6,0,2514321.774,988649.0616,14
2127690,-101.852073,20.90667997,6,0,2515321.774,988649.0616,14
2127691,-101.8424183,20.90667031,6,0,2516321.774,988649.0616,14
2127692,-101.8327636,20.90666004,6,0,2517321.774,988649.0616,14
2127693,-101.823109,20.90664915,6,0,2518321.774,988649.0616,14
2127694,-101.8134543,20.90663766,6,653,2519321.774,988649.0616,14
2127695,-101.8037996,20.90662555,6,0,2520321.774,988649.0616,14
2127696,-101.7941449,20.90661284,6,0,2521321.774,988649.0616,14
2127697,-101.7844903,20.90659951,6,225,2522321.774,988649.0616,14
2127698,-101.7748356,20.90658557,6,0,2523321.774,988649.0616,14
2127699,-101.7651809,20.90657103,6,10,2524321.774,988649.0616,14
2127700,-101.7555263,20.90655587,6,0,2525321.774,988649.0616,14
2127701,-101.7458716,20.9065401,6,0,2526321.774,988649.0616,14
2127702,-101.7362169,20.90652372,6,54,2527321.774,988649.0616,14
2127703,-101.7265623,20.90650672,6,140,2528321.774,988649.0616,14
2127704,-101.7169076,20.90648912,6,0,2529321.774,988649.0616,14
2127705,-101.707253,20.90647091,6,0,2530321.774,988649.0616,14
2127706,-101.6975983,20.90645209,6,20,2531321.774,988649.0616,14
2127707,-101.6879437,20.90643265,6,0,2532321.774,988649.0616,14
2127708,-101.678289,20.90641261,6,0,2533321.774,988649.0616,14
2127709,-101.6686344,20.90639195,6,0,2534321.774,988649.0616,14
2127710,-101.6589797,20.90637069,6,0,2535321.774,988649.0616,14
2127711,-101.6493251,20.90634881,6,0,2536321.774,988649.0616,14
2127712,-101.6396705,20.90632632,6,555,2537321.774,988649.0616,14
2127713,-101.6300158,20.90630322,6,0,2538321.774,988649.0616,14
2127714,-101.6203612,20.90627952,6,0,2539321.774,988649.0616,14
2127715,-101.6107066,20.9062552,6,0,2540321.774,988649.0616,14
2127716,-101.6010519,20.90623027,6,0,2541321.774,988649.0616,14
2127717,-101.5913973,20.90620472,6,0,2542321.774,988649.0616,14
2127718,-101.5817427,20.90617857,6,0,2543321.774,988649.0616,14
2127719,-101.5720881,20.90615181,6,0,2544321.774,988649.0616,14
2127720,-101.5624335,20.90612444,6,0,2545321.774,988649.0616,14
2127721,-101.5527789,20.90609645,6,0,2546321.774,988649.0616,14
2127722,-101.5431243,20.90606786,6,0,2547321.774,988649.0616,14
2127723,-101.5334697,20.90603865,6,0,2548321.774,988649.0616,14
2127724,-101.5238151,20.90600884,6,430,2549321.774,988649.0616,14
2127725,-101.5141605,20.90597841,6,2031,2550321.774,988649.0616,14
2127726,-101.5045059,20.90594737,6,0,2551321.774,988649.0616,14
2127727,-101.4948514,20.90591573,6,8,2552321.774,988649.0616,14
2127728,-101.4851968,20.90588347,6,1559,2553321.774,988649.0616,14
2127729,-101.4755422,20.9058506,6,2278,2554321.774,988649.0616,14
2127730,-101.4658877,20.90581712,6,7,2555321.774,988649.0616,14
2127731,-101.4562331,20.90578303,6,643,2556321.774,988649.0616,14
2127732,-101.4465786,20.90574832,6,136,2557321.774,988649.0616,14
2127733,-101.436924,20.90571301,6,535,2558321.774,988649.0616,14
2127734,-101.4272695,20.90567709,6,455,2559321.774,988649.0616,14
2127735,-101.4176149,20.90564056,6,20,2560321.774,988649.0616,14
2127736,-101.4079604,20.90560341,6,527,2561321.774,988649.0616,14
2127737,-101.3983059,20.90556566,6,0,2562321.774,988649.0616,14
2127738,-101.3886514,20.90552729,6,0,2563321.774,988649.0616,14
2127739,-101.3789968,20.90548831,6,694,2564321.774,988649.0616,14
2127740,-101.3693423,20.90544873,6,8,2565321.774,988649.0616,14
2127741,-101.3596878,20.90540853,6,0,2566321.774,988649.0616,14
2127742,-101.3500333,20.90536772,6,0,2567321.774,988649.0616,14
2127743,-101.3403788,20.9053263,6,23,2568321.774,988649.0616,14
2127744,-101.3307243,20.90528427,6,47,2569321.774,988649.0616,14
2127745,-101.3210699,20.90524163,6,0,2570321.774,988649.0616,14
2127746,-101.3114154,20.90519838,6,3275,2571321.774,988649.0616,14
2127747,-101.3017609,20.90515452,6,0,2572321.774,988649.0616,14
2127748,-101.2921065,20.90511005,6,0,2573321.774,988649.0616,14
2127749,-101.282452,20.90506496,6,0,2574321.774,988649.0616,14
2127750,-101.2727976,20.90501927,6,0,2575321.774,988649.0616,14
2127751,-101.2631431,20.90497296,6,564,2576321.774,988649.0616,14
2127752,-101.2534887,20.90492605,6,161,2577321.774,988649.0616,14
2127753,-101.2438342,20.90487852,6,0,2578321.774,988649.0616,14
2127754,-101.2341798,20.90483038,6,0,2579321.774,988649.0616,14
2127755,-101.2245254,20.90478164,6,0,2580321.774,988649.0616,14
2127756,-101.214871,20.90473228,6,0,2581321.774,988649.0616,14
2127757,-101.2052166,20.90468231,6,0,2582321.774,988649.0616,14
2127758,-101.1955622,20.90463173,6,421,2583321.774,988649.0616,14
2127759,-101.1859078,20.90458054,6,470,2584321.774,988649.0616,14
2127760,-101.1762534,20.90452874,6,0,2585321.774,988649.0616,14
2127761,-101.1665991,20.90447633,6,0,2586321.774,988649.0616,14
2127762,-101.1569447,20.90442331,6,0,2587321.774,988649.0616,14
2127763,-101.1472904,20.90436967,6,0,2588321.774,988649.0616,14
2127764,-101.137636,20.90431543,6,0,2589321.774,988649.0616,14
2127765,-101.1279817,20.90426057,6,0,2590321.774,988649.0616,14
2127766,-101.1183273,20.90420511,6,0,2591321.774,988649.0616,14
2127767,-101.108673,20.90414903,6,0,2592321.774,988649.0616,14
2127768,-101.0990187,20.90409235,6,0,2593321.774,988649.0616,14
2127769,-101.0893644,20.90403505,6,0,2594321.774,988649.0616,14
2127770,-101.0797101,20.90397714,6,0,2595321.774,988649.0616,14
2127771,-101.0700558,20.90391862,6,0,2596321.774,988649.0616,14
2127772,-101.0604015,20.9038595,6,35,2597321.774,988649.0616,14
2127773,-101.0507472,20.90379976,6,0,2598321.774,988649.0616,14
2127774,-101.041093,20.90373941,6,0,2599321.774,988649.0616,14
2127775,-101.0314387,20.90367844,6,0,2600321.774,988649.0616,14
2127776,-101.0217845,20.90361687,6,0,2601321.774,988649.0616,14
2127777,-101.0121302,20.90355469,6,0,2602321.774,988649.0616,14
2127778,-101.002476,20.9034919,6,0,2603321.774,988649.0616,14
2127779,-100.9928218,20.90342849,6,0,2604321.774,988649.0616,14
2127780,-100.9831675,20.90336448,6,0,2605321.774,988649.0616,14
2127781,-100.9735133,20.90329985,6,0,2606321.774,988649.0616,14
2127782,-100.9638591,20.90323462,6,0,2607321.774,988649.0616,14
2127783,-100.954205,20.90316877,6,0,2608321.774,988649.0616,14
2127784,-100.9445508,20.90310231,6,306,2609321.774,988649.0616,14
2127785,-100.9348966,20.90303525,6,0,2610321.774,988649.0616,14
2127786,-100.9252425,20.90296757,6,0,2611321.774,988649.0616,14
2127787,-100.9155883,20.90289928,6,1010,2612321.774,988649.0616,14
2127788,-100.9059342,20.90283038,6,0,2613321.774,988649.0616,14
2127789,-100.8962801,20.90276087,6,0,2614321.774,988649.0616,14
2127790,-100.8866259,20.90269075,6,249,2615321.774,988649.0616,14
2127791,-100.8769718,20.90262002,6,0,2616321.774,988649.0616,14
2127792,-100.8673177,20.90254867,6,466,2617321.774,988649.0616,14
2127793,-100.8576636,20.90247672,6,0,2618321.774,988649.0616,14
2127794,-100.8480096,20.90240416,6,184,2619321.774,988649.0616,14
2127795,-100.8383555,20.90233098,6,0,2620321.774,988649.0616,14
2127796,-100.8287014,20.9022572,6,0,2621321.774,988649.0616,14
2127797,-100.8190474,20.9021828,6,59,2622321.774,988649.0616,14
2127798,-100.8093934,20.9021078,6,173,2623321.774,988649.0616,14
2127799,-100.7997393,20.90203218,6,13,2624321.774,988649.0616,14
2127800,-100.7900853,20.90195595,6,1,2625321.774,988649.0616,14
2127801,-100.7804313,20.90187912,6,3,2626321.774,988649.0616,14
2127802,-100.7707773,20.90180167,6,88,2627321.774,988649.0616,14
2127803,-100.7611234,20.90172361,6,836,2628321.774,988649.0616,14
2127804,-100.7514694,20.90164494,6,2753,2629321.774,988649.0616,14
2127805,-100.7418154,20.90156566,6,2433,2630321.774,988649.0616,14
2127806,-100.7321615,20.90148577,6,1833,2631321.774,988649.0616,14
2127807,-100.7225076,20.90140526,6,4238,2632321.774,988649.0616,14
2127808,-100.7128536,20.90132415,6,1063,2633321.774,988649.0616,14
2127809,-100.7031997,20.90124243,6,26,2634321.774,988649.0616,14
2127810,-100.6935458,20.90116009,6,41,2635321.774,988649.0616,14
2127811,-100.6838919,20.90107715,6,11,2636321.774,988649.0616,14
2127812,-100.6742381,20.90099359,6,0,2637321.774,988649.0616,14
2127813,-100.6645842,20.90090943,6,38,2638321.774,988649.0616,14
2127814,-100.6549304,20.90082465,6,1031,2639321.774,988649.0616,14
2127815,-100.6452765,20.90073926,6,0,2640321.774,988649.0616,14
2127816,-100.6356227,20.90065327,6,0,2641321.774,988649.0616,14
2127817,-100.6259689,20.90056666,6,6,2642321.774,988649.0616,14
2127818,-100.6163151,20.90047944,6,3,2643321.774,988649.0616,14
2127819,-100.6066613,20.90039161,6,1,2644321.774,988649.0616,14
2127820,-100.5970075,20.90030317,6,0,2645321.774,988649.0616,14
2127821,-100.5873537,20.90021412,6,0,2646321.774,988649.0616,14
2127822,-100.5777,20.90012446,6,3,2647321.774,988649.0616,14
2127823,-100.5680463,20.90003419,6,0,2648321.774,988649.0616,14
2127824,-100.5583925,20.8999433,6,0,2649321.774,988649.0616,14
2127825,-100.5487388,20.89985181,6,0,2650321.774,988649.0616,14
2127826,-100.5390851,20.89975971,6,415,2651321.774,988649.0616,14
