GRIDCODE,CVENTMUN,Furb,Frur,Fpob,Pob total,Suma de POB  RURAL EN CELL,Suma de POB URBANA en CELL
2245494,22013,,0.003486953,0.00325362,60,60,
2245501,22002,,0.013151078,0.013151078,330,330,
2245504,22002,,0.007093612,0.007093612,178,178,
2248435,14053,,0.00118032,0.000370565,57,57,
2248437,14109,,0.001648635,0.000923521,16,16,
2248438,14109,,0.001339516,0.000750361,13,13,
2248444,14109,,0.000206079,0.00011544,2,2,
2248455,14053,,0.001076783,0.00033806,52,52,
2248460,14053,,0.000621221,0.000195034,30,30,
2248464,11020,,0.000121322,8.35375E-06,12,12,
2248472,11020,,0.000121322,8.35375E-06,12,12,
2248476,11020,,0.001445759,9.95489E-05,143,143,
2248480,11020,,7.07714E-05,4.87302E-06,7,7,
2248482,11020,,0.000141543,9.74605E-06,14,14,
2248483,11020,,0.000192094,1.32268E-05,19,19,
2248486,11020,,0.000707714,4.87302E-05,70,70,
2248497,11030,,0.000784432,0.000486199,52,52,
2248498,11030,,0.000241364,0.0001496,16,16,
2248499,11030,,0.000935284,0.000579699,62,62,
2248502,11030,,0.000799517,0.000495549,53,53,
2248508,11030,,3.01705E-05,1.87E-05,2,2,
2248511,11030,,0.000256449,0.00015895,17,17,
2248513,11030,,0.001780057,0.001103299,118,118,
2248531,11014,,5.62221E-05,3.37443E-05,5,5,
2248532,11014,,0.005262389,0.00315847,468,468,
2248536,11014,,4.49777E-05,2.69955E-05,4,4,
2248540,11014,,0.002260128,0.001356522,201,201,
2248547,11014,,8.99554E-05,5.39909E-05,8,8,
2248553,11014,,0.002676172,0.001606231,238,238,
2248555,11014,,0.00203524,0.001221545,181,181,
2248558,11014,,3.37333E-05,2.02466E-05,3,3,
2248563,11014,,0.004992522,0.002996497,444,444,
2248565,11014,,0.001158175,0.000695133,103,103,
2248568,11014,,0.000888309,0.000533161,79,79,
2248570,11014,,0.001742885,0.001046075,155,155,
2248571,11014,,0.007308873,0.004386764,650,650,
2248575,11014,,0.001484263,0.000890851,132,132,
2248577,11033,,0.000283703,0.000138341,16,16,
2248578,11033,,0.002535596,0.001236425,143,143,
2248579,11033,,0.00517758,0.002524729,292,292,
2248580,11033,,0.000177314,8.64633E-05,10,10,
2248583,11033,,0.000833378,0.000406378,47,47,
2248584,11033,,0.0006206,0.000302622,35,35,
2248586,11033,,0.000159583,7.7817E-05,9,9,
2248588,11033,,0.00037236,0.000181573,21,21,
2248589,11033,,0.000336897,0.00016428,19,19,
2248611,11043,,0.000115902,0.000100908,2,2,
2248612,11043,,0.041492814,0.036125126,716,716,
2248623,11043,,0.011937877,0.010393542,206,206,
2248628,11043,,0.01083681,0.009434914,187,187,
2248629,11043,,0.002549838,0.00221998,44,44,
2248666,11006,,0.060907872,0.056684492,318,318,
2251606,14053,,0.000186366,5.85103E-05,9,9,
2251610,14053,,0.000641928,0.000201536,31,31,
2251612,14053,,0.000248488,7.80138E-05,12,12,
2251613,14053,,6.21221E-05,1.95034E-05,3,3,
2251615,14109,,0.016177228,0.009062049,157,157,
2251617,14109,,0.001236476,0.000692641,12,12,
2251622,14053,,0.001345979,0.000422575,65,65,
2251628,14053,,0.000124244,3.90069E-05,6,6,
2251637,14053,,0.00070405,0.000221039,34,34,
2251641,14053,,0.000331318,0.000104018,16,16,
2251646,11020,,0.00152664,0.000105118,151,151,
2251652,11020,,0.000232535,1.60114E-05,23,23,
2251654,11020,,0.000171873,1.18345E-05,17,17,
2251660,11020,,0.001294106,8.91067E-05,128,128,
2251671,11030,,9.05114E-05,5.60999E-05,6,6,
2251675,11030,,0.000301705,0.000187,20,20,
2251681,11030,,0.000739176,0.000458149,49,49,
2251682,11030,,0.000211193,0.0001309,14,14,
2251686,11030,,1.50852E-05,9.34999E-06,1,1,
2251689,11030,,0.000859858,0.000532949,57,57,
2251690,11030,,0.001071051,0.000663849,71,71,
2251695,11030,,0.000422386,0.0002618,28,28,
2251709,11030,,0.000874943,0.000542299,58,58,
2251714,11014,,0.001540486,0.000924595,137,137,
2251716,11014,,0.001956529,0.001174303,174,174,
2251720,11014,,0.000427288,0.000256457,38,38,
2251721,11014,,0.001203153,0.000722129,107,107,
2251724,11014,,0.000843331,0.000506165,75,75,
2251725,11014,,5.62221E-05,3.37443E-05,5,5,
2251729,11014,,0.002968527,0.001781701,264,264,
2251731,11014,,0.000629688,0.000377937,56,56,
2251733,11014,,0.00048351,0.000290201,43,43,
2251734,11014,,0.000371066,0.000222713,33,33,
2251736,11014,,0.001922796,0.001154056,171,171,
2251739,11014,,0.003530748,0.002119145,314,314,
2251744,11014,,0.000809598,0.000485918,72,72,
2251747,11014,,0.002462528,0.001478002,219,219,
2251750,11014,,0.010817132,0.006492411,962,962,
2251754,11033,,0.000443286,0.000216158,25,25,
2251756,11033,,0.015905101,0.007755758,897,897,
2251758,11033,,0.000407823,0.000198866,23,23,
2251763,11033,,0.002500133,0.001219133,141,141,
2251789,11043,,0.005563282,0.004843592,96,96,
2251794,11043,,0.003882707,0.003380424,67,67,
2251795,11043,,0.068961521,0.060040363,1190,1190,
2251797,11043,,0.002955494,0.002573158,51,51,
2251798,11043,,5.79509E-05,5.04541E-05,1,1,
2251799,11043,,0.009098285,0.007921292,157,157,
2251813,11045,,0.010709639,0.009256055,107,107,
2251818,11045,,0.001301171,0.001124567,13,13,
2251822,11045,,0.015513963,0.013408304,155,155,
2251828,11045,,0.013612251,0.011764706,136,136,
2251848,11006,,0.001340739,0.001247772,7,7,
2251858,22002,,3.98518E-05,3.98518E-05,1,1,
2254791,14053,,0.002174273,0.00068262,105,105,
2254793,14053,,0.000455562,0.000143025,22,22,
2254795,14109,,0.017207625,0.00963925,167,167,
2254805,14053,,2.07074E-05,6.50115E-06,1,1,
2254808,14053,,0.000248488,7.80138E-05,12,12,
2254809,14053,,0.000662636,0.000208037,32,32,
2254813,14053,,6.21221E-05,1.95034E-05,3,3,
2254815,14053,,0.002215688,0.000695623,107,107,
2254816,14053,,0.000124244,3.90069E-05,6,6,
2254820,14053,,0.000103537,3.25057E-05,5,5,
2254822,14053,,0.000165659,5.20092E-05,8,8,
2254825,11020,,0.000161763,1.11383E-05,16,16,
2254826,11020,,0.000940249,6.47416E-05,93,93,
2254834,11020,,0.001223334,8.42337E-05,121,121,
2254837,11020,,9.09918E-05,6.26532E-06,9,9,
2254852,11030,,0.001282245,0.000794749,85,85,
2254857,11030,,0.007783979,0.004824594,516,516,
2254859,11030,,0.0013275,0.000822799,88,88,
2254862,11030,,0.000196108,0.00012155,13,13,
2254863,11030,,9.05114E-05,5.60999E-05,6,6,
2254864,11030,,1.50852E-05,9.34999E-06,1,1,
2254866,11030,,0.000724091,0.000448799,48,48,
2254868,11030,,0.000165938,0.00010285,11,11,
2254869,11030,,0.000618494,0.00038335,41,41,
2254884,11030,,0.001795143,0.001112649,119,119,
2254901,11014,,0.003575726,0.00214614,318,318,
2254903,11014,,0.000494754,0.00029695,44,44,
2254907,11014,,0.002979771,0.00178845,265,265,
2254912,11014,,0.001945285,0.001167554,173,173,
2254914,11014,,0.000820843,0.000492667,73,73,
2254918,11014,,8.99554E-05,5.39909E-05,8,8,
2254921,11014,,0.000719643,0.000431928,64,64,
2254922,11014,,0.001383064,0.000830111,123,123,
2254926,11014,,0.000123689,7.42375E-05,11,11,
2254930,11033,,0.011543167,0.005628761,651,651,
2254934,11033,,3.54629E-05,1.72927E-05,2,2,
2254941,11033,,0.003493094,0.001703327,197,197,
2254944,11033,,0.027554657,0.013436398,1554,1554,
2254946,11033,,0.012961682,0.006320468,731,731,
2254947,11033,,8.86572E-05,4.32317E-05,5,5,
2254975,11043,,0.017848864,0.015539859,308,308,
2254979,11043,,0.014371813,0.012512614,248,248,
2254983,11043,,0.005157626,0.004490414,89,89,
2254988,11043,,0.002260083,0.001967709,39,39,
2255002,11045,,0.005004504,0.00432526,50,50,
2255004,11045,,0.008207387,0.007093426,82,82,
2255009,11045,,0.027524772,0.023788927,275,275,
2255016,11006,,0.054204175,0.050445633,283,283,
2255022,11006,,0.003256081,0.003030303,17,17,
2255027,11006,,0.015131201,0.014081996,79,79,
2255032,11006,,0.033135415,0.03083779,173,173,
2257963,14053,,0.001201027,0.000377067,58,58,
2257969,14053,,0.001925785,0.000604607,93,93,
2257973,14053,,0.00652282,0.002047861,315,315,
2257982,14053,,0.00298186,0.000936165,144,144,
2257989,14053,,0.000227781,7.15126E-05,11,11,
2257990,14053,,0.000269196,8.45149E-05,13,13,
2258001,11020,,0.000808816,5.56917E-05,80,80,
2258003,11020,,5.0551E-05,3.48073E-06,5,5,
2258011,11020,,0.000647053,4.45534E-05,64,64,
2258016,11020,,0.000151653,1.04422E-05,15,15,
2258019,11030,,6.03409E-05,3.74E-05,4,4,
2258025,11030,,7.54262E-05,4.67499E-05,5,5,
2258028,11030,,0.000331875,0.0002057,22,22,
2258029,11030,,0.001221904,0.000757349,81,81,
2258038,11030,,3.01705E-05,1.87E-05,2,2,
2258041,11030,,0.000120682,7.47999E-05,8,8,
2258043,11030,,0.008628752,0.005348194,572,572,
2258048,11030,,0.004465229,0.002767597,296,296,
2258050,11030,,0.000467642,0.00028985,31,31,
2258063,11030,,0.001040881,0.000645149,69,69,
2258068,11014,,0.000269866,0.000161973,24,24,
2258069,11014,,0.000191155,0.000114731,17,17,
2258073,11014,,0.0001012,6.07398E-05,9,9,
2258078,11014,,0.000236133,0.000141726,21,21,
2258080,11014,,0.000168666,0.000101233,15,15,
2258088,11014,,0.000157422,9.44842E-05,14,14,
2258089,11014,,0.000438532,0.000263206,39,39,
2258090,11014,,0.000562221,0.000337443,50,50,
2258097,11014,,0.005442299,0.003266452,484,484,
2258101,11014,,0.000168666,0.000101233,15,15,
2258112,11033,,3.54629E-05,1.72927E-05,2,2,
2258115,11033,,0.00049648,0.000242097,28,28,
2258117,11033,,1.77314E-05,8.64633E-06,1,1,
2258119,11033,,7.09258E-05,3.45853E-05,4,4,
2258121,11033,,0.000141852,6.91706E-05,8,8,
2258122,11033,,0.000177314,8.64633E-05,10,10,
2258128,11033,,0.001631292,0.000795462,92,92,
2258130,11033,0,0.00455698,0.002222107,257,257,0
2258140,11033,,8.86572E-05,4.32317E-05,5,5,
2258143,11043,,0.025092721,0.02184662,433,433,
2258145,11043,,0.009561892,0.008324924,165,165,
2258146,11043,,0.027874363,0.024268416,481,481,
2258150,11043,,0.013560501,0.011806256,234,234,
2258152,11043,,0.009388039,0.008173562,162,162,
2258165,11043,,0.000753361,0.000655903,13,13,
2258165,11045,,0.022219998,0.019204152,222,222,
2258168,11045,,0.018716845,0.016176471,187,187,
2258178,11045,,0.036332699,0.031401384,363,363,
2258186,11045,,0.022820538,0.019723183,228,228,
2258187,11045,,0.005705135,0.004930796,57,57,
2258201,11006,,0.032752346,0.030481283,171,171,
2258202,11006,,0.028155526,0.026203209,147,147,
2258204,11006,,0.058034859,0.054010695,303,303,
2258208,11006,0.102827763,,0.007130125,40,,40
2261142,14053,,0.000455562,0.000143025,22,22,
2261151,14053,,0.001656589,0.000520092,80,80,
2261158,14053,,0.000331318,0.000104018,16,16,
2261163,14053,,2.07074E-05,6.50115E-06,1,1,
2261166,14053,,0.000331318,0.000104018,16,16,
2261167,14053,,0.000124244,3.90069E-05,6,6,
2261170,14053,,0.000496977,0.000156028,24,24,
2261173,14053,,0.000227781,7.15126E-05,11,11,
2261186,11020,,0.000252755,1.74037E-05,25,25,
2261187,11020,,0.000363967,2.50613E-05,36,36,
2261189,11020,,4.04408E-05,2.78458E-06,4,4,
2261208,11030,,0.001206819,0.000747999,80,80,
2261214,11030,,0.000256449,0.00015895,17,17,
2261215,11030,,0.000211193,0.0001309,14,14,
2261216,11030,,0.000392216,0.0002431,26,26,
2261217,11030,,0.000648665,0.00040205,43,43,
2261218,11030,,0.003514859,0.002178547,233,233,
2261219,11030,,0.000392216,0.0002431,26,26,
2261226,11030,,0.013953839,0.00864874,925,925,
2261229,11030,,0.001915824,0.001187449,127,127,
2261230,11030,,0.003982501,0.002468397,264,264,
2261232,11030,,0.00034696,0.00021505,23,23,
2261240,11030,,0.000573239,0.0003553,38,38,
2261243,11030,,0.000135767,8.41499E-05,9,9,
2261262,11014,,0.013054772,0.007835436,1161,1161,
2261265,11014,,0.001765374,0.001059572,157,157,
2261272,11014,,0.001664174,0.000998832,148,148,
2261276,11014,,0.002046484,0.001228294,182,182,
2261278,11014,,0.002057729,0.001235043,183,183,
2261279,11014,,0.000843331,0.000506165,75,75,
2261280,11014,,0.000146177,8.77353E-05,13,13,
2261281,11014,,0.001776618,0.001066321,158,158,
2261282,11014,,0.003272126,0.001963921,291,291,
2261283,11014,,0.002822349,0.001693966,251,251,
2261286,11033,,0.000567406,0.000276683,32,32,
2261287,11033,,0.000212777,0.000103756,12,12,
2261290,11033,,0.009663635,0.00471225,545,545,
2261295,11033,,0.000177314,8.64633E-05,10,10,
2261296,11033,,0.001879533,0.000916511,106,106,
2261299,11033,,0.001737681,0.00084734,98,98,
2261300,11033,,0.000868841,0.00042367,49,49,
2261302,11033,0.004421269,0.021384116,0.012692813,1468,1206,262
2261303,11033,0.017685077,0.003581751,0.010807913,1250,202,1048
2261304,11033,0.000455627,,0.000233451,27,,27
2261305,11033,0.014681314,0.005390358,0.010150792,1174,304,870
2261306,11033,0.009382541,,0.00480736,556,,556
2261307,11033,0.020722591,,0.010617694,1228,,1228
2261308,11033,0.006716279,,0.00344124,398,,398
2261316,11033,,0.013334043,0.006502041,752,752,
2261323,11043,,0.003998609,0.003481332,69,69,
2261337,11043,,0.000405656,0.000353179,7,7,
2261345,11045,,0.0121109,0.010467128,121,121,
2261346,11045,,0.004904414,0.004238754,49,49,
2261350,11045,,0.01191072,0.010294118,119,119,
2261353,11045,,0.011410269,0.009861592,114,114,
2261355,11045,,0.011310179,0.009775087,113,113,
2261366,11045,,0.017315584,0.014965398,173,173,
2261372,11006,,0.000766137,0.000713012,4,4,
2261386,11006,0.835475578,,0.057932264,325,,325
2261387,11006,0.061696658,,0.004278075,24,,24
2261394,22002,,0.001115849,0.001115849,28,28,
2264318,14053,,0.000455562,0.000143025,22,22,
2264319,14053,,0.000352025,0.00011052,17,17,
2264325,14053,,0.002257103,0.000708625,109,109,
2264327,14053,,0.000103537,3.25057E-05,5,5,
2264328,14053,,0.001283857,0.000403071,62,62,
2264330,14053,,0.000973246,0.000305554,47,47,
2264339,14053,,0.004617742,0.001449756,223,223,
2264344,14053,,0.000103537,3.25057E-05,5,5,
2264363,14053,,0.001201027,0.000377067,58,58,
2264367,11020,,0.000333637,2.29728E-05,33,33,
2264385,11030,,0.000241364,0.0001496,16,16,
2264394,11030,,0.000181023,0.0001122,12,12,
2264395,11030,,0.000739176,0.000458149,49,49,
2264398,11030,,0.000165938,0.00010285,11,11,
2264406,11030,,0.003032132,0.001879348,201,201,
2264407,11030,,0.001704631,0.001056549,113,113,
2264408,11030,,0.004721677,0.002926546,313,313,
2264418,11030,,7.54262E-05,4.67499E-05,5,5,
2264429,11014,,0.001023242,0.000614147,91,91,
2264432,11014,,0.000989509,0.0005939,88,88,
2264439,11014,,8.99554E-05,5.39909E-05,8,8,
2264443,11014,,0.001405552,0.000843608,125,125,
2264447,11014,,0.007466295,0.004481248,664,664,
2264450,11014,,0.010412333,0.006249452,926,926,
2264453,11014,,5.62221E-05,3.37443E-05,5,5,
2264456,11014,,0.000393555,0.00023621,35,35,
2264462,11033,,0.017288154,0.008430172,975,975,
2264466,11033,,0.001010692,0.000492841,57,57,
2264468,11033,,0.00074472,0.000363146,42,42,
2264470,11033,,7.09258E-05,3.45853E-05,4,4,
2264472,11033,,0.004698831,0.002291278,265,265,
2264476,11033,,8.86572E-05,4.32317E-05,5,5,
2264477,11033,,0.015585935,0.007600125,879,879,
2264480,11033,0.043098939,0.000904303,0.022523691,2605,51,2554
2264481,11033,0.091192899,,0.04672477,5404,,5404
2264482,11033,0.114126124,0.005195312,0.061008508,7056,293,6763
2264483,11033,0.085016622,,0.043560213,5038,,5038
2264484,11033,0.034644527,,0.017750917,2053,,2053
2264485,11033,0.026443241,,0.0135488,1567,,1567
2264486,11033,0.00116438,0.00012412,0.000657121,76,7,69
2264490,11033,,0.001702218,0.000830048,96,96,
2264498,11043,,0.009330088,0.008123108,161,161,
2264501,11043,,0.003708855,0.003229062,64,64,
2264521,11043,,0.00202828,0.001765893,35,35,
2264523,11045,,0.008908017,0.007698962,89,89,
2264526,11045,,0.030427385,0.026297578,304,304,
2264529,11045,,0.022620358,0.019550173,226,226,
2264539,11045,,0.030727655,0.026557093,307,307,
2264549,11006,,0.029113197,0.027094474,152,152,
2264562,11006,,0.047883547,0.04456328,250,250,
2264572,22002,,0.007771092,0.007771092,195,195,
2267502,14053,,0.003540959,0.001111696,171,171,
2267507,14053,,4.14147E-05,1.30023E-05,2,2,
2267508,14053,,0.000745465,0.000234041,36,36,
2267510,14053,,0.000227781,7.15126E-05,11,11,
2267512,14053,,0.002008614,0.000630611,97,97,
2267515,14053,,0.000331318,0.000104018,16,16,
2267516,14053,,0.000496977,0.000156028,24,24,
2267522,14053,,2.07074E-05,6.50115E-06,1,1,
2267535,14053,,0.000207074,6.50115E-05,10,10,
2267536,14053,,0.000227781,7.15126E-05,11,11,
2267537,14053,,0.000455562,0.000143025,22,22,
2267538,14053,,0.000766172,0.000240542,37,37,
2267539,14053,,0.000248488,7.80138E-05,12,12,
2267542,14053,,0.000352025,0.00011052,17,17,
2267565,11030,,0.000467642,0.00028985,31,31,
2267567,11030,,0.000105597,6.54499E-05,7,7,
2267573,11030,,0.00066375,0.0004114,44,44,
2267582,11030,,0.001055966,0.000654499,70,70,
2267587,11030,,0.003454518,0.002141147,229,229,
2267605,11014,,0.000832087,0.000499416,74,74,
2267608,11014,,0.001473019,0.000884102,131,131,
2267615,11014,,0.002743638,0.001646724,244,244,
2267620,11014,,0.002260128,0.001356522,201,201,
2267621,11014,,8.99554E-05,5.39909E-05,8,8,
2267622,11014,,0.003845592,0.002308113,342,342,
2267623,11014,,0.000303599,0.000182219,27,27,
2267627,11014,,0.0001012,6.07398E-05,9,9,
2267630,11014,,0.000123689,7.42375E-05,11,11,
2267631,11014,,0.011098242,0.006661133,987,987,
2267637,11014,,7.87109E-05,4.72421E-05,7,7,
2267637,11029,,0.000811209,0.000592944,22,22,
2267638,11029,,0.000221239,0.000161712,6,6,
2267639,11029,,0.000147493,0.000107808,4,4,
2267643,11033,,0.000549675,0.000268036,31,31,
2267646,11033,,0.000691526,0.000337207,39,39,
2267647,11033,,5.31943E-05,2.5939E-05,3,3,
2267649,11033,,0.010869372,0.005300201,613,613,
2267652,11033,,0.005088923,0.002481497,287,287,
2267653,11033,,0.006170541,0.003008923,348,348,
2267657,11033,,0.003457631,0.001686034,195,195,
2267658,11033,0.029936381,0.004610174,0.017586636,2034,260,1774
2267659,11033,0.099883562,,0.05117763,5919,,5919
2267660,11033,0.148551275,,0.076113647,8803,,8803
2267661,11033,0.085033497,,0.043568859,5039,,5039
2267662,11033,0.019794462,0.001418515,0.010833852,1253,80,1173
2267663,11033,0.001704382,,0.000873279,101,,101
2267664,11033,,0.029664698,0.014465311,1673,1673,
2267681,11043,,0.011821975,0.010292634,204,204,
2267683,11043,,0.007012054,0.006104945,121,121,
2267686,11043,,0.003071395,0.002674067,53,53,
2267687,11043,,0.000405656,0.000353179,7,7,
2267691,11043,,0.000347705,0.000302725,6,6,
2267693,11043,,0.000347705,0.000302725,6,6,
2267699,11045,,0.066960264,0.057871972,669,669,
2267704,11045,,0.005504954,0.004757785,55,55,
2267707,11045,0.292543021,,0.039705882,459,,459
2267708,11045,0.068833652,,0.009342561,108,,108
2267726,11045,,0.024021619,0.020761246,240,240,
2267730,11006,,0.016088872,0.014973262,84,84,
2267743,11006,,0.030070868,0.02798574,157,157,
2270674,14053,,6.21221E-05,1.95034E-05,3,3,
2270675,14053,,4.14147E-05,1.30023E-05,2,2,
2270680,14053,,0.000579806,0.000182032,28,28,
2270682,14053,,0.005197548,0.001631788,251,251,
2270685,14053,,0.007558188,0.002372919,365,365,
2270687,14053,0.007363045,0.00031061,0.005148909,792,15,777
2270688,14053,0.005003459,0.001739419,0.003978702,612,84,528
2270689,14053,,0.00039344,0.000123522,19,19,
2270692,14053,,4.14147E-05,1.30023E-05,2,2,
2270694,14053,,8.28295E-05,2.60046E-05,4,4,
2270696,14053,,8.28295E-05,2.60046E-05,4,4,
2270701,14053,,8.28295E-05,2.60046E-05,4,4,
2270714,14053,,0.008490019,0.00266547,410,410,
2270716,14053,,0.000124244,3.90069E-05,6,6,
2270717,14053,,0.000207074,6.50115E-05,10,10,
2270725,11030,,0.000120682,7.47999E-05,8,8,
2270727,11030,,0.000135767,8.41499E-05,9,9,
2270730,11030,,4.52557E-05,2.805E-05,3,3,
2270735,11030,,0.000241364,0.0001496,16,16,
2270742,11030,,0.001267159,0.000785399,84,84,
2270753,11030,,0.000196108,0.00012155,13,13,
2270756,11030,,0.000618494,0.00038335,41,41,
2270758,11030,,6.03409E-05,3.74E-05,4,4,
2270760,11030,,0.005596621,0.003468846,371,371,
2270762,11030,,0.009805401,0.006077493,650,650,
2270766,11030,,0.000150852,9.34999E-05,10,10,
2270781,11030,,0.010604918,0.006573042,703,703,
2270794,11029,,0.003060472,0.002237016,83,83,
2270796,11014,,0.000247377,0.000148475,22,22,
2270798,11014,,0.000539732,0.000323946,48,48,
2270806,11014,,0.00028111,0.000168722,25,25,
2270809,11014,,0.003305859,0.001984167,294,294,
2270815,11014,,0.000517243,0.000310448,46,46,
2270818,11029,,0.002064897,0.001509312,56,56,
2270820,11029,,0.000663717,0.000485136,18,18,
2270820,11033,,0.003900917,0.001902193,220,220,
2270822,11029,,0.002286136,0.001671024,62,62,
2270822,11033,,0.00480522,0.002343156,271,271,
2270823,11033,,0.00948632,0.004625787,535,535,
2270829,11033,,0.000691526,0.000337207,39,39,
2270830,11033,,0.002890225,0.001409352,163,163,
2270834,11033,,7.09258E-05,3.45853E-05,4,4,
2270836,11033,,0.001099349,0.000536072,62,62,
2270837,11033,0.02048634,0.000797915,0.01088573,1259,45,1214
2270838,11033,0.064429032,,0.03301169,3818,,3818
2270839,11033,0.011846302,0.000283703,0.006208065,718,16,702
2270840,11033,0.004269394,,0.002187522,253,,253
