GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1797276,11002,1526433.86,7835.292075
1797277,11002,1526433.86,1650.506967
1797280,11002,1526433.86,561.9060569
1797281,11002,1526433.86,18585.06068
1797282,11002,1526433.86,2088.817068
1797291,11002,1526433.86,5776.011239
1797294,11002,1526433.86,18459.979
1797295,11002,1526433.86,7197.785228
1797296,11002,1526433.86,288.4121403
1797305,11002,1526433.86,1253.622856
1797306,11002,1526433.86,6455.103996
1797310,11038,247034.9506,62.93434148
1797314,16050,1592553.42,4432.433436
1797315,16050,1592553.42,14802.40571
1797316,16050,1592553.42,6781.932986
1797317,11038,247034.9506,3656.365658
1797318,16050,1592553.42,1612.565403
1797319,16050,1592553.42,9293.045786
1797320,16050,1592553.42,9706.754791
1797321,16050,1592553.42,5828.80031
1797323,16050,1592553.42,10286.57674
1797324,16050,1592553.42,2719.778088
1797325,16050,1592553.42,4150.869772
1797326,16050,1592553.42,107.6076396
1797341,16050,1592553.42,418.6193374
1797348,16017,589958.5866,189.8279337
1797349,16017,589958.5866,8346.53187
1797352,16017,589958.5866,4453.112087
1797353,16017,589958.5866,10621.52665
1797354,16017,589958.5866,24406.47022
1797355,16017,589958.5866,9602.979304
1797363,15085,1062659.879,2210.020704
1797364,15085,1062659.879,3013.52195
1797366,15085,1062659.879,1117.399964
1797367,15085,1062659.879,5361.514204
1797370,15085,1062659.879,1554.012604
1797371,15085,1062659.879,12621.04819
1797372,15085,1062659.879,17203.75528
1797373,15085,1062659.879,6662.202466
1797376,15001,1768672.188,4147.491703
1797377,15001,1768672.188,11243.53793
1797378,15001,1768672.188,7455.277251
1797379,15001,1768672.188,1074.089278
1797380,15001,1768672.188,8583.022783
1797381,15001,1768672.188,3755.495671
1797382,15001,1768672.188,3937.970594
1797383,15001,1768672.188,746.3380035
1797386,15001,1768672.188,318.13908
