GRIDCODE,CVENTMUN,fb
1199935,12026,0.007205018
1199935,12026,0.004809991
1199936,12026,0.01201501
1199937,12026,0.004921658
1199937,12026,0.007093352
1199938,12026,0.01201501
1199939,12026,0.01201501
1199940,12017,0.009357184
1199940,12026,0.003626492
1199941,12017,0.007111483
1199941,12017,0.006108786
1199942,12017,0.002652012
1199949,12017,0.00375452
1199949,12035,0.000166164
1199950,12017,0.010639103
1199950,12035,0.001097102
1199951,12017,0.007160792
1199951,12035,0.002478061
1199952,12017,0.01182617
1199952,12035,0.000625813
1199953,12017,0.013402445
1199954,12017,0.006992544
1199954,12035,0.002544859
1199955,12035,0.004941243
1199955,12035,0.000379796
1199956,12035,4.54373E-05
1199956,12035,0.005275601
1199957,12035,0.005321038
1199958,12035,0.00532103
1199959,12035,0.000300834
1199962,12035,0.002028711
1199963,12035,0.005321038
1199964,12059,0.001773444
1199964,12059,0.003154512
1199964,12035,0.002928259
1199964,12035,5.6033E-05
1199965,12059,0.000896482
1199965,12059,0.010325035
1199966,12059,0.001303954
1199966,12059,0.009917563
1199967,12059,0.011214087
1199967,12059,7.43002E-06
1199968,12059,0.011221517
