GRIDCODE,CVENTMUN,Frur,Furb,Fpob,Prur_T,Purb_T,P_tot
1949934,13029,,0.048293666,0.048293666,,767,767
1949935,13029,,0.021533812,0.021533812,,342,342
1949936,13029,,0.004029719,0.004029719,,64,64
1949950,30051,0.010750414,0.042249087,0.022055002,305,671,976
1949951,13029,,0.119128573,0.119128573,,1892,1892
1949952,13029,,0.048860345,0.048860345,,776,776
1949953,21109,7.05E-05,0.000755572,0.000316363,2,12,14
1949957,22008,0.020725389,,0.020725389,588,,588
1949959,22016,0.000281978,,0.000281978,8,,8
1949975,13012,0.019111213,,0.019111213,332,,332
1949977,22016,0.000230256,,0.000230256,4,,4
1949981,11004,0.003166014,,0.003166014,55,,55
1949982,21213,0.005008059,,0.005008059,87,,87
1949985,13060,0.004144601,,0.004144601,72,,72
1949994,21197,0.055835691,,0.055835691,908,,908
1949996,13006,0.050608781,,0.050608781,823,,823
1949999,22016,0.101525028,,0.101525028,1651,,1651
1950013,11019,0.126956522,,0.126956522,1752,,1752
1950016,11004,0.059130435,,0.059130435,816,,816
1950018,22016,0.052681159,,0.052681159,727,,727
1950020,13029,0.046594203,,0.046594203,643,,643
1950021,13055,,0.036133695,0.036133695,,80,80
1950022,13055,,0.048328817,0.048328817,,107,107
1950023,13055,,0.035230352,0.035230352,,78,78
1950024,11004,0.054130435,0.002258356,0.046958911,747,5,752
1950033,13004,0.000915751,,0.000915751,15,,15
1950036,11004,0.003052503,,0.003052503,50,,50
1950044,13060,0.011230245,,0.011230245,221,,221
1950051,13012,0.024239037,,0.024239037,477,,477
1950068,13060,0.010736788,,0.010736788,167,,167
1950078,13055,0.028767711,,0.028767711,201,,201
1950080,22006,0.043366252,,0.043366252,303,,303
1950085,13055,0.007728639,0.174887892,0.04503002,54,351,405
1950086,13004,,0.107125062,0.107125062,,215,215
1950093,22016,0.001991136,,0.001991136,31,,31
1950096,22006,0.012861301,,0.012861301,190,,190
1950099,13060,0.032153253,,0.032153253,475,,475
1950103,13060,0.005956813,,0.005956813,88,,88
1950107,13003,0.000879984,,0.000879984,13,,13
1950111,30072,0.01904146,,0.01904146,265,,265
1950112,13055,0.009202852,,0.009202852,142,,142
1950115,13055,0.000129618,,0.000129618,2,,2
1950120,22008,0.0022035,,0.0022035,34,,34
1950121,11004,0.00162022,,0.00162022,25,,25
1950134,22008,0.000444148,,0.000444148,12,,12
1950135,22016,0.000592198,,0.000592198,16,,16
1950136,13003,0.000444148,,0.000444148,12,,12
1950145,21178,8.77E-05,,8.77E-05,1,,1
1950149,13019,0.074346835,,0.074346835,848,,848
1950150,11019,0.000613712,,0.000613712,7,,7
1950159,21178,0.00671191,,0.00671191,90,,90
1953032,13006,0.001175169,,0.001175169,34,,34
1953033,21197,0.000622148,,0.000622148,18,,18
1953040,22016,3.46E-05,,3.46E-05,1,,1
1953041,11004,0.00881377,,0.00881377,255,,255
1953042,13019,0.000414766,,0.000414766,12,,12
1953048,21213,0.064395494,,0.064395494,1412,,1412
1953062,22016,0.005038305,,0.005038305,146,,146
1953064,13029,0.041362354,,0.041362354,572,,572
1953070,13029,0.000216935,,0.000216935,3,,3
1953076,22016,0.010275638,,0.010275638,655,,655
1953077,22016,0.000972656,,0.000972656,62,,62
1953078,13019,0.021633748,,0.021633748,1379,,1379
1953081,22016,,0.000146104,0.000146104,,26,26
1953082,13012,6.28E-05,0.010142957,0.007484516,4,1805,1809
1953083,22016,,0.001477893,0.001477893,,263,263
1953086,21213,0.03321149,,0.03321149,2117,,2117
1953089,13060,0.004314199,,0.004314199,275,,275
1953090,13012,6.28E-05,,6.28E-05,4,,4
1953091,22008,0.0003922,0.001663333,0.001328098,25,296,321
1953092,22016,,0.01197487,0.01197487,,2131,2131
1953093,22016,,0.026382926,0.026382926,,4695,4695
1953094,22016,,0.018937265,0.018937265,,3370,3370
1953095,22016,,0.006052058,0.006052058,,1077,1077
1953096,22016,,0.037385646,0.037385646,,6653,6653
1953097,22016,,0.025034278,0.025034278,,4455,4455
1953098,22016,,0.000545079,0.000545079,,97,97
1953099,22016,,0.001202544,0.001202544,,214,214
1953100,22016,,0.001236261,0.001236261,,220,220
1953111,13029,,0.000755572,0.000755572,,12,12
1953112,22016,0.000246731,0.01284473,0.004768038,7,204,211
1953113,13029,,0.018385594,0.018385594,,292,292
1953118,21197,0.017835113,,0.017835113,506,,506
1953125,13060,0.034260336,,0.034260336,972,,972
1953128,13029,,0.0236746,0.0236746,,376,376
1953129,22016,0.00475838,0.032300718,0.014643075,135,513,648
1953130,13029,,0.008626118,0.008626118,,137,137
1953131,13060,0.026787917,,0.026787917,760,,760
1953132,21197,0.001092665,,0.001092665,31,,31
1953138,13006,0.000246731,,0.000246731,7,,7
1953155,13060,0.007080359,,0.007080359,123,,123
1953158,13012,0.000230256,,0.000230256,4,,4
1953160,30072,0.010246373,,0.010246373,178,,178
1953161,30072,0.048871748,,0.048871748,849,,849
1953178,22016,0.046673226,,0.046673226,759,,759
1953181,13055,0.007818217,,0.007818217,203,,203
1953198,13055,,0.003161698,0.003161698,,7,7
1953199,13055,,0.080849142,0.080849142,,179,179
1953200,13055,,0.092140921,0.092140921,,204,204
1953201,13055,,0.073622403,0.073622403,,163,163
1953202,13055,,0.014453478,0.014453478,,32,32
1953207,13003,0.013675214,,0.013675214,224,,224
1953222,21178,0.006250318,,0.006250318,123,,123
1953225,13006,0.019665633,,0.019665633,387,,387
1953228,13012,0.004675034,,0.004675034,92,,92
1953232,22016,0.025560242,,0.025560242,503,,503
1953240,13055,0.002235886,,0.002235886,44,,44
1953245,22008,0.002250225,,0.002250225,35,,35
1953250,22016,0.002250225,,0.002250225,35,,35
1953259,13055,0.060541005,,0.060541005,423,,423
1953263,21197,0.030914556,,0.030914556,216,,216
1953265,13004,0.01946472,,0.01946472,136,,136
1953270,22006,0.000449611,,0.000449611,7,,7
1953275,22016,0.005212211,,0.005212211,77,,77
1953277,11004,0.002504569,,0.002504569,37,,37
1953278,22016,0.00257226,,0.00257226,38,,38
1953279,13029,0.020171935,,0.020171935,298,,298
1953280,13019,0.009747512,,0.009747512,144,,144
1953283,13012,0.02815948,,0.02815948,416,,416
1953284,21178,0.071278684,,0.071278684,1053,,1053
1953289,13055,0.035879876,,0.035879876,547,,547
1953292,21197,0.013285807,,0.013285807,205,,205
1953300,13060,0.032469216,,0.032469216,501,,501
1953303,22016,0.018729747,,0.018729747,289,,289
1953304,11004,0.023784835,,0.023784835,367,,367
1953307,21213,0.040528537,,0.040528537,1095,,1095
1953313,13053,0.00140647,,0.00140647,38,,38
1953314,13060,0.016507514,,0.016507514,446,,446
1953318,21178,0.001036346,,0.001036346,28,,28
1953335,13006,0.016928928,,0.016928928,227,,227
1953340,13004,0.101126109,,0.101126109,1356,,1356
1953343,13029,0.043105377,,0.043105377,578,,578
1956211,22016,0.01054196,,0.01054196,305,,305
1956212,13003,0.001762754,,0.001762754,51,,51
1956220,11004,0.003318125,,0.003318125,96,,96
1956223,13029,0.083002691,,0.083002691,1820,,1820
1956241,21197,6.90E-05,,6.90E-05,2,,2
1956259,13012,6.28E-05,0.002523096,0.001874232,4,449,453
1956260,22016,,0.005046191,0.005046191,,898,898
1956261,22016,,6.74E-05,6.74E-05,,12,12
1956267,13060,0.033901762,,0.033901762,2161,,2161
1956268,30072,0.000454952,,0.000454952,29,,29
1956269,13060,0.000203944,0.003096271,0.002333481,13,551,564
1956270,22016,,0.013087505,0.013087505,,2329,2329
1956271,22016,,0.020033042,0.020033042,,3565,3565
1956272,22016,,0.006928679,0.006928679,,1233,1233
1956273,22016,,0.007215267,0.007215267,,1284,1284
1956274,21178,0.000172568,0.028175504,0.020790322,11,5014,5025
1956275,13004,0.0023532,0.021707613,0.016603296,150,3863,4013
1956277,22016,0.000282384,,0.000282384,18,,18
1956290,13029,,0.001825967,0.001825967,,29,29
1956291,13029,,0.002077824,0.002077824,,33,33
1956301,13029,0.000105742,,0.000105742,3,,3
1956328,13053,0.000230256,,0.000230256,4,,4
1956330,30051,0.000287819,,0.000287819,5,,5
1956336,13060,0.038222427,,0.038222427,664,,664
1956338,22016,0.005583698,0.059721301,0.009905186,97,90,187
1956340,21178,0.022622611,,0.022622611,393,,393
1956342,13006,0.015024177,,0.015024177,261,,261
1956351,13012,0.051346698,,0.051346698,835,,835
1956354,30051,0.080678883,,0.080678883,1312,,1312
1956359,22016,0.032043135,,0.032043135,832,,832
1956360,22012,0.017292509,,0.017292509,449,,449
1956365,11004,0.003315737,,0.003315737,152,,152
1956366,13006,0.180217391,,0.180217391,2487,,2487
1956376,13055,,0.020776874,0.020776874,,46,46
1956377,13055,,0.103432701,0.103432701,,229,229
1956378,13055,,0.139114724,0.139114724,,308,308
1956379,13055,,0.098012647,0.098012647,,217,217
1956380,13055,,0.012646793,0.012646793,,28,28
1956398,22016,0.002845673,,0.002845673,56,,56
1956409,13054,0.000152447,,0.000152447,3,,3
1956420,13060,0.00599624,,0.00599624,118,,118
1956423,13004,0.003407484,,0.003407484,53,,53
1956425,22016,0.001928764,,0.001928764,30,,30
1956430,22016,0.009386653,,0.009386653,146,,146
1956431,13029,0.004629034,,0.004629034,72,,72
1956435,30072,0.000450045,,0.000450045,7,,7
1956438,13006,0.036066982,,0.036066982,252,,252
1956440,30051,0.075139545,,0.075139545,525,,525
1956447,13060,0.001734215,,0.001734215,27,,27
1956453,13004,0.002504569,,0.002504569,37,,37
1956455,13029,0.01536587,,0.01536587,227,,227
1956456,21197,0.013267447,,0.013267447,196,,196
1956459,13019,0.024571854,,0.024571854,363,,363
1956465,22016,0.020307317,,0.020307317,300,,300
1956467,30051,0.010965951,,0.010965951,162,,162
1956468,21178,0.015878159,,0.015878159,245,,245
1956471,22006,0.004860661,,0.004860661,75,,75
1956472,13029,0.020757905,,0.020757905,86,,86
1956475,13006,0.004860661,,0.004860661,75,,75
1956484,11004,0.026571614,,0.026571614,410,,410
1956489,13053,0.002294766,,0.002294766,62,,62
1956494,22016,0.001702569,,0.001702569,46,,46
1956498,22016,0.055888667,,0.055888667,1510,,1510
1956514,30072,0.000596614,,0.000596614,8,,8
1956522,22012,0.000745768,,0.000745768,10,,10
1959386,22016,0.000207383,,0.000207383,6,,6
1959391,13012,0.000241947,,0.000241947,7,,7
1959398,21197,3.46E-05,,3.46E-05,1,,1
1959402,13006,0.000182423,,0.000182423,4,,4
1959403,21178,0.001140147,,0.001140147,25,,25
1959404,21178,4.56E-05,,4.56E-05,1,,1
1959408,22016,0.013909792,,0.013909792,305,,305
1959409,13060,0.068810822,,0.068810822,1994,,1994
1959418,13055,0.008247636,,0.008247636,239,,239
1959419,13012,0.001483884,,0.001483884,43,,43
1959428,13054,0.056403211,,0.056403211,780,,780
1959434,13019,0.000216935,,0.000216935,3,,3
1959436,22016,,0.001095776,0.001095776,,195,195
1959437,22016,,0.009996853,0.009996853,,1779,1779
1959438,22016,,0.004517971,0.004517971,,804,804
1959441,21178,3.14E-05,0.000101149,8.27E-05,2,18,20
1959442,22006,0.003451359,0.002871496,0.003024423,220,511,731
1959443,22016,,0.000207917,0.000207917,,37,37
1959444,30072,6.28E-05,,6.28E-05,4,,4
1959446,13060,0.000533392,1.69E-05,0.000153083,34,3,37
1959447,13004,0.00125504,0.002731012,0.002341756,80,486,566
1959448,22016,,0.011592753,0.011592753,,2063,2063
1959449,22016,,0.016874958,0.016874958,,3003,3003
1959450,22016,,0.010322776,0.010322776,,1837,1837
1959451,22016,,0.002157837,0.002157837,,384,384
1959452,22016,,0.002174695,0.002174695,,387,387
1959453,11004,0.023171172,,0.023171172,1477,,1477
1959454,22016,0.000188256,,0.000188256,12,,12
1959484,22008,0.066088612,,0.066088612,1875,,1875
1959487,13006,0.017517888,,0.017517888,497,,497
1959513,13030,0.000115128,,0.000115128,2,,2
1959515,22008,0.010419065,,0.010419065,181,,181
1959516,13006,,0.395487724,0.395487724,,596,596
1959517,13006,0.029069767,0.096217651,0.03442979,505,145,650
1959523,21197,0.00645677,,0.00645677,105,,105
1959525,22016,0.006825729,,0.006825729,111,,111
1959526,13053,0.008117083,,0.008117083,132,,132
1959535,13004,0.047226663,,0.047226663,768,,768
1959536,13054,0.003466205,,0.003466205,90,,90
1959537,13012,0.016021567,,0.016021567,416,,416
1959539,22006,0.016060081,,0.016060081,417,,417
1959542,13006,0.028663671,,0.028663671,1314,,1314
1959551,22016,0.036231884,,0.036231884,500,,500
1959554,13055,,0.004516712,0.004516712,,10,10
1959555,22016,0.033333333,0.047425474,0.035281629,460,105,565
1959556,13055,,0.071815718,0.071815718,,159,159
1959557,13055,,0.088075881,0.088075881,,195,195
1959558,13055,,0.002710027,0.002710027,,6,6
1959578,30072,0.00990904,,0.00990904,195,,195
1959579,11004,0.015295493,,0.015295493,301,,301
1959588,22016,0.007469892,,0.007469892,147,,147
1959599,21178,0.004929112,,0.004929112,97,,97
1959608,22016,0.007907934,,0.007907934,123,,123
1959620,22006,0.015457278,,0.015457278,108,,108
1959622,30072,0.025619007,,0.025619007,179,,179
1959625,13012,0.006808401,,0.006808401,106,,106
1959626,22016,0.000578072,,0.000578072,9,,9
1959629,13060,0.010019911,,0.010019911,156,,156
1959630,22008,0.010695187,,0.010695187,158,,158
1959633,13012,0.001150748,,0.001150748,17,,17
1959634,13006,0.015188249,,0.015188249,230,,230
1959635,13060,0.029513301,,0.029513301,436,,436
1959636,21187,0.034251675,,0.034251675,506,,506
1959637,13019,0.00385839,,0.00385839,57,,57
1959638,13006,0.008596764,,0.008596764,127,,127
1959643,13006,0.017193529,,0.017193529,254,,254
1959645,22016,0.022270358,,0.022270358,329,,329
1959649,21178,0.142167511,,0.142167511,589,,589
1959650,22016,0.04899831,,0.04899831,203,,203
1959652,22016,0.183683321,,0.183683321,761,,761
1959654,11004,0.012184057,,0.012184057,188,,188
1959659,13019,0.052171095,,0.052171095,805,,805
1959665,22006,0.02209638,,0.02209638,597,,597
1959667,21197,0.001554519,,0.001554519,42,,42
1959668,13060,0.060441187,,0.060441187,1633,,1633
1959673,13012,0.020541861,,0.020541861,555,,555
1959682,13053,0.026564966,,0.026564966,303,,303
1959685,13060,0.047803714,,0.047803714,641,,641
1959693,13019,0.008576329,,0.008576329,115,,115
1959697,13060,0.000768425,,0.000768425,11,,11
1962564,13053,0.000691276,,0.000691276,20,,20
1962565,13006,0.034529241,,0.034529241,999,,999
1962566,13060,0.01589935,,0.01589935,460,,460
1962568,22016,0.000172819,,0.000172819,5,,5
1962570,13060,0.020150698,,0.020150698,583,,583
1962571,11004,0.001278861,,0.001278861,37,,37
1962574,13029,0.012581225,,0.012581225,364,,364
1962576,21178,0.002212084,,0.002212084,64,,64
1962578,22016,0.003238017,,0.003238017,71,,71
1962581,13004,0.004332558,,0.004332558,95,,95
1962582,30072,0.039084234,,0.039084234,857,,857
1962584,13012,0.000456059,,0.000456059,10,,10
1962585,13053,0.001459388,,0.001459388,32,,32
1962588,11004,0.00031058,,0.00031058,9,,9
1962589,22008,,0.002737226,0.002737226,,18,18
1962590,22008,0.004244599,0.185371046,0.037745401,123,1219,1342
1962591,22008,,0.000760341,0.000760341,,5,5
1962593,22006,0.020670854,,0.020670854,599,,599
1962595,13006,0.003036787,,0.003036787,88,,88
1962596,22008,0.000517634,,0.000517634,15,,15
1962604,22016,0.002603225,0.012625406,0.010458681,36,633,669
1962605,22012,,0.019346989,0.019346989,,970,970
1962610,13055,0.048087353,,0.048087353,665,,665
1962619,22006,0.000611832,0.011384837,0.008543685,39,2026,2065
1962620,13060,0.004439703,0.015576884,0.012639688,283,2772,3055
1962621,13019,0.001223664,0.003528962,0.002920989,78,628,706
1962622,30051,0.000972656,,0.000972656,62,,62
1962623,22006,0.000219632,,0.000219632,14,,14
1962624,13004,0.000925592,,0.000925592,59,,59
1962626,13054,9.41E-05,0.001989256,0.001489456,6,354,360
1962627,22016,,0.008698779,0.008698779,,1548,1548
1962628,22016,,0.009288813,0.009288813,,1653,1653
1962629,13060,0.000580456,0.001247499,0.001071581,37,222,259
1962630,22012,0.00015688,,0.00015688,10,,10
1962634,13060,0.000251008,,0.000251008,16,,16
1962658,13004,0.001445138,,0.001445138,41,,41
1962667,22016,0.015297311,,0.015297311,434,,434
1962669,11004,0.002044341,,0.002044341,58,,58
1962670,13019,0.007260935,,0.007260935,206,,206
1962672,13053,0.007472419,,0.007472419,212,,212
1962675,21197,0.00038772,,0.00038772,11,,11
1962693,22008,0.028091181,0.0132714,0.026908205,488,20,508
1962694,21187,0.011743035,0.376244194,0.040839027,204,567,771
1962695,21197,0.022104536,0.059057731,0.025054293,384,89,473
1962696,22016,0.041388441,,0.041388441,719,,719
1962706,13060,0.042737671,,0.042737671,695,,695
1962714,11004,0.018756018,,0.018756018,487,,487
1962720,21197,0.029318093,,0.029318093,1344,,1344
1962734,13055,,0.012646793,0.012646793,,28,28
1962735,21213,0.000652174,0.012195122,0.002248033,9,27,36
1962759,22016,0.012805529,,0.012805529,252,,252
1962760,22016,0.012195742,,0.012195742,240,,240
1962769,13029,0.004370141,,0.004370141,86,,86
1962771,13060,0.006402764,,0.006402764,126,,126
1962778,30051,0.003471776,,0.003471776,54,,54
1962781,13019,0.023209464,,0.023209464,361,,361
1962786,22016,0.002443101,,0.002443101,38,,38
1962787,13054,0.002185933,,0.002185933,34,,34
1962792,22008,0.026359779,,0.026359779,410,,410
1962795,13012,0.015457278,,0.015457278,108,,108
1962796,22008,0.010447975,,0.010447975,73,,73
1962797,22012,0.015027909,,0.015027909,105,,105
1962800,11004,0.028910834,,0.028910834,202,,202
1962802,30072,0.04522685,,0.04522685,316,,316
1962805,13006,0.009827221,,0.009827221,153,,153
1962809,13006,0.007514934,,0.007514934,117,,117
1962810,13012,0.008221466,,0.008221466,128,,128
1962812,21178,0.015672169,,0.015672169,244,,244
1962813,22016,0.027747447,0.005841121,0.024645752,432,15,447
1962815,22016,0.002436878,,0.002436878,36,,36
1962816,13029,0.029716374,,0.029716374,439,,439
1962817,13055,0.001150748,,0.001150748,17,,17
1962820,13054,0.021796521,,0.021796521,322,,322
1962821,30051,0.004670683,,0.004670683,69,,69
1962826,13060,0.038860729,,0.038860729,161,,161
1962827,21197,0.009172098,,0.009172098,38,,38
1962835,13060,0.012961763,,0.012961763,200,,200
1962839,22008,0.001231367,,0.001231367,19,,19
1962840,13060,0.026636423,,0.026636423,411,,411
1962841,21197,0.022812703,,0.022812703,352,,352
1962846,22016,0.010585536,,0.010585536,286,,286
1962847,13029,0.00125842,0.061873495,0.040211108,34,3006,3040
1962848,11004,0.000481161,,0.000481161,13,,13
1962850,13053,0.001295433,,0.001295433,35,,35
1962852,21178,0.000296099,,0.000296099,8,,8
1962866,21197,0.000596614,,0.000596614,8,,8
1962867,30040,0.001491536,,0.001491536,20,,20
1962874,21197,0.048690185,,0.048690185,697,,697
1962877,22016,0.000349284,,0.000349284,5,,5
1965742,13006,0.001209733,,0.001209733,35,,35
1965744,22006,0.022466473,,0.022466473,650,,650
1965747,11004,0.043101065,,0.043101065,1247,,1247
1965749,13012,0.000103691,,0.000103691,3,,3
1965756,13029,0.079901491,,0.079901491,1752,,1752
1965763,13004,0.044602545,,0.044602545,978,,978
1965766,21197,6.90E-05,,6.90E-05,2,,2
1965768,22008,,0.102341849,0.102341849,,673,673
1965769,22008,,0.092305353,0.092305353,,607,607
1965770,30051,0.010145628,,0.010145628,294,,294
1965773,13053,0.003002278,,0.003002278,87,,87
1965776,13060,0.000216935,,0.000216935,3,,3
1965782,22012,,0.015357919,0.015357919,,770,770
1965783,22012,,0.002712568,0.002712568,,136,136
1965784,13004,0.001012365,,0.001012365,14,,14
1965787,22012,,0.000199453,0.000199453,,10,10
1965788,22016,0.005061827,0.035722121,0.029093581,70,1791,1861
1965789,22016,7.23E-05,0.000418852,0.000343933,1,21,22
1965790,13004,0.000216935,,0.000216935,3,,3
1965795,21187,0.033431122,,0.033431122,2131,,2131
1965799,13006,0.001631552,,0.001631552,104,,104
1965801,22016,0.000298072,,0.000298072,19,,19
1965802,22016,0.024457587,,0.024457587,1559,,1559
1965803,30072,0.000188256,,0.000188256,12,,12
1965805,22012,0.002384576,0.000921576,0.001307411,152,164,316
1965806,22016,,0.008659444,0.008659444,,1541,1541
1965807,22008,0.001757056,0.000764234,0.00102607,112,136,248
1965808,22012,0.000219632,,0.000219632,14,,14
1965811,11004,9.41E-05,,9.41E-05,6,,6
1965814,21197,0.000188256,1.69E-05,6.21E-05,12,3,15
1965815,21187,0.00015688,0.009080896,0.006727376,10,1616,1626
1965834,22016,0.029995418,,0.029995418,851,,851
1965838,21178,0.003489479,,0.003489479,99,,99
1965847,11004,0.000704945,,0.000704945,20,,20
1965849,13060,0.000422967,,0.000422967,12,,12
1965850,13053,0.000845934,,0.000845934,24,,24
1965854,30072,0.00077544,,0.00077544,22,,22
1965870,13053,0.03413539,,0.03413539,593,,593
1965872,22016,0.011915726,,0.011915726,207,,207
1965881,21197,0.002704943,,0.002704943,124,,124
1965885,13053,0.018192924,,0.018192924,834,,834
1965889,13030,0.014091881,,0.014091881,646,,646
1965891,22006,0.040399634,,0.040399634,1852,,1852
1965892,22006,0.014746303,,0.014746303,676,,676
1965914,13006,0.06384058,,0.06384058,881,,881
1965935,21187,0.000762234,,0.000762234,15,,15
1965938,22008,0.037349459,,0.037349459,735,,735
1965941,13012,0.016464251,,0.016464251,324,,324
1965943,13029,0.001829361,,0.001829361,36,,36
1965967,22016,0.038855471,,0.038855471,239,,239
1965983,22012,0.000192691,,0.000192691,3,,3
1965985,21197,0.007129552,,0.007129552,111,,111
1965986,13029,0.004110733,,0.004110733,64,,64
1965987,11004,0.002119597,,0.002119597,33,,33
1965988,13029,0.00308305,,0.00308305,48,,48
1965989,21187,0.004046503,,0.004046503,63,,63
1965990,22016,0.026141692,,0.026141692,407,,407
1965991,22016,0.001027683,0.37694704,0.054253735,16,968,984
1965992,13029,0.045089601,0.539330218,0.115068644,702,1385,2087
1965993,11004,0.006904488,,0.006904488,102,,102
1965995,21178,0.002450876,,0.002450876,40,,40
1965999,13053,0.006024504,,0.006024504,89,,89
1966003,22012,0.041228736,,0.041228736,761,,761
1966004,22016,0.009413469,,0.009413469,39,,39
1966006,21197,0.098479363,,0.098479363,408,,408
1966007,13053,0.017861453,,0.017861453,74,,74
1966008,22016,0.01472363,,0.01472363,61,,61
1966010,21178,0.016413227,,0.016413227,68,,68
1966012,22016,0.01955105,,0.01955105,81,,81
1966015,13012,0.015748542,,0.015748542,243,,243
1966018,22016,0.008943616,,0.008943616,138,,138
1966024,22016,0.003812273,0.002572916,0.003015833,103,125,228
1966025,22006,0.002109705,0.100405492,0.065276914,57,4878,4935
1966026,21197,,0.006442583,0.006442583,,313,313
1966030,21197,7.40E-05,,7.40E-05,2,,2
1966032,21187,0.002886964,,0.002886964,78,,78
1966039,13053,0.00022373,,0.00022373,3,,3
1966048,13053,0.080915803,,0.080915803,1085,,1085
1968920,13053,0.000207383,0.002816822,0.00164512,6,100,106
1968925,22016,0.000656712,,0.000656712,19,,19
1968927,21178,0.000241947,,0.000241947,7,,7
1968930,13053,0.036361123,,0.036361123,1052,,1052
1968948,13029,0.014562772,,0.014562772,422,,422
1968950,13029,0.014217682,,0.014217682,412,,412
1968952,13053,0.029770668,,0.029770668,476,,476
1968954,13012,0.000361559,,0.000361559,5,,5
1968966,22012,,0.00943415,0.00943415,,473,473
1968967,13030,0.001663172,0.027604364,0.02199606,23,1384,1407
1968975,22008,0.007436111,,0.007436111,474,,474
1968979,13027,7.84E-05,,7.84E-05,5,,5
1968983,22008,0.000109816,0.000500124,0.000397188,7,89,96
1968984,22016,,0.013919171,0.013919171,,2477,2477
1968985,13027,0.003106223,0.002230889,0.00246174,198,397,595
1968986,21086,0.007012535,,0.007012535,447,,447
1968988,21187,0.013065902,,0.013065902,811,,811
1968993,22016,,0.008226753,0.008226753,,1464,1464
1968994,22016,,0.002787206,0.002787206,,496,496
1969008,11004,0.000307977,,0.000307977,9,,9
1969015,21197,0.006873216,,0.006873216,195,,195
1969022,21197,0.009375771,,0.009375771,266,,266
1969037,13029,0.01226111,,0.01226111,213,,213
1969043,11004,0.005813953,,0.005813953,101,,101
1969049,13030,0.03206309,,0.03206309,557,,557
1969053,13053,0.02112595,,0.02112595,367,,367
1969069,13030,,2.47E-05,2.47E-05,,1,1
1969070,13030,,0.000394857,0.000394857,,16,16
1969076,21197,0.011037913,,0.011037913,506,,506
1969078,22016,0.011884058,,0.011884058,164,,164
1969102,21178,0.009298303,,0.009298303,172,,172
1969111,21187,0.003506276,,0.003506276,69,,69
1969115,13055,0.014431628,,0.014431628,284,,284
1969131,22012,0.008943544,,0.008943544,176,,176
1969137,22016,0.041532725,,0.041532725,646,,646
1969143,13006,0.022373666,,0.022373666,348,,348
1969151,22016,0.013493741,,0.013493741,83,,83
1969152,22012,0.048447407,,0.048447407,298,,298
1969163,13030,0.002569208,,0.002569208,40,,40
1969166,11004,0.001156144,,0.001156144,18,,18
1969167,13012,0.011882587,,0.011882587,185,,185
1969169,11004,0.015800629,0.026869159,0.017367812,246,69,315
1969170,22016,0.071488214,0.050623053,0.068533936,1113,130,1243
1969171,21178,0.001605755,,0.001605755,25,,25
1969174,13006,0.00012846,,0.00012846,2,,2
1969175,13053,0.031422689,,0.031422689,580,,580
1969176,22016,0.003684039,,0.003684039,68,,68
1969177,22016,0.009968577,,0.009968577,184,,184
1969181,13053,0.002979738,,0.002979738,55,,55
1969183,21187,0.024861212,,0.024861212,103,,103
1969188,22016,0.042481294,,0.042481294,176,,176
1969190,22008,0.024627349,,0.024627349,380,,380
1969199,22016,0.003240441,,0.003240441,50,,50
1969200,13029,0.000259235,,0.000259235,4,,4
1969202,22012,0.006810275,0.002058333,0.003756564,184,100,284
1969203,22016,0.018815216,0.007368833,0.009661915,229,358,587
1969204,22012,0.027277956,,0.027277956,332,,332
1969205,22012,0.00032865,,0.00032865,4,,4
1969206,13006,0.001068113,,0.001068113,13,,13
1969222,30198,0.003132225,,0.003132225,42,,42
1972098,21178,3.46E-05,0.003549196,0.00197104,1,126,127
1972104,13027,0.026475874,,0.026475874,766,,766
1972105,13027,0.000103691,,0.000103691,3,,3
1972116,22008,0.000136818,,0.000136818,3,,3
1972117,13053,0.000182423,,0.000182423,4,,4
1972120,21086,0.037168787,,0.037168787,815,,815
1972122,21187,0.000138036,,0.000138036,4,,4
1972123,22016,0.000828215,,0.000828215,24,,24
1972126,22016,0.003795983,,0.003795983,110,,110
1972127,13053,0.011595003,,0.011595003,336,,336
1972128,22008,0.008420181,,0.008420181,244,,244
1972130,22008,,0.012773723,0.012773723,,84,84
1972139,21086,0.121990021,,0.121990021,1687,,1687
1972145,22016,0.000650806,0.012326226,0.009802082,9,618,627
1972146,13027,0.026538434,,0.026538434,367,,367
1972154,22012,0.014825157,,0.014825157,945,,945
1972155,21187,6.28E-05,,6.28E-05,4,,4
1972160,13027,6.28E-05,,6.28E-05,4,,4
1972161,22016,,1.69E-05,1.69E-05,,3,3
1972162,21178,0.000407888,0.00647913,0.004877968,26,1153,1179
1972163,22016,,0.013419047,0.013419047,,2388,2388
1972164,30072,0.008032255,0.003573917,0.004749709,512,636,1148
1972165,11004,0.002023752,,0.002023752,129,,129
1972192,13003,0.057911247,,0.057911247,1643,,1643
1972196,21187,0.008212611,,0.008212611,233,,233
1972197,21086,0.002150083,,0.002150083,61,,61
1972198,11004,0.018222833,,0.018222833,517,,517
1972202,21187,0.024778823,,0.024778823,703,,703
1972203,11004,0.035811216,,0.035811216,1016,,1016
1972207,13029,0.000140989,,0.000140989,4,,4
1972209,22012,0.043248387,,0.043248387,1227,,1227
1972220,13012,0.005411006,,0.005411006,94,,94
1972227,13029,0.075466268,,0.075466268,1311,,1311
1972231,30072,0.017154041,,0.017154041,298,,298
