GRIDCODE,EDO_MUN,Fa,USs4ginCELL (m2),USs4ginMUNICIPIO (m2)
137241,12034,0.010918107,2241934.24,205340937.4
137242,12034,0.000133339,27379.90979,205340937.4
137242,12034,0.000285317,58587.30548,205340937.4
137243,12034,0.000623716,128074.463,205340937.4
137243,12034,0.008806802,1808397.022,205340937.4
137244,12034,0.000186712,38339.60601,205340937.4
137247,21087,0.000396893,48976.57483,123399911.1
137248,21087,0.011819468,1458521.343,123399911.1
137248,21087,0.008263296,1019689.997,123399911.1
137249,21087,0.000440998,54419.08526,123399911.1
137249,21087,0.012581881,1552603.027,123399911.1
137250,21087,0.004425919,546158.0669,123399911.1
137251,21087,0.034811033,4295678.318,123399911.1
137252,21087,0.04013544,4952709.782,123399911.1
137253,21087,0.015905235,1962704.616,123399911.1
137253,21087,0.013268506,1637332.506,123399911.1
137253,21087,0.005024189,619984.4932,123399911.1
137254,21087,0.000287516,35479.40956,123399911.1
137255,21047,0.003849646,643370.7162,167124664.3
137255,21047,0.00076869,128467.0954,167124664.3
137255,21032,0.006559264,161770.738,24662939.07
137255,21032,0.008511694,209923.3855,24662939.07
137255,21087,0.016944789,2090985.457,123399911.1
137256,21047,0.020541645,3433015.483,167124664.3
137256,21047,0.00338434,565606.6212,167124664.3
137256,21032,0.002674833,65969.24945,24662939.07
137257,21047,0.0007295,121917.5205,167124664.3
137257,21047,0.000253994,42448.65617,167124664.3
137257,21047,0.00936736,1565516.927,167124664.3
137258,21047,0.010593839,1770491.848,167124664.3
137259,21047,0.043969147,7348328.996,167124664.3
137260,21047,0.045541416,7611093.893,167124664.3
137261,21047,0.044073564,7365779.545,167124664.3
137262,21047,0.011836312,1978139.6,167124664.3
137270,21157,0.011610584,1498868.006,129094975.9
137271,21157,0.050039483,6459845.908,129094975.9
137272,21157,0.025428783,3282728.171,129094975.9
137273,21157,0.022398368,2891516.766,129094975.9
137274,21157,0.030136533,3890475.032,129094975.9
137275,21157,0.03470972,4480850.485,129094975.9
137276,21157,0.009607516,1240281.993,129094975.9
137276,21003,4.43422E-05,6123.325508,138092381.6
137279,21003,0.002209567,305124.3035,138092381.6
137280,21003,0.001667757,230304.563,138092381.6
137282,21003,0.012530287,1730337.21,138092381.6
137283,21003,0.021201491,2927764.372,138092381.6
137284,21003,0.000801194,110638.7227,138092381.6
137289,21018,0.00012006,10746.83828,89512000.5
137289,21190,0.215390617,2691973.028,12498097.95
137290,21018,0.061542907,5508828.693,89512000.5
137290,21190,0.083352757,1041750.921,12498097.95
137291,21018,0.001041191,93199.11753,89512000.5
138264,12007,0.034682966,3858135.77,111240076.6
138265,12031,0.022120035,361701.4105,16351755.67
138265,12007,0.000208041,23142.47121,111240076.6
138265,12007,0.019763067,2198445.107,111240076.6
138272,12058,0.016177812,3967358.373,245234543.7
138273,12058,0.023440173,5748340.018,245234543.7
138274,12058,0.022019005,5399820.589,245234543.7
138275,12058,0.01823615,4472133.875,245234543.7
138276,12058,0.02003373,4912962.69,245234543.7
138277,12058,0.006792527,1665762.264,245234543.7
138277,12058,0.001290988,316594.7698,245234543.7
138278,12058,0.008730605,2141045.959,245234543.7
138278,12058,3.32775E-05,8160.800831,245234543.7
138278,12037,0.015711562,344236.9185,21909783.65
138279,12058,0.012660493,3104790.142,245234543.7
138281,12058,0.002408552,590660.1196,245234543.7
138282,12058,0.003040257,745576.0155,245234543.7
138282,12058,0.00082584,202524.4955,245234543.7
138282,12058,1.42945E-06,350.5508193,245234543.7
138282,12055,0.001601103,241628.6055,150913799.8
138283,12058,0.007415015,1818417.803,245234543.7
138283,12058,0.001416468,347366.7631,245234543.7
138283,12035,0.00042748,77479.33331,181246683.9
138283,12055,0.00762305,1150423.493,150913799.8
138285,12035,0.012321736,2233273.732,181246683.9
138286,12035,0.034571513,6265972.048,181246683.9
138286,12035,0.000625148,113305.9301,181246683.9
138286,12055,2.48351E-08,3.747955606,150913799.8
138287,12035,0.010854051,1967260.724,181246683.9
138288,12035,0.007464764,1352963.677,181246683.9
138288,12035,0.005920558,1073081.549,181246683.9
138289,12035,0.000201315,36487.69857,181246683.9
138290,12034,2.11841E-05,4349.963417,205340937.4
138290,12035,0.000127453,23100.51187,181246683.9
138290,12035,0.002781,504047.0026,181246683.9
138290,12015,3.01793E-05,1625.688645,53867584.27
138290,12015,0.007607561,409800.9314,53867584.27
138291,12034,0.011809057,2424882.834,205340937.4
138291,12034,3.19464E-06,655.989425,205340937.4
138291,12035,4.82199E-06,873.9697199,181246683.9
138291,12035,9.3201E-05,16892.37782,181246683.9
138291,12015,0.044224566,2382270.552,53867584.27
138292,12034,0.012769446,2622090.094,205340937.4
138299,12034,0.005770478,1184915.277,205340937.4
138300,12034,0.005450662,1119243.977,205340937.4
138300,12034,0.001896924,389516.1832,205340937.4
138301,12034,0.007707033,1582569.31,205340937.4
138301,12034,0.001598504,328238.3803,205340937.4
138302,12034,0.000110126,22613.3375,205340937.4
138302,12034,0.002462023,505554.0973,205340937.4
138303,12034,0.00273201,560993.5131,205340937.4
138303,17025,0.000158267,21589.82418,136414342.5
138307,21087,0.003215114,396744.7307,123399911.1
138308,21087,0.002083829,257144.3543,123399911.1
138309,21087,0.039531015,4878123.749,123399911.1
138310,21087,0.029612008,3654119.149,123399911.1
138310,21087,0.00247765,305741.8471,123399911.1
138311,21087,0.039225057,4840368.59,123399911.1
138312,21087,0.006900258,851491.2331,123399911.1
138314,21047,0.002494029,416813.7171,167124664.3
138314,21047,0.000453335,75763.51407,167124664.3
138314,21047,0.000129026,21563.50158,167124664.3
138314,21047,0.001370827,229099.0019,167124664.3
138314,21087,8.75336E-05,10801.63427,123399911.1
138315,21047,0.000164685,27522.9743,167124664.3
138315,21047,0.007447183,1244607.945,167124664.3
138315,21047,0.00490875,820373.2422,167124664.3
138315,21073,0.001275029,59067.24201,46326180.85
138316,21073,0.045991593,2130614.871,46326180.85
138317,21047,1.46146E-05,2442.455465,167124664.3
138317,21073,0.027499121,1273929.272,46326180.85
138318,21047,0.003979266,665033.5617,167124664.3
138318,21047,0.015680068,2620526.175,167124664.3
138318,21073,0.009489942,439632.7913,46326180.85
138318,21073,0.000911334,42218.60852,46326180.85
138319,21047,0.027512231,4597972.342,167124664.3
138320,21047,0.01035292,1730228.329,167124664.3
138321,21047,0.029203975,4880704.598,167124664.3
138322,21047,0.011810123,1973762.905,167124664.3
138324,21085,0.001031367,185564.2373,179920709.4
138328,21157,0.003985492,514506.9351,129094975.9
138329,21157,0.01820126,2349691.244,129094975.9
138330,21157,0.069716114,9000000,129094975.9
138331,21157,0.024737139,3193440.322,129094975.9
138332,21157,0.038143853,4924179.796,129094975.9
138333,21157,0.031865659,4113696.466,129094975.9
138334,21157,0.045648504,5892992.483,129094975.9
138339,21147,0.005539733,211510.569,38180639.77
138339,21003,0.005348668,738610.3364,138092381.6
138340,21147,0.004580168,174873.7463,38180639.77
138340,21003,0.004620019,637989.4933,138092381.6
138340,21003,0.003650805,504148.3977,138092381.6
138342,21147,0.02305077,880093.1268,38180639.77
138342,21169,0.002707855,418767.6948,154649218.4
138342,21003,0.007326842,1011781.067,138092381.6
138343,21169,0.003775255,583840.1586,154649218.4
138343,21196,0.005793221,14948.04576,2580265.042
138343,21003,0.005311266,733445.4029,138092381.6
138348,21037,0.000198184,11720.39393,59139058.64
138348,21190,0.031826133,397766.1331,12498097.95
138349,21018,0.012932742,1157635.599,89512000.5
138349,21037,0.013785055,815235.1784,59139058.64
138349,21190,0.001708947,21358.58511,12498097.95
138350,21018,0.015086035,1350381.196,89512000.5
138350,21018,0.00039018,34925.7747,89512000.5
138351,21018,0.003420618,306186.3807,89512000.5
138352,21018,0.002451799,219465.4651,89512000.5
138353,21018,0.016003435,1432499.476,89512000.5
139323,12007,0.00317574,353269.5768,111240076.6
139324,12031,0.2168737,3546265.75,16351755.67
139324,12007,0.001131588,125877.9176,111240076.6
139325,12031,0.004049449,66215.59443,16351755.67
139327,12031,0.076940786,1258116.926,16351755.67
139329,12031,0.002886055,47192.07232,16351755.67
139329,12058,0.004950906,1214133.221,245234543.7
139330,12058,0.010706089,2625502.787,245234543.7
139331,12058,0.013664919,3351110.279,245234543.7
139332,12058,0.00898609,2203699.698,245234543.7
139332,12047,6.14649E-05,6753.935634,109882762.6
139333,12058,0.020125731,4935524.542,245234543.7
139334,12058,0.01943531,4766209.358,245234543.7
139335,12058,0.000281949,69143.5229,245234543.7
139336,12058,0.001065444,261283.6045,245234543.7
139337,12037,0.003796361,83177.4588,21909783.65
139338,12037,0.035051307,767966.5446,21909783.65
139339,12037,0.001999327,43804.83018,21909783.65
139340,12058,0.003846186,943217.6398,245234543.7
139340,12058,0.006070683,1488741.122,245234543.7
139340,12037,0.020552938,450310.4337,21909783.65
139340,12055,0.000107951,16291.33639,150913799.8
139341,12058,0.006403952,1570470.146,245234543.7
139341,12055,0.012934905,1952055.612,150913799.8
139342,12055,0.001178615,177869.2235,150913799.8
139342,12055,0.007593399,1145948.665,150913799.8
139343,12055,0.017860404,2695381.471,150913799.8
139344,12055,0.006125855,924476.059,150913799.8
139345,12035,0.000399116,72338.42838,181246683.9
139345,12055,2.70149E-05,4076.925069,150913799.8
139346,12035,0.017047684,3089836.279,181246683.9
139347,12035,0.002530724,458685.2892,181246683.9
139347,12035,0.004203708,761908.0941,181246683.9
139347,12015,0.006724977,362258.2717,53867584.27
139347,12015,0.000156063,8406.741971,53867584.27
139348,12015,0.012703728,684319.1427,53867584.27
139348,12015,0.007948305,428156.0029,53867584.27
139349,12035,0.000131474,23829.19596,181246683.9
139349,12015,0.039605562,2133455.94,53867584.27
139349,12015,0.005070104,273114.2437,53867584.27
139350,12015,0.006383881,343884.2332,53867584.27
139358,12034,0.000358615,73638.43467,205340937.4
139359,12034,0.007315874,1502248.449,205340937.4
139359,12034,0.00543135,1115278.477,205340937.4
139360,12034,0.012035888,2471460.538,205340937.4
139361,12034,0.000239414,49161.5686,205340937.4
139362,12034,0.004694763,964027.0886,205340937.4
139362,17025,0.006722545,917051.4983,136414342.5
139368,21087,0.007336208,905287.3554,123399911.1
139368,21087,0.006230053,768787.9308,123399911.1
139369,21087,0.001331648,164325.2681,123399911.1
139369,21087,0.005219862,644130.5043,123399911.1
139370,21087,0.038526898,4754215.757,123399911.1
139371,21087,0.003475827,428916.7704,123399911.1
139371,21087,0.001045244,128983.0206,123399911.1
139371,21160,0.017571416,433145.1014,24650552.46
139371,21160,0.022507792,554829.5014,24650552.46
139372,21160,0.024546699,605089.6821,24650552.46
139373,21047,0.0001316,21993.58638,167124664.3
139373,21073,0.016872909,781657.4299,46326180.85
139374,21073,0.111033708,5143767.631,46326180.85
139375,21073,0.1029291,4768312.105,46326180.85
139375,21073,0.007623932,353187.6482,46326180.85
139375,21073,0.016047806,743433.5572,46326180.85
139376,21047,0.00584492,976830.23,167124664.3
139376,21073,0.013803195,639449.2963,46326180.85
139376,21073,0.141578557,6558793.836,46326180.85
139377,21047,0.03842719,6422131.196,167124664.3
139377,21073,0.017107668,792532.9003,46326180.85
139378,21047,0.00428641,716364.7674,167124664.3
139378,21047,0.013271966,2218072.895,167124664.3
139379,21047,0.002734476,456998.4587,167124664.3
139380,21047,0.002971663,496638.1355,167124664.3
139380,21047,0.026323166,4399250.303,167124664.3
139381,21047,0.000228049,38112.67375,167124664.3
139381,21047,0.027054125,4521411.494,167124664.3
139381,21085,0.003470444,624404.7856,179920709.4
139382,21085,0.011645467,2095260.707,179920709.4
139383,21085,0.018339715,3299694.581,179920709.4
139384,21085,0.00618078,1112050.35,179920709.4
139387,21157,0.012853072,1659267.043,129094975.9
139387,21157,1.53803E-05,1985.516309,129094975.9
139388,21157,0.033913664,4378083.622,129094975.9
139389,21157,0.060331142,7788447.368,129094975.9
139390,21157,0.022748649,2936736.347,129094975.9
139391,21157,0.031657099,4086772.409,129094975.9
139392,21157,0.035683447,4606553.761,129094975.9
139393,21157,0.019631005,2534264.16,129094975.9
139396,21147,0.008236217,314464.0396,38180639.77
139397,21147,0.046200257,1763955.375,38180639.77
139398,21147,0.007654496,292253.5714,38180639.77
139399,21147,0.061401768,2344358.777,38180639.77
139399,21147,0.018149864,692973.4099,38180639.77
139399,21003,0.000104513,14432.4524,138092381.6
139409,21018,0.02390268,2139576.713,89512000.5
139410,21018,0.090145687,8069120.741,89512000.5
139411,21018,0.091873552,8223785.449,89512000.5
139412,21018,0.020110974,1800173.512,89512000.5
139412,21018,0.004684503,419319.2317,89512000.5
140383,12031,0.02691977,440185.505,16351755.67
140383,12031,0.156436785,2558016.079,16351755.67
140384,12031,0.05661685,925784.9053,16351755.67
140384,12031,0.049827895,814773.5633,16351755.67
140386,12031,0.055520638,907859.9042,16351755.67
140388,12058,0.004533938,1111878.215,245234543.7
140389,12058,0.013539109,3320257.132,245234543.7
140390,12058,0.018049855,4426447.903,245234543.7
140390,12047,0.008327053,914999.5462,109882762.6
140391,12058,0.004351502,1067138.569,245234543.7
140391,12058,0.000101735,24948.88444,245234543.7
140391,12047,0.016700687,1835117.613,109882762.6
140392,12058,0.014189727,3479811.29,245234543.7
140393,12058,0.005354563,1313123.821,245234543.7
140393,12058,0.005383194,1320145.223,245234543.7
140394,12058,0.004167256,1021955.223,245234543.7
140396,12037,0.004249846,93113.21063,21909783.65
140397,12037,0.074543498,1633231.922,21909783.65
140398,12037,0.095043192,2082375.77,21909783.65
140398,12037,0.003371722,73873.68965,21909783.65
140399,12058,0.00036068,88451.09588,245234543.7
140399,12037,1.29081E-05,282.8145768,21909783.65
140399,12037,0.016811358,368333.2247,21909783.65
140399,12055,0.012416061,1873755.001,150913799.8
140399,12055,0.002004416,302494.0266,150913799.8
140399,12055,0.000106746,16109.45882,150913799.8
140400,12058,5.81561E-05,14261.88258,245234543.7
140400,12058,0.00013874,34023.7768,245234543.7
140400,12055,0.029033775,4381597.254,150913799.8
140401,12055,0.008905472,1343958.636,150913799.8
140401,12055,0.00387383,584614.3356,150913799.8
140401,12055,0.000335953,50699.89351,150913799.8
140402,12055,3.99186E-05,6024.260495,150913799.8
140402,12055,0.017214338,2597881.098,150913799.8
140402,12055,0.003387721,511253.8051,150913799.8
140403,12055,0.002707732,408634.1018,150913799.8
140403,12055,0.000115999,17505.9052,150913799.8
140404,12055,0.004699129,709163.4866,150913799.8
140404,12055,0.009080961,1370442.307,150913799.8
140405,12035,0.010369135,1879371.299,181246683.9
140405,12055,0.00365684,551867.5922,150913799.8
140405,12015,3.16317E-07,17.03923052,53867584.27
140406,12015,0.021988898,1184488.839,53867584.27
140407,12015,0.093077182,5013842.971,53867584.27
140408,12015,0.001355257,73004.44292,53867584.27
140409,12015,0.001066623,57456.40652,53867584.27
140409,12015,0.00361711,194844.9544,53867584.27
140410,12015,0.009168672,493894.1921,53867584.27
140422,17025,0.006299852,859390.1884,136414342.5
140423,17025,0.001304891,178005.8203,136414342.5
140426,17025,0.000270675,36923.97067,136414342.5
140426,21160,0.00018386,4532.262377,24650552.46
140428,21087,0.004219368,520669.6187,123399911.1
140429,21087,0.007324177,903802.7487,123399911.1
140430,21087,0.001561948,192744.2176,123399911.1
140430,21087,0.011912513,1470003.055,123399911.1
140430,21087,1.00649E-07,12.42006158,123399911.1
140430,21160,0.044780537,1103864.966,24650552.46
140430,21160,0.000890824,21959.30105,24650552.46
140431,21160,0.038574653,950886.5085,24650552.46
140432,21073,0.001232906,57115.8409,46326180.85
140433,21073,0.002230391,103325.4996,46326180.85
140433,21073,0.023662251,1096181.714,46326180.85
140434,21047,0.005459377,912396.4676,167124664.3
140434,21073,0.077098699,3571688.272,46326180.85
140434,21073,0.006652261,308173.8519,46326180.85
140435,21047,0.008349991,1395489.373,167124664.3
140435,21047,0.01300772,2173910.771,167124664.3
140435,21073,0.040713204,1886087.255,46326180.85
140435,21073,0.027355677,1267284.057,46326180.85
140436,21047,0.011625485,1942905.257,167124664.3
140439,21047,0.00528594,883410.8885,167124664.3
140440,21047,0.000248809,41582.05945,167124664.3
140441,21085,0.002804704,504624.2566,179920709.4
140441,21085,0.001747376,314389.0779,179920709.4
140442,21085,6.10112E-05,10977.18433,179920709.4
140442,21085,0.00066644,119906.3958,179920709.4
140443,21085,0.001528963,275092.0217,179920709.4
140443,21085,0.004361208,784671.5711,179920709.4
140444,21157,0.000272046,35119.80508,129094975.9
140445,21085,0.000487925,87787.84173,179920709.4
140445,21157,0.011744666,1516177.394,129094975.9
140446,21157,0.001752717,226266.9102,129094975.9
140447,21157,0.00515074,664934.6395,129094975.9
140448,21157,0.012158445,1569594.157,129094975.9
