GRIDCODE	CVEENTMUN	Fv
185931	15042	0.014488438
185932	15042	0.018437976
185932	15042	0.000251071
185933	15042	0.019184398
185933	15042	0.013459125
185933	15042	0.017438961
185933	15042	0.006728972
185934	15042	0.006920822
185934	15042	0.005407788
185934	15042	0.003708379
185934	15042	0.007284504
185934	15042	0.013537463
185934	15042	0.018717564
185936	15047	0.048439441
185936	15047	0.026260379
185936	15047	0.008930489
185937	15047	0.012007649
185937	15047	0.020666916
185937	15047	0.02509642
185937	15047	0.009847673
185942	15060	0.070568197
185945	15060	0.012136727
185946	15038	0.020854405
185946	15060	0.054559763
185946	15038	0.000769531
185947	15060	0.000395886
185947	15038	0.018603213
185947	15060	0.002208027
185947	15038	0.014715304
185947	15060	0.022612531
185947	15038	0.059674836
185947	15060	0.001120663
185948	15060	0.00539348
185950	15013	7.63001E-05
185950	15013	0.05872498
185950	15060	0.016232899
185950	15013	0.027231133
185950	15013	0.010134635
185950	15013	0.013885575
185950	15060	0.002073802
185950	15013	0.013300677
185951	15013	0.012525295
185951	15013	0.026272775
185951	15013	0.032821217
185951	15013	0.031106237
185951	15013	0.01798668
185952	15013	0.029273491
185952	15104	0.011760269
185952	15013	0.030025855
185952	15013	0.04274466
185953	15121	0.00145364
185953	15121	0.002340844
185953	15104	0.008128675
185953	15104	0.021967021
185953	15104	0.070179961
185953	15121	0.013671787
185953	15104	0.036886138
185953	15121	0.016304205
185953	15121	0.000970847
185953	15121	0.006023011
185953	15121	9.65492E-06
185953	15109	0.015951591
185953	15121	0.007239843
185958	15033	0.034577582
185958	15033	0.031930192
185959	15033	0.021709883
185959	15033	0.009290875
185959	15033	0.006750637
185959	15033	0.007801083
185962	15100	0.144286702
185962	15011	0.051576065
185963	15011	0.195936542
185963	15100	0.12334052
185963	15011	9.6264E-05
185963	15011	0.031780282
185963	15100	0.040344438
185963	15100	0.166090786
185963	15028	0.069764674
185963	15011	3.84097E-05
185964	15028	0.288884041
185964	15028	0.089657564
185965	15093	0.110217199
185965	15069	0.216882586
185965	15093	0.057300696
185966	15093	0.099154869
185966	15093	0.054796403
185970	15093	0.052940292
185970	29006	0.002016523
185971	29006	0.059011814
185972	29006	0.031736326
185972	29006	0.034692864
185973	29006	0.026277796
185974	29006	0.056504331
185975	29006	0.018412297
185975	29006	0.057766533
185976	29006	0.0378511
185977	29006	0.040451265
185977	29006	0.026396473
185977	29006	0.035861787
185978	29006	0.028997778
185979	29020	0.063406447
185984	29034	0.01574543
185985	29034	0.016288919
185985	29034	0.003861927
185985	29034	0.018682902
185985	29034	0.022672087
185987	29003	0.010632498
185988	29003	0.097647435
185989	29003	0.001931291
185990	29034	0.025776293
185990	29003	0.040447036
185995	29047	0.339931406
185995	29034	0.000276195
185996	29047	0.087580256
185996	29030	0.093559542
185997	29046	0.303467583
185998	29046	0.143661937
185998	29046	0.348949035
185999	29046	0.021476322
186007	21105	0.253517895
186007	21105	0.078569247
186008	21105	0.213530624
186980	15124	0.075275959
186987	15074	0.032518714
186987	15074	0.014854336
186987	15074	0.05429932
186987	15074	0.005240312
186988	15074	0.002982768
186992	15048	0.010693671
186992	15042	0.016482143
186992	15042	0.033529167
186992	15048	0.029939696
186992	15042	0.000910016
186993	15042	0.040310906
186995	15047	0.01985267
186996	15047	0.012032158
186996	15047	0.038176713
186996	15047	0.067010822
187001	15060	0.004795831
187001	15112	0.04047357
187001	15060	0.029340228
187004	15060	0.013859551
187007	15060	0.052999725
187007	15060	0.029641701
187008	15060	0.026008969
187008	15060	0.039460854
187008	15060	0.026168113
187008	15060	0.011863974
187009	15060	0.026662533
187009	15060	0.026538788
187009	15060	0.000402828
187009	15060	0.028006676
187009	15060	0.016129244
187009	15060	0.01228539
187009	15121	0.003059389
187009	15060	0.014730158
187010	15121	0.012062331
187010	15013	0.002404982
187010	15121	0.002330873
187010	15121	0.000122561
187010	15121	0.026430861
187010	15013	0.020332786
187010	15013	0.030193833
187010	15013	0.009631338
187011	15121	0.010959891
187011	15121	0.003387297
187011	15121	0.088711848
187011	15013	0.009553546
187011	15013	0.002885864
187011	15013	0.002149296
187011	15013	0.047106747
187011	15121	0.040274848
187012	15121	0.042579198
187012	15121	0.012413078
187012	15109	0.003629789
187012	15121	0.003108045
187012	15109	0.001517415
187012	15109	0.024237273
187012	15121	0.001369274
187012	15109	0.014384967
187012	15121	0.008898454
187012	15109	0.020702205
187012	15109	0.009525496
187012	15109	0.028880321
187012	15109	0.004027824
187012	15121	0.028194505
187012	15109	0.000889364
187012	15109	0.023627011
187012	15109	0.025663436
187012	15109	0.02098937
187013	15109	0.006577883
187013	15109	0.002071835
187013	15109	0.073742834
187013	15109	0.048342906
187013	15109	0.004551412
187013	15109	0.022108838
187016	15033	0.010762089
187017	15033	0.039710751
187017	15033	0.009930551
187017	15033	0.006790985
187017	15033	0.000832416
187017	15033	0.026719067
187017	15033	0.0088887
187017	15033	0.010309803
187017	15033	0.001751041
187017	15033	0.004282801
187017	15033	0.011498455
187018	15033	0.010114507
187018	15033	0.011800112
187018	15033	0.003014938
187018	15033	0.030555326
187018	15033	0.021886824
187018	15033	0.013385676
187018	15081	0.009156274
187018	15033	0.000288273
187018	15033	0.016552662
187018	15033	0.023993251
187018	15081	0.009962603
187018	15033	0.004656473
187018	15033	0.008585188
187018	15033	0.002194494
187018	15033	0.006572415
187018	15033	0.00037366
187018	15033	0.024571798
187018	15033	0.028095412
187018	15033	0.00040671
187018	15033	0.008742056
187019	15033	0.005350329
187019	15033	0.01050765
187019	15033	0.000122593
187019	15033	0.020795524
187019	15033	0.040552554
187019	15033	0.019402257
187019	15002	0.010319219
187019	15033	0.000524033
187019	15033	0.000258001
187020	15002	0.107425873
187020	15100	0.009192771
187020	15002	0.012188182
187020	15100	0.010476905
187020	15002	0.007017387
187020	15002	0.037220092
187021	15100	0.145493857
187021	15100	0.208627864
187021	15100	0.03563377
187021	15100	0.002353839
187021	15002	0.004994414
187021	15002	0.032658679
187021	15002	0.010260414
187021	15100	0.055012853
187021	15002	0.003318999
187021	15002	0.011662894
187021	15100	0.005511799
187021	15002	0.004338783
187021	15100	0.032727152
187021	15002	0.009491942
187021	15002	0.007464386
187021	15002	0.008556312
187021	15002	0.015466756
187021	15002	0.016531935
187022	15100	0.020906747
187022	15002	0.003830604
187023	15002	0.018682483
187032	29006	0.043152063
187033	29006	0.05601825
187034	29006	0.005384398
187034	29006	0.005806981
187034	29006	0.007080739
187034	29006	0.006891002
187034	29006	0.01285192
187034	29006	0.007776633
187034	29006	0.027781236
187034	29006	0.013765271
187034	29006	0.0059928
187034	29006	0.054354554
187035	29006	0.021356441
187037	29020	0.085958001
187037	29006	0.009548031
187038	29020	0.066481029
187039	29020	0.003282008
187039	29020	0.027179702
187039	29045	1
187042	29034	0.014504506
187043	29034	0.049768398
187047	29034	0.002084623
187047	29003	0.097668304
187047	29034	0.000645079
187048	29034	0.025987365
187048	29034	0.010888862
187048	29034	0.018590894
187049	29034	0.03016162
187049	29034	0.016306118
187049	29034	0.013178309
187050	29034	0.051501313
187051	29034	0.042845476
187052	29034	0.00394032
187057	29046	0.047817756
187058	21083	0.359459045
187058	29046	0.059926344
187067	21044	0.416091009
187067	21105	0.029474674
188037	15124	0.079903515
188038	15124	0.087641417
188038	15124	0.000237118
188039	15124	0.001406357
188039	15124	0.023850621
188039	15124	0.045339875
188039	15124	0.042218087
188042	15074	0.047406972
188045	15074	0.012572808
188045	15074	0.004542394
188045	15074	0.023564708
188045	15074	0.01428173
188046	15074	0.006670416
188046	15074	0.015956771
188046	15074	0.043511851
188047	15074	0.013819407
188047	15074	0.030255304
188047	15042	0.002251509
188050	15048	0.010928808
188050	15048	0.024949217
188050	15048	0.023337826
188051	15048	0.004194155
188051	15048	0.0150783
188052	15042	0.009870589
188052	15048	0.031199136
188052	15048	0.007367969
188052	15048	0.008620541
188052	15042	0.009247381
188052	15048	6.64889E-05
188052	15048	0.003876087
188053	15048	0.005541981
188054	15047	0.056969535
188055	15047	0.026836401
188056	15056	0.061563314
188056	15047	0.016859747
188060	15112	0.074644055
188063	15060	0.00984363
188063	15112	0.01109046
188063	15060	0.065454791
188064	15060	0.018707511
188064	15060	0.023338425
188064	15060	0.01924934
188064	15060	0.010984175
188064	15060	0.024524701
188065	15060	0.026418004
188065	15060	0.029458141
188065	15060	0.000794106
188065	15060	0.004375003
188066	15060	0.000888435
188066	15060	0.023126685
188067	15060	0.017407961
188067	15060	0.026623048
188068	15121	0.037556026
188068	15060	0.009267302
188069	15121	0.035004725
188069	15121	0.044080422
188069	15121	0.005920816
188070	15121	0.011586874
188071	15121	0.024171353
188071	15109	0.012189057
188071	15121	0.002764767
188071	15109	0.043955781
188071	15121	0.014169898
188071	15121	0.006184291
188071	15109	0.011828483
188071	15121	0.014970846
188071	15121	0.012446406
188071	15109	0.000299486
188071	15024	0.051052163
188072	15109	0.016113804
188072	15109	0.014268954
188072	15109	0.044400128
188072	15109	0.048429565
188072	15109	0.015115865
188072	15109	0.002935662
188072	15109	0.025926269
188073	15109	0.118108883
188073	15109	0.073817195
188073	15020	0.072618587
188073	15109	0.015698682
188073	15109	0.064091667
188074	15020	0.215739423
188074	15020	0.068199399
188074	15020	0.111748042
188074	15020	0.060641368
188074	15020	0.040885996
188074	15020	0.107703475
188075	15020	0.078734121
188075	15033	0.007547419
188075	15020	0.100120582
188076	15033	0.008428416
188076	15033	0.027991301
188077	15033	0.003137886
188077	15081	0.074297532
188078	15033	0.002126599
188078	15033	0.029539251
188078	15033	0.008578317
188078	15033	0.010563177
188078	15033	0.049010584
188078	15002	0.005502182
188079	15002	0.083186428
188080	15002	0.012146621
188080	15002	0.037081811
188080	15002	0.049348697
188080	15002	0.052629855
188081	15002	0.053441929
188081	15002	0.145881137
188082	15002	0.05055268
188082	15002	0.01240277
188082	15002	0.008733585
188082	15002	0.010719603
188093	29006	0.022337542
188094	13008	0.000301048
188094	13021	0.035231503
188094	13008	0.011778081
188094	13008	0.007755287
188094	29006	0.011906021
188094	29006	0.025629051
188094	29006	0.002825072
188101	29034	0.046711556
188104	29034	0.010730695
188105	29034	0.049417894
188106	29034	0.047484687
188106	29003	0.008457747
188107	29034	0.016674114
188108	29034	0.019381271
188108	29034	0.028148386
188108	29034	0.044692228
188110	29034	0.00494813
188111	29034	0.005649736
188117	21083	0.047142878
188126	21044	0.151701027
188126	21044	0.308838965
189098	15124	0.063763829
189099	15124	0.015280122
189100	15074	0.020214826
189101	15074	0.038610614
189101	15074	0.039742803
189101	15074	0.022799212
189104	15074	0.061130162
189107	15042	0.033206055
189108	15048	0.014842608
189108	15042	0.017943251
189108	15042	0.011605055
189108	15048	0.013472071
189109	15048	0.002803707
189109	15048	0.002978395
189109	15048	0.016684744
189109	15048	0.032677038
189109	15048	0.010398436
189109	15048	0.010054754
189110	15048	0.030324363
189110	15048	0.00614078
189110	15048	0.005366734
189110	15048	0.003346726
189110	15048	0.006173039
189111	15048	0.026121376
189112	15048	0.016252668
189112	15048	0.00270286
189112	15042	0.011630036
189112	15048	0.021067852
189113	15047	0.049878942
189113	15042	0.004429076
189119	15112	0.075643172
189122	15112	0.071899676
189124	15060	0.067814483
189128	15121	0.023718571
189128	15121	0.014180441
189128	15121	0.000436188
189129	15121	0.016323121
189129	15121	0.001118688
189129	15121	0.012592871
189129	15121	0.013770197
189129	15121	0.019909244
189129	15121	0.004646031
189129	15121	0.008292088
189129	15121	0.019449166
189129	15121	0.016321271
189130	15024	0.015499253
189130	15121	0.001436224
189130	15024	0.034866565
189130	15024	0.011335784
189130	15121	0.012878066
189130	15121	0.028699979
189130	15121	0.001853548
189130	15024	0.081765972
189130	15121	0.012266947
189130	15121	0.011736099
189130	15024	0.042124385
189130	15024	0.03834061
189130	15024	0.037208712
189130	15121	0.015219139
189131	15109	0.005216189
189131	15024	0.049777425
189131	15024	0.027773117
189131	15024	0.021643614
189131	15024	0.137986181
189131	15024	0.011240443
189131	15024	0.011805613
189132	15108	0.164040617
189132	15024	0.015231554
189133	15109	0.003952327
189133	15108	0.063316417
189133	15020	0.015417154
189133	15109	0.018705357
189133	15020	0.0764307
189134	15020	0.051761154
189134	15109	0.041864838
189134	15044	0.257706612
189134	15109	0.031638947
189134	15033	0.006385342
189134	15109	0.011104458
189135	15033	0.004931877
189136	15081	0.027291338
189136	15081	0.005817664
189136	15081	0.020025846
189136	15081	0.012739535
189137	15081	0.016750445
189137	15033	0.001243652
189137	15081	0.016366157
189137	15081	0.000527786
189137	15081	0.001591437
189137	15081	0.008127739
189137	15081	0.044106382
189138	15081	0.01051646
189139	15081	0.013543472
189139	15002	0.010917924
189139	15002	0.029660998
189140	15092	0.038353266
189140	15002	0.03171016
189140	15002	0.005049327
189140	15092	0.004191948
189141	15092	0.008267954
189141	15002	0.021446727
189141	15092	0.007956221
189141	15092	0.014819847
189141	15092	0.051679957
189141	15002	0.045009289
189141	15092	0.016932913
189141	15092	0.091778658
189152	13021	0.100296494
189153	13021	0.305064036
189153	13021	0.11285948
189153	13008	0.065736864
189154	13008	0.060299591
189160	13007	0.043097981
189160	29034	0.013637533
189160	29034	0.036436733
189160	29034	0.028418858
189161	29034	0.048025833
189162	29034	0.048311558
189163	29034	0.038545001
189167	29034	0.016100729
189168	29034	0.051700146
189176	21083	0.159326373
189177	21083	0.268733894
189178	21083	0.16533781
189185	21044	0.123368999
190157	15124	0.035621606
190158	15124	0.001730757
190158	15124	0.053253874
190158	15074	0.017753078
190158	15124	0.042470669
190159	15074	0.036636007
190160	15074	0.010339666
190161	15074	0.056394804
190161	15074	0.002320696
190162	15074	0.026815498
190162	15074	0.042817157
190163	15074	0.003797763
190163	15074	0.007034263
190163	15074	0.014202426
190163	15074	0.005627714
190163	15074	0.042500199
190163	15074	0.004948818
190167	15048	0.032407086
190167	15048	0.005038411
190167	15048	0.029674481
190167	15048	0.001601868
190168	15048	0.014004933
190168	15048	0.010268332
190168	15048	0.00667957
190168	15048	2.06173E-05
190168	15048	7.67986E-05
190168	15048	6.3178E-05
190168	15048	0.004465427
190168	15048	0.012070697
190168	15048	3.0926E-05
190169	15048	0.023038303
190169	15048	0.006672251
190169	15048	0.031174022
190170	15048	0.005123852
190170	15048	0.002349558
190170	15048	0.031029557
190171	15048	0.028475101
190171	15048	0.008630694
190172	15048	0.015062124
190172	15048	0.013241625
190172	15048	0.01443801
190178	15112	0.038880238
190179	15112	0.043683007
190180	15112	0.022004775
190181	15112	0.060131575
190183	15060	0.049746037
190183	15060	0.005514212
190184	15095	0.022664996
190184	15060	0.018006847
190184	15095	0.028170902
190185	15095	0.003304227
190185	15095	0.064830608
190185	15095	0.012905874
190186	15095	0.027800902
190186	15095	0.019672759
190186	15095	0.040227493
190187	15095	0.012969604
190187	15121	0.016789619
190187	15095	0.022767306
190187	15095	0.008306536
190187	15095	0.023770524
190188	15121	0.022076659
190188	15095	0.004406068
190188	15095	0.004146623
190188	15121	0.019550724
190189	15121	0.036927524
190189	15095	0.009981617
190189	15121	0.001985614
190189	15121	0.036885759
190189	15121	0.01494904
190189	15121	0.006511932
190189	15121	0.003850747
190189	15121	0.021326928
190190	15121	0.003305036
190190	15024	0.016585514
190191	15108	0.449596944
190191	15024	0.031765272
190191	15053	0.274216182
190191	15024	0.059750639
190192	15108	0.323046023
190192	15059	0.064661972
190192	15059	0.050226669
190192	15059	0.009428363
190193	15109	0.028916634
190193	15059	0.049921148
190193	15059	0.02087428
190194	15125	0.487798691
190194	15059	0.028947589
190194	15125	0.512201309
190194	15081	0.012180106
190195	15081	0.007109973
190196	15081	0.021899386
190196	15081	0.008399616
190196	15081	0.020769537
190196	15081	0.030841618
