CELL,"X (Coord. GEOF.,ITRF92)","Y (Coord. GEOF.,ITRF92)",uso,pob,UTMX,Utmy,UTMZ
187015,-99.10882,19.60969,6,15754,2802321.774,848649.0616,14
187016,-99.08014,19.60914,6,53316,2805321.774,848649.0616,14
187017,-99.05146,19.60858,6,74646,2808321.774,848649.0616,14
187018,-99.02277,19.60802,6,124234,2811321.774,848649.0616,14
187019,-98.99409,19.60745,6,103311,2814321.774,848649.0616,14
187020,-98.96541,19.60688,6,43446,2817321.774,848649.0616,14
187021,-98.93673,19.6063,6,14810,2820321.774,848649.0616,14
187022,-98.90805,19.60572,6,29862,2823321.774,848649.0616,14
187023,-98.87937,19.60513,6,2701,2826321.774,848649.0616,14
187024,-98.85069,19.60454,6,317,2829321.774,848649.0616,14
187025,-98.82201,19.60394,6,7,2832321.774,848649.0616,14
187026,-98.79333,19.60333,6,0,2835321.774,848649.0616,14
187027,-98.76465,19.60272,6,8,2838321.774,848649.0616,14
187028,-98.73597,19.60211,6,7,2841321.774,848649.0616,14
187029,-98.70729,19.60149,6,41,2844321.774,848649.0616,14
187030,-98.67862,19.60086,6,0,2847321.774,848649.0616,14
187031,-98.64994,19.60023,6,2614,2850321.774,848649.0616,14
187032,-98.62126,19.59959,6,2912,2853321.774,848649.0616,14
187033,-98.59258,19.59895,6,4206,2856321.774,848649.0616,14
187034,-98.56391,19.5983,6,19351,2859321.774,848649.0616,14
187035,-98.53523,19.59764,6,128,2862321.774,848649.0616,14
187036,-98.50655,19.59698,6,7,2865321.774,848649.0616,14
187037,-98.47788,19.59632,6,861,2868321.774,848649.0616,14
187038,-98.4492,19.59565,6,1463,2871321.774,848649.0616,14
187039,-98.42052,19.59497,6,5581,2874321.774,848649.0616,14
187040,-98.39185,19.59429,6,0,2877321.774,848649.0616,14
187041,-98.36317,19.59361,6,0,2880321.774,848649.0616,14
187042,-98.3345,19.59291,6,20,2883321.774,848649.0616,14
187043,-98.30582,19.59222,6,1019,2886321.774,848649.0616,14
187044,-98.27715,19.59151,6,1074,2889321.774,848649.0616,14
187045,-98.24847,19.59081,6,335,2892321.774,848649.0616,14
187046,-98.2198,19.59009,6,455,2895321.774,848649.0616,14
187047,-98.19113,19.58937,6,418,2898321.774,848649.0616,14
187048,-98.16245,19.58865,6,39,2901321.774,848649.0616,14
187049,-98.13378,19.58792,6,335,2904321.774,848649.0616,14
187050,-98.10511,19.58718,6,822,2907321.774,848649.0616,14
187051,-98.07643,19.58644,6,77,2910321.774,848649.0616,14
187052,-98.04776,19.58569,6,1646,2913321.774,848649.0616,14
187053,-98.01909,19.58494,6,205,2916321.774,848649.0616,14
187054,-97.99042,19.58419,6,319,2919321.774,848649.0616,14
187055,-97.96175,19.58342,6,1083,2922321.774,848649.0616,14
187056,-97.93308,19.58266,6,36,2925321.774,848649.0616,14
187057,-97.90441,19.58188,6,207,2928321.774,848649.0616,14
187058,-97.87574,19.5811,6,845,2931321.774,848649.0616,14
187059,-97.84707,19.58032,6,2,2934321.774,848649.0616,14
187060,-97.8184,19.57953,6,872,2937321.774,848649.0616,14
187061,-97.78973,19.57873,6,429,2940321.774,848649.0616,14
187062,-97.76106,19.57793,6,345,2943321.774,848649.0616,14
187063,-97.73239,19.57713,6,511,2946321.774,848649.0616,14
187064,-97.70372,19.57632,6,0,2949321.774,848649.0616,14
187065,-97.67506,19.5755,6,77,2952321.774,848649.0616,14
187066,-97.64639,19.57468,6,160,2955321.774,848649.0616,14
187067,-97.61772,19.57385,6,0,2958321.774,848649.0616,14
188037,-100.16983,19.65343,6,2619,2691321.774,851649.0616,14
188038,-100.14113,19.65308,6,3190,2694321.774,851649.0616,14
188039,-100.11244,19.65272,6,3523,2697321.774,851649.0616,14
188040,-100.08374,19.65236,6,2636,2700321.774,851649.0616,14
188041,-100.05505,19.652,6,2853,2703321.774,851649.0616,14
188042,-100.02635,19.65163,6,2021,2706321.774,851649.0616,14
188043,-99.99766,19.65125,6,742,2709321.774,851649.0616,14
188044,-99.96897,19.65087,6,1370,2712321.774,851649.0616,14
188045,-99.94027,19.65048,6,4518,2715321.774,851649.0616,14
188046,-99.91158,19.65009,6,6379,2718321.774,851649.0616,14
188047,-99.88289,19.64969,6,1221,2721321.774,851649.0616,14
188048,-99.85419,19.64928,6,3425,2724321.774,851649.0616,14
188049,-99.8255,19.64887,6,3934,2727321.774,851649.0616,14
188050,-99.79681,19.64846,6,13,2730321.774,851649.0616,14
188051,-99.76812,19.64804,6,484,2733321.774,851649.0616,14
188052,-99.73942,19.64761,6,1355,2736321.774,851649.0616,14
188053,-99.71073,19.64718,6,2373,2739321.774,851649.0616,14
188054,-99.68204,19.64675,6,2729,2742321.774,851649.0616,14
188055,-99.65335,19.6463,6,365,2745321.774,851649.0616,14
188056,-99.62466,19.64586,6,3189,2748321.774,851649.0616,14
188057,-99.59596,19.6454,6,1360,2751321.774,851649.0616,14
188058,-99.56727,19.64494,6,0,2754321.774,851649.0616,14
188059,-99.53858,19.64448,6,0,2757321.774,851649.0616,14
188060,-99.50989,19.64401,6,0,2760321.774,851649.0616,14
188061,-99.4812,19.64354,6,341,2763321.774,851649.0616,14
188062,-99.45251,19.64306,6,797,2766321.774,851649.0616,14
188063,-99.42382,19.64257,6,6439,2769321.774,851649.0616,14
188064,-99.39513,19.64208,6,3678,2772321.774,851649.0616,14
188065,-99.36644,19.64158,6,11577,2775321.774,851649.0616,14
188066,-99.33775,19.64108,6,21225,2778321.774,851649.0616,14
188067,-99.30906,19.64057,6,46650,2781321.774,851649.0616,14
188068,-99.28037,19.64006,6,16339,2784321.774,851649.0616,14
188069,-99.25168,19.63954,6,28614,2787321.774,851649.0616,14
188070,-99.22299,19.63902,6,79554,2790321.774,851649.0616,14
188071,-99.1943,19.63849,6,54089,2793321.774,851649.0616,14
188072,-99.16562,19.63796,6,34036,2796321.774,851649.0616,14
188073,-99.13693,19.63742,6,61609,2799321.774,851649.0616,14
188074,-99.10824,19.63687,6,93614,2802321.774,851649.0616,14
188075,-99.07955,19.63632,6,94550,2805321.774,851649.0616,14
188076,-99.05087,19.63576,6,60079,2808321.774,851649.0616,14
188077,-99.02218,19.6352,6,90410,2811321.774,851649.0616,14
188078,-98.99349,19.63463,6,100700,2814321.774,851649.0616,14
188079,-98.96481,19.63406,6,8826,2817321.774,851649.0616,14
188080,-98.93612,19.63348,6,6614,2820321.774,851649.0616,14
188081,-98.90743,19.6329,6,8047,2823321.774,851649.0616,14
188082,-98.87875,19.63231,6,6557,2826321.774,851649.0616,14
188083,-98.85006,19.63172,6,820,2829321.774,851649.0616,14
188084,-98.82138,19.63112,6,1609,2832321.774,851649.0616,14
188085,-98.79269,19.63051,6,2439,2835321.774,851649.0616,14
188086,-98.76401,19.6299,6,0,2838321.774,851649.0616,14
188087,-98.73532,19.62929,6,593,2841321.774,851649.0616,14
188088,-98.70664,19.62866,6,156,2844321.774,851649.0616,14
188089,-98.67795,19.62804,6,13,2847321.774,851649.0616,14
188090,-98.64927,19.62741,6,0,2850321.774,851649.0616,14
188091,-98.62058,19.62677,6,0,2853321.774,851649.0616,14
188092,-98.5919,19.62612,6,5,2856321.774,851649.0616,14
188093,-98.56322,19.62548,6,2,2859321.774,851649.0616,14
188094,-98.53454,19.62482,6,18,2862321.774,851649.0616,14
188095,-98.50585,19.62416,6,1106,2865321.774,851649.0616,14
188096,-98.47717,19.6235,6,0,2868321.774,851649.0616,14
188097,-98.44849,19.62283,6,410,2871321.774,851649.0616,14
188098,-98.41981,19.62215,6,0,2874321.774,851649.0616,14
188099,-98.39113,19.62147,6,754,2877321.774,851649.0616,14
188100,-98.36244,19.62078,6,0,2880321.774,851649.0616,14
188101,-98.33376,19.62009,6,14,2883321.774,851649.0616,14
188102,-98.30508,19.61939,6,0,2886321.774,851649.0616,14
188103,-98.2764,19.61869,6,5,2889321.774,851649.0616,14
188104,-98.24772,19.61798,6,0,2892321.774,851649.0616,14
188105,-98.21904,19.61727,6,210,2895321.774,851649.0616,14
188106,-98.19036,19.61655,6,159,2898321.774,851649.0616,14
188107,-98.16169,19.61582,6,285,2901321.774,851649.0616,14
188108,-98.13301,19.61509,6,6942,2904321.774,851649.0616,14
188109,-98.10433,19.61436,6,5989,2907321.774,851649.0616,14
188110,-98.07565,19.61362,6,698,2910321.774,851649.0616,14
188111,-98.04697,19.61287,6,1685,2913321.774,851649.0616,14
188112,-98.01829,19.61212,6,13,2916321.774,851649.0616,14
188113,-97.98962,19.61136,6,326,2919321.774,851649.0616,14
188114,-97.96094,19.6106,6,212,2922321.774,851649.0616,14
188115,-97.93226,19.60983,6,264,2925321.774,851649.0616,14
188116,-97.90359,19.60906,6,0,2928321.774,851649.0616,14
188117,-97.87491,19.60828,6,983,2931321.774,851649.0616,14
188118,-97.84624,19.60749,6,1262,2934321.774,851649.0616,14
188119,-97.81756,19.6067,6,82,2937321.774,851649.0616,14
188120,-97.78889,19.60591,6,125,2940321.774,851649.0616,14
188121,-97.76021,19.60511,6,766,2943321.774,851649.0616,14
188122,-97.73154,19.6043,6,1172,2946321.774,851649.0616,14
188123,-97.70286,19.60349,6,1295,2949321.774,851649.0616,14
188124,-97.67419,19.60267,6,2705,2952321.774,851649.0616,14
188125,-97.64552,19.60185,6,31,2955321.774,851649.0616,14
188126,-97.61685,19.60102,6,2185,2958321.774,851649.0616,14
189096,-100.16946,19.68061,6,1548,2691321.774,854649.0616,14
189097,-100.14076,19.68026,6,2042,2694321.774,854649.0616,14
189098,-100.11206,19.67991,6,2176,2697321.774,854649.0616,14
189099,-100.08336,19.67955,6,1127,2700321.774,854649.0616,14
189100,-100.05466,19.67918,6,1771,2703321.774,854649.0616,14
189101,-100.02596,19.67881,6,1066,2706321.774,854649.0616,14
189102,-99.99726,19.67843,6,2977,2709321.774,854649.0616,14
189103,-99.96856,19.67805,6,4403,2712321.774,854649.0616,14
189104,-99.93986,19.67766,6,1448,2715321.774,854649.0616,14
189105,-99.91116,19.67727,6,866,2718321.774,854649.0616,14
189106,-99.88246,19.67687,6,4945,2721321.774,854649.0616,14
189107,-99.85376,19.67647,6,7913,2724321.774,854649.0616,14
189108,-99.82507,19.67606,6,6001,2727321.774,854649.0616,14
189109,-99.79637,19.67564,6,1054,2730321.774,854649.0616,14
189110,-99.76767,19.67522,6,3539,2733321.774,854649.0616,14
189111,-99.73897,19.6748,6,2351,2736321.774,854649.0616,14
189112,-99.71027,19.67437,6,817,2739321.774,854649.0616,14
189113,-99.68157,19.67393,6,1188,2742321.774,854649.0616,14
189114,-99.65288,19.67349,6,527,2745321.774,854649.0616,14
189115,-99.62418,19.67304,6,4749,2748321.774,854649.0616,14
189116,-99.59548,19.67259,6,463,2751321.774,854649.0616,14
189117,-99.56679,19.67213,6,92,2754321.774,854649.0616,14
189118,-99.53809,19.67166,6,0,2757321.774,854649.0616,14
189119,-99.50939,19.67119,6,1849,2760321.774,854649.0616,14
189120,-99.4807,19.67072,6,2794,2763321.774,854649.0616,14
189121,-99.452,19.67024,6,849,2766321.774,854649.0616,14
189122,-99.4233,19.66975,6,1313,2769321.774,854649.0616,14
189123,-99.39461,19.66926,6,1398,2772321.774,854649.0616,14
189124,-99.36591,19.66877,6,6342,2775321.774,854649.0616,14
189125,-99.33722,19.66826,6,89,2778321.774,854649.0616,14
189126,-99.30852,19.66776,6,671,2781321.774,854649.0616,14
189127,-99.27983,19.66724,6,4293,2784321.774,854649.0616,14
189128,-99.25113,19.66673,6,31475,2787321.774,854649.0616,14
189129,-99.22244,19.6662,6,87910,2790321.774,854649.0616,14
189130,-99.19374,19.66567,6,21406,2793321.774,854649.0616,14
189131,-99.16505,19.66514,6,65632,2796321.774,854649.0616,14
189132,-99.13636,19.6646,6,38142,2799321.774,854649.0616,14
189133,-99.10766,19.66405,6,96806,2802321.774,854649.0616,14
189134,-99.07897,19.6635,6,139736,2805321.774,854649.0616,14
189135,-99.05028,19.66294,6,11551,2808321.774,854649.0616,14
189136,-99.02158,19.66238,6,28762,2811321.774,854649.0616,14
189137,-98.99289,19.66182,6,42954,2814321.774,854649.0616,14
189138,-98.9642,19.66124,6,9221,2817321.774,854649.0616,14
189139,-98.93551,19.66066,6,4304,2820321.774,854649.0616,14
189140,-98.90681,19.66008,6,10512,2823321.774,854649.0616,14
189141,-98.87812,19.65949,6,7217,2826321.774,854649.0616,14
189142,-98.84943,19.6589,6,1351,2829321.774,854649.0616,14
189143,-98.82074,19.6583,6,8,2832321.774,854649.0616,14
189144,-98.79205,19.65769,6,3081,2835321.774,854649.0616,14
189145,-98.76336,19.65708,6,2877,2838321.774,854649.0616,14
189146,-98.73467,19.65647,6,150,2841321.774,854649.0616,14
189147,-98.70598,19.65584,6,39,2844321.774,854649.0616,14
189148,-98.67729,19.65522,6,0,2847321.774,854649.0616,14
189149,-98.6486,19.65458,6,0,2850321.774,854649.0616,14
189150,-98.61991,19.65395,6,0,2853321.774,854649.0616,14
189151,-98.59122,19.6533,6,4,2856321.774,854649.0616,14
189152,-98.56253,19.65265,6,3157,2859321.774,854649.0616,14
189153,-98.53384,19.652,6,7363,2862321.774,854649.0616,14
189154,-98.50515,19.65134,6,2363,2865321.774,854649.0616,14
189155,-98.47647,19.65067,6,2386,2868321.774,854649.0616,14
189156,-98.44778,19.65,6,8,2871321.774,854649.0616,14
189157,-98.41909,19.64933,6,7,2874321.774,854649.0616,14
189158,-98.3904,19.64865,6,6,2877321.774,854649.0616,14
189159,-98.36172,19.64796,6,15,2880321.774,854649.0616,14
189160,-98.33303,19.64727,6,2293,2883321.774,854649.0616,14
189161,-98.30434,19.64657,6,319,2886321.774,854649.0616,14
189162,-98.27566,19.64587,6,2381,2889321.774,854649.0616,14
189163,-98.24697,19.64516,6,0,2892321.774,854649.0616,14
189164,-98.21829,19.64444,6,6,2895321.774,854649.0616,14
189165,-98.1896,19.64372,6,11,2898321.774,854649.0616,14
189166,-98.16092,19.643,6,12,2901321.774,854649.0616,14
189167,-98.13223,19.64227,6,833,2904321.774,854649.0616,14
189168,-98.10355,19.64153,6,1165,2907321.774,854649.0616,14
189169,-98.07487,19.64079,6,2,2910321.774,854649.0616,14
189170,-98.04618,19.64005,6,0,2913321.774,854649.0616,14
189171,-98.0175,19.63929,6,371,2916321.774,854649.0616,14
189172,-97.98882,19.63854,6,2,2919321.774,854649.0616,14
189173,-97.96013,19.63777,6,31,2922321.774,854649.0616,14
189174,-97.93145,19.637,6,945,2925321.774,854649.0616,14
189175,-97.90277,19.63623,6,298,2928321.774,854649.0616,14
189176,-97.87409,19.63545,6,65,2931321.774,854649.0616,14
189177,-97.84541,19.63467,6,89,2934321.774,854649.0616,14
189178,-97.81673,19.63388,6,554,2937321.774,854649.0616,14
189179,-97.78804,19.63308,6,192,2940321.774,854649.0616,14
189180,-97.75936,19.63228,6,0,2943321.774,854649.0616,14
189181,-97.73068,19.63147,6,275,2946321.774,854649.0616,14
189182,-97.702,19.63066,6,0,2949321.774,854649.0616,14
189183,-97.67333,19.62984,6,7,2952321.774,854649.0616,14
189184,-97.64465,19.62902,6,0,2955321.774,854649.0616,14
189185,-97.61597,19.62819,6,2194,2958321.774,854649.0616,14
190155,-100.16909,19.7078,6,1989,2691321.774,857649.0616,14
190156,-100.14039,19.70745,6,3505,2694321.774,857649.0616,14
190157,-100.11168,19.7071,6,4583,2697321.774,857649.0616,14
190158,-100.08298,19.70673,6,1511,2700321.774,857649.0616,14
190159,-100.05427,19.70637,6,4933,2703321.774,857649.0616,14
190160,-100.02556,19.706,6,510,2706321.774,857649.0616,14
190161,-99.99686,19.70562,6,1181,2709321.774,857649.0616,14
190162,-99.96815,19.70524,6,6122,2712321.774,857649.0616,14
190163,-99.93945,19.70485,6,8880,2715321.774,857649.0616,14
190164,-99.91074,19.70446,6,1093,2718321.774,857649.0616,14
190165,-99.88204,19.70406,6,5051,2721321.774,857649.0616,14
190166,-99.85333,19.70365,6,3095,2724321.774,857649.0616,14
190167,-99.82463,19.70324,6,2731,2727321.774,857649.0616,14
190168,-99.79593,19.70283,6,7757,2730321.774,857649.0616,14
190169,-99.76722,19.70241,6,2888,2733321.774,857649.0616,14
190170,-99.73852,19.70198,6,2424,2736321.774,857649.0616,14
190171,-99.70981,19.70155,6,2923,2739321.774,857649.0616,14
190172,-99.68111,19.70111,6,1709,2742321.774,857649.0616,14
190173,-99.65241,19.70067,6,34,2745321.774,857649.0616,14
190174,-99.6237,19.70022,6,74,2748321.774,857649.0616,14
190175,-99.595,19.69977,6,1028,2751321.774,857649.0616,14
190176,-99.5663,19.69931,6,120,2754321.774,857649.0616,14
190177,-99.5376,19.69885,6,490,2757321.774,857649.0616,14
190178,-99.50889,19.69838,6,2591,2760321.774,857649.0616,14
190179,-99.48019,19.6979,6,2112,2763321.774,857649.0616,14
190180,-99.45149,19.69742,6,4085,2766321.774,857649.0616,14
190181,-99.42279,19.69694,6,439,2769321.774,857649.0616,14
190182,-99.39409,19.69645,6,108,2772321.774,857649.0616,14
190183,-99.36539,19.69595,6,8156,2775321.774,857649.0616,14
190184,-99.33668,19.69545,6,5805,2778321.774,857649.0616,14
190185,-99.30798,19.69494,6,3898,2781321.774,857649.0616,14
190186,-99.27928,19.69443,6,7571,2784321.774,857649.0616,14
190187,-99.25058,19.69391,6,24288,2787321.774,857649.0616,14
190188,-99.22188,19.69338,6,70408,2790321.774,857649.0616,14
190189,-99.19318,19.69285,6,25584,2793321.774,857649.0616,14
190190,-99.16448,19.69232,6,32105,2796321.774,857649.0616,14
190191,-99.13578,19.69178,6,71547,2799321.774,857649.0616,14
190192,-99.10708,19.69123,6,50748,2802321.774,857649.0616,14
190193,-99.07838,19.69068,6,43511,2805321.774,857649.0616,14
190194,-99.04969,19.69013,6,11776,2808321.774,857649.0616,14
190195,-99.02099,19.68956,6,21876,2811321.774,857649.0616,14
190196,-98.99229,19.689,6,51302,2814321.774,857649.0616,14
190197,-98.96359,19.68842,6,32523,2817321.774,857649.0616,14
190198,-98.93489,19.68785,6,5703,2820321.774,857649.0616,14
190199,-98.90619,19.68726,6,4285,2823321.774,857649.0616,14
190200,-98.8775,19.68667,6,17205,2826321.774,857649.0616,14
190201,-98.8488,19.68608,6,12388,2829321.774,857649.0616,14
190202,-98.8201,19.68548,6,4117,2832321.774,857649.0616,14
190203,-98.79141,19.68487,6,2624,2835321.774,857649.0616,14
190204,-98.76271,19.68426,6,4914,2838321.774,857649.0616,14
190205,-98.73401,19.68365,6,2067,2841321.774,857649.0616,14
190206,-98.70532,19.68302,6,2139,2844321.774,857649.0616,14
190207,-98.67662,19.6824,6,295,2847321.774,857649.0616,14
190208,-98.64793,19.68176,6,0,2850321.774,857649.0616,14
190209,-98.61923,19.68113,6,0,2853321.774,857649.0616,14
190210,-98.59054,19.68048,6,1261,2856321.774,857649.0616,14
190211,-98.56184,19.67983,6,0,2859321.774,857649.0616,14
190212,-98.53315,19.67918,6,0,2862321.774,857649.0616,14
190213,-98.50445,19.67852,6,533,2865321.774,857649.0616,14
190214,-98.47576,19.67785,6,0,2868321.774,857649.0616,14
190215,-98.44707,19.67718,6,671,2871321.774,857649.0616,14
190216,-98.41837,19.67651,6,5,2874321.774,857649.0616,14
190217,-98.38968,19.67583,6,1018,2877321.774,857649.0616,14
190218,-98.36099,19.67514,6,482,2880321.774,857649.0616,14
190219,-98.3323,19.67445,6,17,2883321.774,857649.0616,14
190220,-98.3036,19.67375,6,154,2886321.774,857649.0616,14
190221,-98.27491,19.67304,6,0,2889321.774,857649.0616,14
190222,-98.24622,19.67234,6,696,2892321.774,857649.0616,14
190223,-98.21753,19.67162,6,2368,2895321.774,857649.0616,14
190224,-98.18884,19.6709,6,0,2898321.774,857649.0616,14
190225,-98.16015,19.67018,6,2382,2901321.774,857649.0616,14
190226,-98.13146,19.66945,6,0,2904321.774,857649.0616,14
190227,-98.10277,19.66871,6,272,2907321.774,857649.0616,14
190228,-98.07408,19.66797,6,11,2910321.774,857649.0616,14
190229,-98.04539,19.66722,6,0,2913321.774,857649.0616,14
190230,-98.0167,19.66647,6,6,2916321.774,857649.0616,14
190231,-97.98801,19.66571,6,1461,2919321.774,857649.0616,14
190232,-97.95932,19.66495,6,431,2922321.774,857649.0616,14
190233,-97.93064,19.66418,6,72,2925321.774,857649.0616,14
190234,-97.90195,19.66341,6,73,2928321.774,857649.0616,14
190235,-97.87326,19.66263,6,431,2931321.774,857649.0616,14
190236,-97.84457,19.66184,6,165,2934321.774,857649.0616,14
190237,-97.81589,19.66105,6,0,2937321.774,857649.0616,14
190238,-97.7872,19.66026,6,151,2940321.774,857649.0616,14
190239,-97.75852,19.65945,6,157,2943321.774,857649.0616,14
190240,-97.72983,19.65865,6,0,2946321.774,857649.0616,14
190241,-97.70115,19.65784,6,776,2949321.774,857649.0616,14
190242,-97.67246,19.65702,6,0,2952321.774,857649.0616,14
190243,-97.64378,19.6562,6,84,2955321.774,857649.0616,14
190244,-97.61509,19.65537,6,333,2958321.774,857649.0616,14
191214,-100.16873,19.73499,6,917,2691321.774,860649.0616,14
191215,-100.14001,19.73464,6,621,2694321.774,860649.0616,14
191216,-100.1113,19.73428,6,3371,2697321.774,860649.0616,14
191217,-100.08259,19.73392,6,2306,2700321.774,860649.0616,14
191218,-100.05388,19.73355,6,588,2703321.774,860649.0616,14
191219,-100.02517,19.73318,6,2569,2706321.774,860649.0616,14
191220,-99.99646,19.73281,6,3478,2709321.774,860649.0616,14
191221,-99.96775,19.73242,6,2980,2712321.774,860649.0616,14
191222,-99.93904,19.73204,6,1000,2715321.774,860649.0616,14
191223,-99.91033,19.73164,6,1989,2718321.774,860649.0616,14
191224,-99.88161,19.73124,6,300,2721321.774,860649.0616,14
