GRIDCODE,CVENTMUN,Fa
1396563,06009,0.001815939
1396564,06009,0.001137411
1396564,16014,0.001319076
1396565,16014,0.000773212
1396568,16014,0.001135416
1396569,16014,0.005216031
1396570,16014,0.000840442
1396571,16014,0.004805006
1396572,16014,0.005556882
1396573,16014,0.004781773
1396574,16014,0.003552243
1396574,16026,0.006267694
1396575,16026,0.021422326
1396576,16026,0.012228437
1396577,16026,0.014321611
1396578,16026,0.030330401
1396579,16026,0.015548337
1399711,06009,9.54672E-05
1399712,06009,0.00115866
1399713,06009,0.001942433
1399714,06009,0.002026385
1399715,06009,0.002026385
1399716,06009,0.002026385
1399717,06009,0.002026385
1399718,06009,0.002026385
1399719,06009,0.002026385
1399720,06009,0.002026385
1399721,06009,0.002026385
1399722,06009,0.002026385
1399723,06009,0.002026385
1399724,06009,0.002026385
1399725,06009,0.002002649
1399726,06009,0.000304974
1399728,06009,0.000575396
1399732,06009,0.000681638
1399733,06009,0.00197622
1399734,06009,0.000113074
1399735,06009,1.18047E-07
1399739,06009,0.000127817
1399740,06009,0.000375805
1399741,06009,6.92673E-05
1399742,06009,0.000615401
1399742,16014,0.002388908
1399743,16014,0.002054877
1399745,16014,0.000419941
1399746,16014,0.002534064
1399747,16014,0.005556882
1399748,16014,0.004421048
1399749,16014,0.005431414
1399749,16026,0.000688557
1399750,16014,0.004408725
1399750,16026,0.00574874
1399751,16014,0.000653268
1399751,16026,2.83348E-05
1399752,16014,0.001441093
1399752,16026,0.00520242
1399753,16026,6.72034E-05
1399754,16026,0.001457229
1399755,16026,2.41873E-05
1399756,16026,0.006656847
1399757,16026,8.72542E-05
1402888,06009,0.000556419
1402889,06009,0.001767679
1402890,06009,0.002026385
1402891,06009,0.002026385
1402892,06009,0.002026385
1402893,06009,0.002026385
1402894,06009,0.002026385
1402895,06009,0.002026385
1402896,06009,0.002026385
1402897,06009,0.002026385
1402898,06009,0.002026385
1402899,06009,0.002026385
1402900,06009,0.002026385
1402901,06009,0.002026385
1402902,06009,0.002026385
1402903,06009,0.001992069
1402904,06009,0.000926827
1402910,06009,4.76226E-05
1402911,06009,0.001880059
1402912,06009,0.002017926
1402913,06009,0.001662303
1402914,06009,0.000518488
1402915,06009,4.00562E-05
1402920,06006,5.12914E-05
1402920,16014,0.002996919
1402921,16014,2.36214E-05
1402923,16014,0.003191257
1402924,16014,0.0030224
1402925,16014,0.002181438
1402926,16014,0.005556882
1402927,16014,0.0041576
1402927,16026,0.002128999
1402928,16014,8.47989E-05
1402928,16026,0.005354165
1402930,16026,0.006081622
1402931,16026,0.000309087
1406064,06009,0.00012946
1406065,06009,0.001261792
1406066,06009,0.002022106
1406067,06009,0.002015866
1406068,06009,0.001965655
1406069,06009,0.002026385
1406070,06009,0.002026385
1406071,06009,0.002026385
1406072,06009,0.002026385
1406073,06009,0.002026385
1406074,06009,0.002026385
1406075,06009,0.002026385
1406076,06009,0.002026385
1406077,06009,0.002026385
1406078,06009,0.002026385
1406079,06009,0.002026385
1406080,06009,0.002026385
1406081,06009,0.001183071
1406087,06009,0.000214485
1406089,06009,2.78219E-07
1406090,06009,0.00069509
1406091,06009,0.001956345
1406092,06009,0.001993834
1406093,06009,0.0011827
1406097,06006,6.60246E-05
1406098,06006,0.004911674
1406098,16014,6.87137E-05
1406099,06006,0.000303697
1406099,16014,0.000118084
1406101,16014,0.003337356
1406102,16014,0.002868449
1406103,16014,0.000928925
1406103,16026,0.000851419
1406104,16014,0.00079118
1406104,16026,0.000887795
1406105,16014,0.000528366
1406105,16026,0.005137193
1406111,16026,0.004012788
1406112,16026,0.007790308
1409241,06009,0.000391252
1409242,06009,0.001793489
1409243,06009,0.002026385
1409244,06009,0.002026385
1409245,06009,0.002026385
1409246,06009,0.002026385
1409247,06009,0.002026385
1409248,06009,0.002026385
1409249,06009,0.002026385
1409250,06009,0.002026385
1409251,06009,0.002026385
1409252,06009,0.002026385
1409253,06009,0.002026385
1409254,06009,0.002026385
1409255,06009,0.002026385
1409256,06009,0.002026385
1409257,06009,0.002026385
1409258,06009,0.002026385
1409259,06009,0.000597715
1409263,06009,0.000498436
1409264,06009,0.001550885
1409265,06009,0.000889095
1409266,06009,0.000418152
1409269,06009,0.000159819
1409270,06009,0.001251786
1409271,06009,0.001367989
1409272,06009,0.000513304
1409275,06006,0.000473132
1409276,06006,0.002944491
1409276,16014,0.000927659
1409277,16014,0.000197454
1409279,16014,0.004047171
1409280,16014,0.000448988
1409281,16014,0.002006073
1409281,16026,0.009616377
1409282,16026,0.001243404
1412418,06009,0.000154957
1412419,06009,0.001864236
1412420,06009,0.002026385
1412421,06009,0.002026385
1412422,06009,0.002026385
1412423,06009,0.002026385
1412424,06009,0.002026385
1412425,06009,0.002026385
1412426,06009,0.002026385
1412427,06009,0.002026385
1412428,06009,0.002026385
1412429,06009,0.002026385
1412430,06009,0.002026385
1412431,06009,0.002026385
1412432,06009,0.002026385
1412433,06009,0.002026385
1412434,06009,0.002026385
1412435,06009,0.002026385
1412436,06009,0.002026385
1412437,06009,0.001601831
1412438,06009,0.001161919
1412439,06009,0.000157656
1412441,06009,0.001073566
1412442,06009,0.002026385
1412443,06009,0.001988061
1412444,06009,0.001931318
1412445,06009,2.37484E-05
1412448,06006,0.001063418
1412449,06006,0.006524773
1412449,06009,0.000558941
1412450,06006,0.005146876
1412450,06009,0.000214468
1412451,06006,0.002915997
1412452,06006,0.001442527
1412453,06006,0.001518811
1412453,16014,0.002299664
1412454,06006,0.00011838
1412454,16014,0.001251682
1412456,16014,5.68224E-05
1412457,16014,0.003600886
1412458,16014,0.002299912
1412459,16014,0.005517727
1412460,16014,0.003004334
1412460,16026,0.008981784
1412461,16026,0.008603347
1412468,16026,0.001825354
1412469,16026,0.021741787
1415596,06009,0.001069483
1415597,06009,0.002026372
1415598,06009,0.002026385
1415599,06009,0.002026385
1415600,06009,0.002026385
1415601,06009,0.002026385
1415602,06009,0.002026385
1415603,06009,0.002026385
1415604,06009,0.002026385
1415605,06009,0.002026385
1415606,06009,0.002026385
1415607,06009,0.002026385
1415608,06009,0.002026385
1415609,06009,0.001450014
1415610,06009,0.001256044
1415611,06009,0.002026385
1415612,06009,0.002026385
1415613,06009,0.002026385
1415614,06009,0.002026385
1415615,06009,0.002026385
1415616,06009,0.001684564
1415617,06009,4.83947E-05
1415618,06009,7.89134E-06
1415619,06009,0.000760223
1415620,06009,0.000538452
1415621,06009,0.00029566
1415622,06009,0.000247641
1415623,06009,0.000103544
1415624,06009,0.000210664
1415625,06009,0.000140903
1415626,06006,0.005398106
1415627,06006,0.005182544
1415628,06006,0.000408695
1415629,06006,0.004284312
1415630,06006,0.005462894
1415630,16014,0.000764516
1415631,16014,0.002888083
1415632,16014,1.94878E-05
1415634,16014,0.003278024
1415635,16014,0.001276897
1415636,06006,2.84492E-05
1415636,16014,0.002064482
1415637,16014,0.004135593
1415638,16014,0.000261131
1415645,16026,0.008381444
1415646,16026,0.002882392
1415647,16026,0.003470737
1418771,06001,2.35526E-05
1418772,06001,0.001117988
1418773,06001,0.001154444
1418773,06009,3.07554E-05
1418774,06001,0.002298349
1418774,06009,0.000768759
1418775,06001,0.000453604
1418775,06009,0.001140637
1418776,06009,0.002026385
1418777,06009,0.002026385
1418778,06009,0.002026385
1418779,06009,0.002026385
1418780,06009,0.002026385
1418781,06009,0.002026385
1418782,06009,0.002026385
1418783,06009,0.002026385
1418784,06009,0.002026385
1418785,06009,0.002026385
1418786,06009,0.002026385
1418787,06009,0.002023628
1418788,06009,0.001940027
1418789,06009,0.002026385
1418790,06009,0.002026385
1418791,06009,0.002026385
1418792,06009,0.002026385
1418793,06009,0.002026385
1418794,06009,0.001073912
1418801,06009,0.001039562
1418802,06009,0.001937951
1418803,06006,0.001184437
1418803,06009,0.000915788
1418804,06006,0.005730297
1418805,06006,3.90881E-05
1418807,06006,0.000877872
1418808,06006,0.003688696
1418809,06006,0.00182788
1418809,16014,0.001333865
1418810,16014,0.001516691
1418811,16014,6.648E-05
1418812,16014,0.003113283
1418813,16014,0.002627976
1418814,06006,1.83554E-06
1418814,16014,0.000450959
1418815,06002,0.00018688
1418815,16014,0.000350024
1418823,16026,0.008522684
1418824,16026,0.011039704
1421947,06001,3.37797E-05
1421948,06001,0.002173778
1421949,06001,0.005029537
1421950,06001,0.006231599
1421951,06001,0.006231599
1421952,06001,0.006231599
1421953,06001,0.003764393
1421953,06009,0.000430105
1421954,06009,0.00194443
1421955,06009,0.002026385
1421956,06009,0.002026385
1421957,06009,0.002026385
1421958,06009,0.002026385
1421959,06009,0.002026385
1421960,06009,0.002026385
1421961,06009,0.002025096
1421962,06009,0.002026385
1421963,06009,0.002026385
1421964,06009,0.002026385
1421965,06009,0.002026385
1421966,06009,0.002026385
1421967,06009,0.002026385
1421968,06009,0.002026385
1421969,06009,0.002026385
1421970,06009,0.002026385
1421971,06009,0.001644623
1421972,06009,4.15874E-05
1421979,06009,6.47946E-05
1421980,06006,0.003129857
1421980,06009,0.001191435
1421981,06006,0.007597247
1421981,06009,0.00042438
1421982,06006,0.005456783
1421985,06006,0.00249505
1421986,06006,0.002285984
1421987,06006,0.004105913
1421987,16014,0.000590768
1421988,06006,0.000369888
1421988,16014,0.002861479
1421989,06006,0.000212812
1421989,16014,0.002544373
1421990,06006,0.006538544
1421990,16014,0.000758502
1421991,06006,0.000550776
1421991,16014,0.00019268
1421993,06002,0.001701847
1421994,06002,0.00043022
1421994,16026,0.004917042
1421995,16026,4.94884E-07
1422002,16026,0.002005127
1425124,06001,0.000618037
1425125,06001,0.004647541
1425126,06001,0.00607934
1425127,06001,0.006231599
1425128,06001,0.006231599
1425129,06001,0.006231599
1425130,06001,0.006231599
1425131,06001,0.005135707
1425131,06009,4.8966E-05
1425132,06001,9.38317E-05
1425132,06009,0.001941217
1425133,06009,0.002026385
1425134,06009,0.002026385
1425135,06009,0.002026385
1425136,06009,0.002026385
1425137,06009,0.002026385
1425138,06009,0.002026385
1425139,06009,0.000620381
1425140,06009,0.001845682
1425141,06009,0.001904311
1425142,06009,0.002026385
1425143,06009,0.002026385
1425144,06009,0.002026385
1425145,06009,0.002026385
1425146,06009,0.002026385
1425147,06009,0.002026385
1425148,06009,0.002026385
1425149,06009,0.00079754
1425155,06009,1.51264E-05
1425156,06009,0.000363194
1425157,06006,0.00127591
1425157,06009,6.53788E-05
1425158,06006,0.004063442
1425159,06006,0.003732433
1425160,06006,0.008074108
1425163,06006,0.001179666
1425164,06006,0.003058747
1425165,06006,0.00787227
1425166,06006,0.003068315
1425166,16014,0.000301168
1425167,06006,0.004646627
1425167,16014,0.000387849
1425168,06006,0.002348135
1425171,06002,0.002265035
1425172,06002,0.002174457
1425172,16026,0.004106666
1425173,06002,0.000259709
1425173,16026,0.020341777
1425174,16026,0.016723081
1425175,16026,0.015832293
1425176,16026,0.001544739
1428300,06001,0.000317514
1428301,06001,0.002614361
1428302,06001,0.004559299
1428303,06001,0.006231599
1428304,06001,0.006231599
1428305,06001,0.006231599
1428306,06001,0.006231599
1428307,06001,0.006231599
1428308,06001,0.006231599
1428309,06001,0.006045814
1428309,06009,6.04132E-05
1428310,06001,0.000209688
1428310,06009,0.001721033
1428311,06009,0.002026385
1428312,06009,0.002026385
1428313,06009,0.002026385
1428314,06009,0.002026385
1428315,06009,0.002026385
1428316,06009,0.001003384
1428317,06009,0.000509734
1428318,06009,0.00122129
1428319,06009,0.001316786
1428320,06009,0.001923776
1428321,06009,0.002026385
1428322,06009,0.002026385
1428323,06009,0.002026385
1428324,06009,0.002026385
1428325,06009,0.002026385
1428326,06009,0.002026385
1428327,06009,0.001132452
1428333,06009,0.000152218
1428334,06006,0.003424654
1428334,06009,0.000790063
1428335,06006,0.003680488
1428335,06009,0.000126632
1428336,06006,0.004021118
1428337,06006,0.002064589
1428338,06006,3.54361E-05
1428339,06006,0.004007611
1428340,06006,0.00341717
1428341,06006,0.008644908
1428342,06006,0.007284217
1428343,06006,0.0069518
1428344,06006,0.00296748
1428345,06006,0.001891636
1428349,06002,0.002127654
1428350,06002,0.003194793
1428351,06002,0.00097468
1428351,16026,0.013083941
1428352,16026,0.022417244
1428353,16026,0.00408045
1431477,06001,0.001614912
1431478,06001,0.005369645
1431479,06001,0.004428378
1431480,06001,0.006231599
1431481,06001,0.006231599
1431482,06001,0.006231599
1431483,06001,0.006231599
1431484,06001,0.006231599
1431485,06001,0.006231599
1431486,06001,0.006231599
1431487,06001,0.005950989
1431487,06009,9.12483E-05
1431488,06001,0.000538826
1431488,06009,0.00155603
1431489,06009,0.002026385
1431490,06009,0.002026385
1431491,06009,0.002026385
1431492,06009,0.002026385
1431493,06009,0.002026385
1431494,06009,0.000722458
1431495,06009,5.86517E-05
1431496,06009,2.21279E-05
1431497,06009,0.00051579
1431498,06009,0.00163804
1431499,06009,0.002026385
1431500,06009,0.002026385
1431501,06009,0.002026385
1431502,06009,0.001855019
1431503,06009,0.000908448
1431504,06009,0.001044406
1431505,06009,0.000871767
1431506,06009,9.87927E-05
1431507,06006,0.000316285
1431507,06009,1.79161E-05
1431510,06006,0.002059254
1431511,06006,0.001319427
1431512,06006,1.42996E-05
1431513,06006,0.003255018
1431516,06006,0.006481955
1431517,06006,0.006815149
1431518,06006,0.009259001
1431519,06006,0.005015862
1431520,06006,0.00123277
1431521,06006,7.77033E-05
1431522,06006,0.008366744
1431523,06006,0.000248982
1431527,06002,0.000866567
1431528,06002,0.000329232
1431529,06002,0.001020424
1431530,06002,0.000727051
1431532,16026,1.37588E-05
1434653,06001,9.28508E-05
1434654,06001,0.002709451
1434655,06001,0.006107596
1434656,06001,0.003037947
1434657,06001,0.002919018
1434658,06001,0.005264108
1434659,06001,0.006022578
1434660,06001,0.006231599
1434661,06001,0.006231599
1434662,06001,0.006231599
1434663,06001,0.006231599
1434664,06001,0.006231599
1434665,06001,0.006231599
1434666,06001,0.003525564
1434666,06009,0.000613455
1434667,06009,0.002026385
1434668,06009,0.002026385
1434669,06009,0.002026385
1434670,06009,0.002026385
1434671,06009,0.001766219
1434672,06009,0.000485145
1434674,06009,1.75434E-05
1434675,06009,0.001147372
1434676,06009,0.002026385
1434677,06009,0.002026385
1434678,06009,0.002026385
1434679,06009,0.001548114
1434680,06009,0.00026226
1434683,06009,0.000566453
1434685,06006,0.003140471
1434685,06009,0.000557872
1434686,06006,6.23229E-05
1434688,06006,0.000493893
1434689,06006,0.001466618
1434690,06006,0.003960858
1434691,06006,0.001215607
1434693,06006,0.001495463
1434694,06006,0.003240905
1434695,06006,0.003124697
1434696,06006,0.009226193
1434697,06006,0.004404561
1434700,06006,0.001156904
1434707,06002,0.000697659
1434708,06002,0.001968391
1434709,06002,0.000527867
1434709,16026,0.000305013
1434710,16026,0.022592526
1434711,16026,0.004247394
1434712,16026,0.003866799
1434713,16026,0.008356457
1437829,06001,2.15519E-06
1437830,06001,0.002462938
1437831,06001,0.00540138
1437832,06001,0.003896489
1437833,06001,0.000877039
1437835,06001,0.000264444
1437836,06001,0.000380808
1437837,06001,0.004529063
