GRIDCODE,CVENTMUN,LONG_VIALIDADES TOTAL x SENTIDO x MUNICIPIO (m),LONG VIALIDAD x SENTIDO x CELDA
1514074,06007,1649829.639,27870.75604
1514075,06007,1649829.639,24630.47681
1514076,06007,1649829.639,1611.037588
1514077,06007,1649829.639,9079.325132
1514140,06002,1449598.03,3950.730627
1517243,06007,1649829.639,11837.50751
1517252,06007,1649829.639,426.7448163
1517253,06007,1649829.639,13747.75336
1517254,06007,1649829.639,11274.54199
1517320,06002,1449598.03,10685.69048
1517338,06002,1449598.03,1588.43416
1517339,06002,1449598.03,5318.097299
1517341,14065,183351.8242,73.0006058
1520429,06007,1649829.639,1501.572363
1520431,06007,1649829.639,45.25103776
1520432,06007,1649829.639,12593.04863
1520439,06007,1649829.639,4652.569414
1520473,06004,204330.5876,919.4815042
1520474,06004,204330.5876,15210.65448
1520475,06004,204330.5876,2363.991628
1520498,06002,1449598.03,3347.255321
1520519,14065,183351.8242,38.91803928
1520520,14065,183351.8242,2937.41445
1523608,06007,1649829.639,7701.993852
1523617,06007,1649829.639,130.6924839
1523651,06004,204330.5876,4289.958684
1523652,06004,204330.5876,23716.59654
1523653,06004,204330.5876,8371.193771
1523659,06004,204330.5876,9777.569785
1523674,06002,1449598.03,470.6952065
1523682,06002,1449598.03,656.1965781
1523683,06002,1449598.03,1227.463192
1523689,06002,1449598.03,429.82196
1523698,14065,183351.8242,1357.949529
1523699,14065,183351.8242,194.1880877
1526804,06007,1649829.639,3752.194018
1526805,06007,1649829.639,5418.702845
1526809,06007,1649829.639,1296.082138
1526810,06007,1649829.639,2144.700069
1526831,06004,204330.5876,246.7268928
1526849,06002,1449598.03,2699.706608
1526852,06002,1449598.03,3641.749514
1526867,06002,1449598.03,2748.703663
1526869,06002,1449598.03,4426.667767
1526870,06002,1449598.03,569.1324096
1529946,06007,1649829.639,1887.823128
1529947,06007,1649829.639,2159.230146
1529982,06007,1649829.639,2229.830669
1529988,06007,1649829.639,2030.577326
1530012,06004,204330.5876,2690.175761
1530020,06004,204330.5876,2607.117667
1530021,06004,204330.5876,10621.10124
1530027,06002,1449598.03,3351.250154
1530047,06002,1449598.03,57.82875695
1530048,06002,1449598.03,94.03322069
1533116,14022,420022.2843,7.836614894
1533117,14022,420022.2843,3682.696891
1533143,06007,1649829.639,3876.356093
1533144,06007,1649829.639,1613.547444
1533198,06004,204330.5876,3571.638976
1533199,06004,204330.5876,19839.59535
1533200,06004,204330.5876,122.4362346
1533208,06002,1449598.03,4396.372387
1533209,06002,1449598.03,411.3148253
1533221,06002,1449598.03,4017.700123
1533222,06002,1449598.03,89.03775144
1533228,06002,1449598.03,18.07491792
1533229,06002,1449598.03,1663.092276
1536298,06007,1649829.639,6311.311638
1536299,06007,1649829.639,3058.854885
1536321,06007,1649829.639,5524.714196
1536322,06007,1649829.639,4231.793299
1536364,06004,204330.5876,287.907721
1536376,06004,204330.5876,2446.155393
1536377,06004,204330.5876,30177.42186
1536378,06004,204330.5876,1527.449813
1536384,06002,1449598.03,199.4664542
1536385,06002,1449598.03,2536.278032
1536386,06002,1449598.03,9601.8979
1536387,06002,1449598.03,2561.319163
1536388,06002,1449598.03,1182.47125
1539476,06007,1649829.639,3567.824796
1539500,06007,1649829.639,469.8474904
1539510,06007,1649829.639,4100.867306
1539511,06007,1649829.639,2815.482141
1539542,06004,204330.5876,8680.005061
1539555,06004,204330.5876,7353.721257
1539556,06004,204330.5876,5911.613516
1539559,06002,1449598.03,635.5621227
1539562,06002,1449598.03,3407.171272
1539563,06002,1449598.03,17316.43197
1539564,06002,1449598.03,15404.31462
1539565,06002,1449598.03,14025.38433
1539566,06002,1449598.03,26361.70708
1539567,06002,1449598.03,24735.03177
1539568,06002,1449598.03,1041.222422
1539571,06002,1449598.03,3944.811217
1542688,06007,1649829.639,19208.54976
1542689,06007,1649829.639,5048.404333
1542736,06002,1449598.03,1646.097622
1542737,06002,1449598.03,13920.11534
1542738,06002,1449598.03,3532.95468
1542739,06002,1449598.03,6908.614939
1542740,06002,1449598.03,36175.29119
1542741,06002,1449598.03,31308.04333
1542742,06002,1449598.03,27291.98646
1542743,06002,1449598.03,43867.96787
1542744,06002,1449598.03,41820.23148
1542745,06002,1449598.03,51311.28291
1542746,06002,1449598.03,29664.80787
1542747,06002,1449598.03,7672.557927
1542749,06002,1449598.03,3336.398307
1545830,14022,420022.2843,39.48039333
1545831,14022,420022.2843,334.5036427
1545835,06007,1649829.639,4905.25054
1545836,06007,1649829.639,6309.042508
1545849,06007,1649829.639,206.671327
1545850,06007,1649829.639,4683.681051
1545871,06007,1649829.639,4876.45699
1545895,06004,204330.5876,4154.870873
1545896,06004,204330.5876,341.0404955
1545907,06004,204330.5876,7537.836639
1545909,06004,204330.5876,2662.150161
1545914,06002,1449598.03,2796.969301
1545914,06004,204330.5876,7342.988464
1545915,06002,1449598.03,8882.288662
1545915,06010,931195.9708,12459.50987
1545916,06002,1449598.03,19183.58259
1545916,06010,931195.9708,4296.792654
1545917,06002,1449598.03,28189.61838
1545917,06010,931195.9708,585.1630321
1545918,06002,1449598.03,35271.66143
1545919,06002,1449598.03,20374.23104
1545920,06002,1449598.03,21557.01458
1545921,06002,1449598.03,27545.95312
1545922,06002,1449598.03,47919.15754
1545923,06002,1449598.03,52233.61701
1545924,06002,1449598.03,38191.42371
1545925,06002,1449598.03,6919.113139
1549008,14022,420022.2843,4211.380287
1549009,14022,420022.2843,24942.31272
1549010,14022,420022.2843,19110.22309
1549011,14022,420022.2843,6824.211554
1549013,06007,1649829.639,611.4834044
1549014,06007,1649829.639,449.3835902
1549016,06007,1649829.639,292.6473716
