GRIDCODE	CVE_ENTCVE_MUN	fbosque
218820	21187	0.02733809
218827	21086	0.016404483
218827	21197	0.012359946
218828	21086	0.258613273
218828	21197	0.161945564
218829	21086	0.174165665
218829	21197	0.049088633
218830	21197	0.048482255
218831	21197	0.066425577
218831	21213	9.39796E-05
218831	30051	0.020306165
218832	21213	1.83309E-05
218832	30051	0.050808652
218833	30051	0.058363945
218834	30051	0.046017863
218835	30040	0.008985993
218835	30051	0.017683322
218836	30040	0.035094757
218837	30040	0.028440926
219794	11004	0.139227593
219795	11004	0.154791062
219795	22006	0.002776797
219796	11004	0.00802269
219796	22006	0.046256627
219797	22006	0.028137901
219798	22006	0.05601943
219800	22008	0.004716809
219801	22008	0.073577855
219802	22008	4.00908E-05
219803	22008	0.027455908
219803	22012	0.0007208
219804	22008	0.053156248
219804	22012	0.074827272
219805	22012	0.07871306
219806	22012	0.116919523
219807	22012	0.01351328
219813	22016	0.015524742
219814	22016	0.003593382
219814	22017	2.44263E-09
219816	22016	0.008685796
219816	22017	0.017723628
219817	22016	0.024106108
219817	22017	0.048652223
219818	13029	0.023772937
219818	13059	0.001005388
219818	22016	0.164259558
219818	22017	0.019127747
219819	13029	0.021996429
219819	13059	0.008366737
219820	13029	0.007246561
219820	13059	0.023763389
219821	13059	0.016426719
219822	13029	0.017478574
219822	13059	0.008563864
219823	13029	0.00857138
219827	13029	0.000714239
219828	13029	0.000598788
219830	13006	0.023122229
219830	13029	0.000102319
219831	13006	0.00492598
219832	13006	0.027412548
219836	13006	0.055581485
219836	13058	0.017684544
219837	13006	0.086175512
219837	13030	0.005087458
219837	13058	0.005316602
219838	13030	0.021474581
219839	13030	0.054223798
219840	13030	0.031069957
219841	13030	0.011018987
219842	13030	0.008831071
219843	13015	0.004486014
219843	13030	0.0457294
219844	13015	0.030937379
219844	13030	0.009545492
219845	13015	0.051176452
219846	13015	0.03671257
219846	13055	0.024231194
219847	13015	0.013785254
219847	13055	0.026922663
219848	13055	0.087195437
219849	13055	0.043229624
219850	13003	0.007268235
219850	13037	0.001979525
219850	13055	0.086610101
219851	13003	3.93546E-06
219851	13037	0.024526198
219851	13055	0.016409183
219852	13037	0.013994792
219853	13037	0.026071948
219854	13037	0.014609777
219855	13012	0.004222525
219855	13037	0.013264923
219856	13012	0.023822547
219856	13037	0.016292077
219857	13037	0.001946986
219858	13012	0.015468981
219858	13037	0.011515316
219859	13012	0.018664441
219859	13036	0.048964967
219859	13037	0.005872479
219860	13036	0.009344429
219861	13012	0.013627156
219861	13036	0.038754975
219862	13012	0.002656073
219862	13036	0.021527968
219862	30072	0.010429906
219863	13036	0.003832471
219863	30072	0.062253865
219864	30072	0.002234472
219865	30072	0.002583971
219866	30072	0.007758341
219866	30198	0.000341832
219867	30072	0.004196402
219867	30198	0.024596115
219868	30198	0.048967039
219869	30198	0.034127705
219870	30198	0.008800423
219871	13004	0.005580389
219871	13053	0.04687386
219871	30198	0.007620898
219872	13053	0.073654448
219873	13053	0.059940887
219874	13053	0.062839204
219875	13053	3.04177E-05
219876	13053	0.000541579
219888	21086	0.012043327
219888	21197	0.013627617
219889	21197	0.042626618
219890	21086	0.00719027
219890	21197	0.064528518
219890	30051	0.00373945
219891	21086	0.004086181
219891	21197	2.94722E-05
219891	30051	0.052760103
219892	30051	0.036292228
219893	30051	0.00213797
219894	21194	0.003139512
219895	30040	0.024089985
219896	30040	0.046244637
220853	11004	0.057392109
220854	11004	0.178216878
220854	22006	0.045318684
220855	22006	0.137606867
220856	22006	0.140451362
220857	22006	0.128235492
220858	22006	0.023251738
220858	22008	0.00105387
220859	22008	0.038222947
220860	22008	0.15905912
220860	22011	0.002889145
220861	22008	0.085207476
220861	22011	0.003644878
220862	22008	0.125888116
220863	22008	0.040953122
220863	22012	0.005101216
220865	22012	0.002871087
220870	22016	0.009604911
220871	22016	0.028198359
220872	22016	0.023814009
220872	22017	0.03875357
220873	22016	0.000761717
220873	22017	0.008242201
220876	22017	0.035112851
220877	13029	0.000318655
220877	13059	0.007352963
220877	22017	0.061647219
220878	13059	0.029018226
220879	13059	0.02028641
220880	13059	0.008937992
220881	13059	0.004518461
220884	13059	0.000633485
220885	13029	0.008325589
220885	13059	0.013653698
220886	13029	0.045674454
220886	13059	0.000391066
220887	13029	0.035027827
220887	13059	0.026208102
220888	13029	8.095E-05
220888	13059	0.099273663
220889	13006	0.011376111
220889	13058	0.000827067
220889	13059	0.246677414
220890	13006	0.006084775
220890	13058	0.033425384
220890	13059	0.043070429
220891	13006	0.021901265
220891	13058	0.006556029
220892	13006	0.009941121
220895	13058	0.009497716
220896	13006	0.025385247
220896	13030	0.002835197
220896	13058	0.019144934
220902	13015	0.014324616
220902	13030	0.001007136
220903	13015	0.043484149
220904	13015	0.044217756
220905	13015	0.047196085
220905	13055	9.53338E-05
220906	13015	0.01723014
220906	13055	0.003091106
220907	13015	0.002741399
220907	13055	0.078484877
220908	13055	0.087195437
220909	13037	0.006822912
220909	13055	0.06929295
220910	13037	0.028901662
220910	13055	0.006070379
220911	13037	0.013994792
220912	13037	0.024176058
220913	13037	0.014609777
220914	13037	0.014609777
220915	13037	0.014458731
220916	13037	0.01010721
220917	13037	0.01347383
220918	13036	0.06612445
220918	13037	1.40854E-05
220919	13036	0.0617063
220920	13036	0.095033655
220920	30072	0.000566344
220921	13036	0.037215983
220921	30072	0.352325246
220922	30072	0.025126232
220923	30072	0.017199026
220924	30072	0.008515624
220925	30072	0.030216424
220926	30072	0.02708219
220926	30198	0.003198317
220927	30072	0.000117395
220927	30198	0.043321485
220928	30198	0.016173005
220929	30198	0.028237972
220930	13053	0.007344371
220930	30198	0.029185251
220931	13053	0.05734237
220931	30198	0.011302364
220932	13053	0.024249283
220933	13053	0.00455416
220934	13053	0.00400991
220935	13053	0.044096412
220936	13053	0.002803011
220946	21086	0.015939481
220947	21086	0.145686761
220948	21086	0.134606649
220949	21086	0.08711493
220950	21086	0.008873274
220950	21194	0.000532261
220950	30051	0.006691778
220951	21194	0.000415551
220951	30051	0.005412232
220952	21194	0.025101077
220953	21194	0.02527987
220954	30040	0.004618204
220955	30040	0.035966384
221913	11004	0.013114085
221913	22006	0.064561316
221914	22006	0.140451362
221915	22006	0.081226636
221916	22006	0.055477725
221917	22006	0.016252264
221917	22008	0.015709627
221917	22014	0.006002765
221918	22008	0.13763203
221918	22014	0.00763876
221919	22008	0.074172803
221919	22011	0.016745792
221920	22008	0.029228192
221920	22011	0.023415887
221921	22008	0.082237881
221921	22011	0.01218799
221929	22016	0.032893881
221929	22017	0.005825527
221930	22016	0.05577804
221930	22017	0.01606791
221931	22016	0.008221026
221931	22017	0.076815704
221932	22017	0.020414316
221935	22017	0.020810179
221936	13059	0.004838952
221936	22017	0.069231573
221937	13059	0.031424617
221938	13059	0.017212862
221939	13059	0.025795883
221940	13059	0.026800525
221941	13059	0.002534938
221943	13059	0.006603591
221944	13059	0.031424617
221945	13029	0.005096632
221945	13059	0.028578323
221946	13029	0.011920541
221946	13059	0.020732724
221947	13029	0.005937732
221947	13059	0.023322093
221948	13058	0.004544945
221948	13059	0.023286193
221949	13058	0.050352331
221949	13059	0.000304623
221950	13006	0.007051154
221950	13058	0.15290538
221951	13006	0.011763783
221951	13058	0.040973798
221952	13006	0.005042108
221952	13058	0.030626726
221953	13058	0.017459157
221954	13058	0.03302244
221955	13030	0.007166544
221955	13058	0.053558349
221956	13030	0.006563144
221956	13058	0.020121731
221961	13015	0.001172153
221961	13030	0.008741006
221962	13015	0.039999124
221962	13030	0.002312407
221963	13015	0.006608347
221964	13015	0.017777384
221965	13015	0.017863403
221966	13015	0.01753127
221966	13055	0.031491337
221967	13037	0.013623598
221967	13055	0.05144878
221968	13037	0.027236853
221968	13055	0.02525337
221969	13037	0.030211708
221970	13037	0.013994792
221971	13037	0.014609777
221972	13037	0.014192253
221973	13037	0.013010549
221974	13037	0.014609777
221975	13037	0.018936172
221976	13036	0.037186522
221976	13037	0.00198048
221977	13036	0.100112759
221978	13036	0.097822724
221979	13036	0.032615806
221979	30072	0.089559714
221980	13036	0.004596878
221980	30072	0.13609873
221981	30072	0.025126232
221982	30072	0.019774065
221983	30072	0.02162572
221984	30072	0.01555169
221985	30072	0.005761252
221985	30198	0.001964193
221986	30198	0.020972756
221987	30198	0.033065188
221988	30198	0.041465817
221989	30198	0.04088928
221990	13053	0.006778146
221990	30198	0.005173199
221991	13053	0.053581785
221991	30180	0.058009141
221991	30198	0.000646582
221992	13053	0.035271747
221993	13053	0.000749364
221994	13053	0.069483252
221995	13053	0.036783264
222005	21086	0.10773957
222006	21086	0.226452145
222006	21194	0.002054299
222007	21086	0.102967122
222007	21194	0.027722948
222008	21086	0.112524401
222008	21194	0.025736291
222009	21086	0.005685046
222009	21194	0.032121784
222010	21194	0.040635334
222011	21194	0.049126572
222012	21194	0.022060553
222013	21194	0.001562374
222014	21194	6.8406E-06
222014	30040	0.001913427
222972	22006	0.004640821
222973	22006	0.028475087
222974	22006	0.000154621
222975	22006	0.000705268
222976	22014	0.006187143
222977	22008	0.039389753
222977	22011	0.000628002
222977	22014	0.021550958
222978	22008	0.010709967
222978	22011	0.024299883
222978	22014	0.001957208
222979	22011	0.027753556
222980	22011	0.021161412
222981	22011	0.002190896
222987	22017	0.005468079
222988	22016	0.007821526
222988	22017	0.03828793
222989	22016	0.00031258
222989	22017	0.086917698
222990	22017	0.064008992
222991	22017	0.000796825
222994	22017	0.002549987
222995	13059	0.001182099
222995	22007	0.031152029
222995	22017	0.028789855
222996	13059	0.012940504
222996	22007	0.04507676
222997	13059	0.026206167
222997	22007	0.010493545
222998	13059	0.030361393
222999	13059	0.004823543
223000	13059	0.000311757
223002	13059	0.001489931
223003	13059	0.030929445
223004	13059	0.031424617
223005	13059	0.027420218
223006	13059	0.025138067
223007	13058	0.0055652
223007	13059	0.02361692
223008	13058	0.047288509
223008	13059	0.002051779
223009	13058	0.05088652
223010	13058	0.048533987
223011	13058	0.021694714
223012	13058	0.02644645
223013	13058	0.012769367
223014	13030	0.004990557
223014	13058	0.011609818
223015	13030	0.037455692
223015	13058	0.025619724
223016	13030	0.002124456
223017	13030	0.000598198
223018	13030	0.01121414
223019	13015	0.001098358
223019	13030	0.01590253
223020	13015	0.016077863
223020	13030	0.010001904
223021	13015	0.031774316
223021	13030	0.000909712
223022	13015	0.01352354
223023	13015	0.034944814
223024	13015	0.027442267
223025	13015	0.024971014
223025	13037	0.000977598
223025	13055	0.008488442
223026	13015	0.002416219
223026	13037	0.02421897
223026	13055	0.028287009
223027	13037	0.033231517
223028	13037	0.033231517
223029	13037	0.014609777
223030	13037	0.014117068
223031	13037	0.001797731
223032	13037	0.006320874
223033	13037	0.00892741
223034	13036	0.170873511
223034	13037	0.008590764
223035	13036	0.052931187
223035	13037	0.069770624
223036	13036	0.051430296
223037	13036	0.029062919
223038	13036	0.041736477
223039	13036	0.064950165
223039	30072	0.004123225
223040	13036	0.035044462
223040	30072	0.017209908
223041	30072	0.020822166
223042	30072	0.010013178
223043	30072	0.010163093
223044	30072	0.011448863
223044	30198	0.028618064
223045	30072	7.43723E-05
223045	30198	0.047112167
223046	30198	0.048967039
223047	30198	0.048967039
223048	30198	0.048967039
223049	30180	0.407892069
223049	30198	0.016525876
223050	13053	0.00123437
223050	30180	0.228866017
223051	13053	0.009378384
223051	30180	0.056268096
223052	13053	0.000774544
223053	13053	0.030758414
223060	21111	0.016585998
223061	21111	0.004467472
223064	21086	0.012379274
223064	21111	0.007516314
223065	21086	0.028582319
223065	21111	0.083208892
223065	21194	0.017822143
223066	21194	0.049126572
223067	21194	0.034827641
223068	21194	0.034827641
223069	21194	0.034827641
223070	21194	0.043715959
223071	21194	0.04878392
223072	21194	0.045387616
223073	21194	0.041288242
223073	30040	0.000218651
224033	22014	0.00098916
224035	22014	6.11947E-05
224036	22011	0.001154318
224036	22014	0.01762267
224037	22011	0.022965152
224037	22014	0.005027202
224038	22011	0.027753556
224039	22011	0.017356807
224040	22011	0.00094774
224046	22005	0.002303227
224046	22012	0.003584538
224046	22017	0.030953451
224047	22017	0.066020016
224048	22017	0.087294888
224049	22017	0.040192844
224053	22007	0.000131607
224053	22017	0.007444006
224054	22007	0.050605309
224054	22017	0.008066411
224055	22007	0.066206114
224056	13059	8.43796E-05
224056	22007	0.066028341
224057	13059	0.001694849
224057	22004	0.001893955
224057	22007	0.023527155
224058	13059	0.010457895
224058	22004	0.003768453
224058	22007	0.000143107
224059	13059	0.010886428
224059	22004	0.002635019
224060	13059	0.017526074
224060	22004	8.73568E-06
224061	13059	0.01875579
224062	13059	0.031299013
224063	13059	0.031424617
224064	13059	0.021205299
224065	13059	0.109248113
224066	13058	0.01463927
224066	13059	0.021910928
224067	13058	0.046773013
224067	13059	0.002540267
224068	13058	0.05088652
224069	13058	0.07141545
224070	13058	0.069489245
224070	13084	0.000276475
224071	13058	0.045930527
224071	13084	0.002095645
224072	13058	0.019159634
224072	13084	0.003349974
224073	13030	0.002165604
224073	13058	0.053681234
224073	13084	1.83944E-06
224074	13030	0.055019691
224074	13058	0.00693831
224075	13030	0.018419371
224076	13030	0.038811731
224077	13030	0.011450736
224078	13015	0.023155229
224078	13030	0.010932479
224079	13015	0.020882938
224080	13015	0.031720248
224081	13015	0.018842233
224082	13015	0.027442267
224083	13015	0.027442267
224084	13015	0.022658457
224084	13037	0.005266586
224085	13037	0.033231517
224086	13037	0.014609777
224087	13037	0.014609777
224088	13037	0.014489251
224089	13037	0.006694985
224090	13037	0.011709866
224091	13037	0.02527338
224092	13037	0.009569038
224093	13036	0.000321984
224093	13037	0.021134652
224094	13036	0.033954479
224094	13037	0.012139149
224094	13081	0.05042887
224095	13036	0.054014985
224095	13081	0.276603939
224096	13036	0.061567689
224097	13036	0.067298438
224098	13036	0.101437574
224099	13036	0.096333824
224099	30072	0.001520315
224100	13036	0.003637551
224100	30072	0.029668262
224101	30072	0.030216424
224102	30072	0.029395346
224103	30072	0.028926397
224103	30170	8.85071E-05
224103	30198	0.002047858
224104	30072	0.005088967
224104	30170	0.049225857
224104	30198	0.016978755
224105	30170	0.00284164
224105	30198	0.044278642
224106	30170	0.020251453
224106	30198	0.039083639
224107	30198	0.048967039
224108	30180	0.008307905
224108	30198	0.03530552
224109	30180	0.240656772
224109	30198	0.006006924
224118	21111	0.014049399
224118	30083	0.017781024
224119	21111	0.206063766
224119	30083	0.00175364
224120	21111	0.127420384
224123	21111	0.123660892
224124	21111	0.151114073
224124	21194	0.009699427
224125	21111	0.044250051
224125	21194	0.01982224
224126	21111	0.00029346
224126	21194	0.034782408
224127	21194	0.034827641
224128	21194	0.034827641
224129	21194	0.034827641
224130	21194	0.034827641
224131	21194	0.034827641
224132	21194	0.033482102
224132	30175	0.000903722
225087	11005	0.043223855
225089	11005	0.048543954
225090	11005	0.062505949
225090	22014	0.001200184
225091	22014	0.00373413
225092	22014	0.011413028
225093	22014	0.000619834
225094	22014	0.003343266
225095	22011	0.000249477
225095	22014	0.02113808
225096	22011	0.024250495
225096	22014	0.003677758
225097	22011	0.027753556
225098	22011	0.023028713
225107	22017	0.068260379
225108	22017	0.029115124
225112	22007	0.031637625
225112	22017	0.001499229
225113	22007	0.066206114
225114	22007	0.066206114
225115	22007	0.066206114
225116	22004	0.002244464
225116	22007	0.017861181
225117	22004	0.004902148
225118	13059	8.55703E-06
225118	22004	0.009380258
225119	13059	0.011002242
225119	22004	0.007088681
225120	13059	0.021186157
225120	22004	0.003553807
225121	13059	0.02028775
225121	22004	0.003865647
225122	13059	0.031415483
225122	22004	3.17038E-06
225123	13059	0.030146934
225124	13059	0.020764355
