GRIDCODE,CID,Fracc
435847,19028,0.020197962
435848,19028,5.92209E-05
435848,19028,0.020484664
435849,19011,0.003115332
435849,19011,0.000179413
435849,19028,0.002785255
435849,19028,0.010286011
435849,19034,0.001735532
435849,19034,0.001476732
435850,19011,0.004929695
435850,19011,0.003311649
435850,19028,5.57044E-05
435850,19034,0.010753124
435850,19034,0.000476049
435851,19011,0.001661083
435851,19011,0.004485854
435851,19034,0.015766498
435851,19034,0.001965669
435852,19011,0.003017808
435852,19011,0.006979548
435852,19034,0.00163356
435852,19034,0.004325395
435853,19011,1.19511E-05
435853,19011,0.011934277
435854,19011,0.011946228
435855,19011,0.00473033
435855,19011,0.007215899
435856,19011,0.007561688
435856,19011,0.00438454
435857,19011,0.002562421
435857,19011,0.001468546
435857,19011,0.007915262
435858,19011,1.79954E-09
435858,19011,0.001274409
435858,19011,0.010671818
436868,05027,0.002676903
436868,05027,7.49628E-05
436868,05027,0.002100543
436869,05027,0.004339551
436869,05027,2.14125E-05
436869,05027,0.000122139
436869,05027,0.000369307
436870,05027,0.004259048
436870,05027,0.000593361
436871,05027,0.004852409
436872,05027,0.004852409
436873,05027,0.004191572
436873,05027,0.000660836
436874,05027,0.000785489
436874,05027,0.002633163
436874,05027,0.000502055
436874,19037,0.000566603
436875,19037,0.000473448
436875,19037,5.27281E-05
436875,19037,0.000202648
436875,19037,0.002222112
436876,19037,0.000836791
436876,19037,0.002114144
436877,19037,0.000144676
436877,19037,0.001021892
436877,19037,0.001784367
436878,19037,0.000121618
436878,19037,0.000489361
436878,19037,0.002339957
436879,19037,0.00107936
436879,19037,0.001871575
436880,19037,0.001983803
436880,19037,0.000967132
436881,19037,0.002950935
436882,19037,0.001170372
436882,19037,0.001780564
436883,19037,0.000419622
436883,19037,0.000147615
436883,19037,0.000810062
436883,19037,0.001573636
436884,19037,0.002614591
436884,19037,0.000306732
436884,19037,2.96124E-05
436885,19037,0.00131419
436885,19037,9.88902E-05
436885,19037,0.001537856
436886,19037,8.9268E-05
436886,19037,0.001315594
436886,19037,0.001546073
436887,19037,0.001558161
436887,19037,0.001392775
436888,19037,0.00227713
436888,19037,0.000264378
436888,19047,0.001836662
436888,19047,0.00591554
436889,19037,0.000538052
436889,19037,9.31837E-07
436889,19047,0.000914177
436889,19047,0.044754394
436890,19045,0.000347264
436890,19047,0.052561232
436891,19045,0.004077563
436891,19047,0.016977396
436892,19045,0.005856451
436892,19045,8.7423E-07
436893,19045,0.00140779
436893,19045,0.004449535
436894,19045,0.000577534
436894,19045,0.005279792
436895,19045,6.21187E-06
436895,19045,0.002904023
436895,19045,0.002946951
436896,19045,0.002795975
436896,19045,0.002589254
436896,19045,0.000237682
436897,19045,0.000450049
436897,19045,0.001062373
436897,19045,0.004013732
436898,19045,0.0001443
436898,19045,0.002511913
436898,19045,0.003201113
436899,19012,0.004685795
436899,19045,0.001822151
436899,19045,0.000225983
436899,19045,0.000733198
436899,19045,0.002722293
436900,19012,0.000146092
436900,19045,0.000261229
436900,19045,0.000581152
436900,19045,0.004975307
436900,19045,2.86096E-05
436901,19012,0.000170687
436901,19028,0.004529306
436901,19045,0.002060491
436901,19045,0.001044279
436901,19045,0.001448308
436902,19028,0.009641298
436902,19028,0.007499099
436902,19045,0.000648661
436902,19045,0.000321717
436903,19028,0.006837024
436903,19028,0.003417561
436903,19028,0.0102893
436904,19028,0.004870125
436904,19028,0.000796217
436904,19028,0.009496048
436904,19028,0.005381495
436905,19028,0.011508691
436905,19028,0.001487004
436905,19028,0.00754819
436906,19028,0.000390805
436906,19028,2.5249E-05
436906,19028,0.020127832
436907,19011,0.000160435
436907,19011,0.000594307
436907,19028,0.006528608
436907,19028,0.012717351
436908,19011,0.007287944
436908,19011,0.002505216
436908,19028,0.002101939
436908,19028,0.001600685
436909,19011,0.00659459
436909,19011,0.005327349
436909,19028,4.17711E-05
436910,19011,0.006617406
436910,19011,0.005328822
436911,19011,0.007059966
436911,19011,0.004886262
436912,19011,0.000789797
436912,19011,0.011156432
436913,19011,1.91102E-08
436913,19011,0.011946209
436914,19011,0.000364058
436914,19011,0.001033758
436914,19011,0.010489751
436914,19011,5.8661E-05
436915,19011,0.006318633
436915,19011,9.68909E-05
436915,19011,0.005530705
436916,19011,0.005172226
436916,19011,0.006774002
436917,19011,0.003411062
436917,19011,0.008535166
437927,05027,0.003602831
437927,05027,0.001249577
437928,05027,0.002355497
437928,05027,4.6629E-05
437928,05027,0.002450283
437929,05027,0.001593053
437929,05027,0.003259356
437930,05027,0.004852409
437931,05027,0.004852409
437932,05027,0.001194888
437932,05027,0.002691068
437932,05027,0.000330521
437932,19037,0.000386735
437933,05027,0.000357299
437933,05027,0.000699817
437933,19037,0.001462969
437933,19037,0.000845094
437934,19037,0.002009136
437934,19037,0.000941799
437935,19037,0.000852696
437935,19037,0.002098239
437936,19037,9.42709E-06
437936,19037,0.001991609
437936,19037,0.000949899
437937,19037,0.000920832
437937,19037,0.000124063
437937,19037,0.00190604
437938,19037,0.000936237
437938,19037,0.002014698
437939,19037,0.000237398
437939,19037,0.002713538
437940,19037,0.002950935
437941,19037,0.000876992
437941,19037,0.000558026
437941,19037,0.001515918
437942,19037,0.001881596
437942,19037,7.55169E-05
437942,19037,0.00033662
437942,19037,0.000201756
437942,19037,0.000455447
437943,19037,0.000153404
437943,19037,0.002797532
437944,19037,0.000241186
437944,19037,0.00270975
437945,19037,0.001446585
437945,19037,0.00150435
437946,19037,0.000207865
437946,19037,0.001983889
437946,19037,0.000208783
437946,19047,0.002893118
437946,19047,4.06025E-05
437946,19047,0.007487672
437947,19037,0.000216297
437947,19045,2.68784E-05
437947,19047,0.001008742
437947,19047,0.002164673
437947,19047,0.048348601
437948,19045,0.002104205
437948,19047,0.035801531
437949,19045,0.005075042
437949,19047,0.007462309
437950,19045,0.005857325
437951,19045,0.004822198
437951,19045,0.001035127
437952,19045,1.28581E-06
437952,19045,0.00585604
437953,19045,0.002782195
437953,19045,0.003075131
437954,19045,0.00210366
437954,19045,0.000213233
437954,19045,0.003540432
437955,19045,0.000339117
437955,19045,0.000126327
437955,19045,0.004195966
437956,19045,0.000213961
437956,19045,0.00098713
437957,19045,0.004561807
437957,19045,0.001077931
437957,19045,8.7581E-05
437958,19045,0.000761147
437958,19045,0.005083525
437958,19045,1.26534E-05
437959,19045,0.000665763
437959,19045,0.003233679
437959,19045,0.001957883
437960,19045,0.001646917
437960,19045,0.004210408
437961,19028,0.002757148
437961,19028,0.009385914
437961,19028,0.000637853
437961,19045,0.001299668
437961,19045,0.000913655
437962,19028,0.000776012
437962,19028,0.000756548
437962,19028,0.005479111
437962,19028,0.001482686
437962,19028,0.012049528
437963,19028,0.005862825
437963,19028,0.005071083
437963,19028,6.85879E-06
437963,19028,0.00217761
437963,19028,0.006607172
437963,19028,0.000818337
437964,19028,3.62394E-05
437964,19028,0.002488309
437964,19028,0.018019337
437965,19028,0.002387789
437965,19028,0.018156097
437966,19011,0.000927784
437966,19011,0.000800402
437966,19028,0.004442065
437966,19028,0.013129865
437967,19011,0.008642876
437967,19011,0.003303353
437968,19011,0.004450754
437968,19011,0.007495474
437969,19011,0.001385987
437969,19011,0.001464033
437969,19011,0.009096209
437970,19011,0.000243991
437970,19011,0.001320124
437970,19011,0.010382114
437971,19011,0.011946228
437972,19011,0.003119258
437972,19011,0.00882697
437973,19011,0.007848153
437973,19011,0.000131984
437973,19011,0.001326087
437973,19011,0.002640004
437974,19011,0.000744376
437974,19011,0.000431409
437974,19011,0.010770443
437975,19011,0.007073311
437976,19011,0.006925455
438986,05027,0.002922248
438986,05027,0.001930161
438987,05027,0.000347164
438987,05027,0.004505245
438988,05027,0.002652445
438988,05027,0.002199964
438989,05027,0.003973403
438989,05027,0.000879006
438990,05027,0.002456717
438990,05027,0.002015332
438990,05027,0.000301686
438990,19037,4.78446E-05
438991,05027,7.61163E-07
438991,05027,0.000723265
438991,05027,0.000263223
438991,19037,0.002350552
438992,19037,0.000194256
438992,19037,0.002756679
438993,19037,7.29258E-08
438993,19037,1.45652E-05
438993,19037,0.002936297
438994,19037,0.001001741
438994,19037,0.000314314
438994,19037,0.001634881
438995,19037,2.1134E-05
438995,19037,0.000826563
438995,19037,0.002103239
438996,19037,0.000648326
438996,19037,0.000268251
438996,19037,0.002034358
438997,19037,0.000878263
438997,19037,0.002072672
438998,19037,0.001614738
438998,19037,0.001336197
438999,19037,0.000149236
438999,19037,1.11659E-05
438999,19037,0.002790534
439000,19037,0.001962017
439000,19037,0.000293829
439000,19037,0.00069509
439001,19037,0.000222895
439001,19037,0.001369597
439001,19037,0.001358443
439002,19037,0.002950935
439003,19037,1.46273E-05
439003,19037,0.002936308
439004,19037,0.001639357
439004,19037,0.000914874
439004,19045,0.000466979
439004,19045,0.000320442
439005,19037,0.00010309
439005,19037,7.42436E-07
439005,19037,0.000252002
439005,19045,0.001550287
439005,19045,0.000530774
439005,19045,0.000218773
439005,19047,0.015350072
439005,19047,0.000688058
439005,19047,0.010484098
439005,19047,0.000675708
439006,19045,0.004176551
439006,19047,0.001719711
439006,19047,0.014313423
439007,19045,0.005857325
439008,19045,0.005857325
439009,19045,0.002714647
439009,19045,0.003142678
439010,19045,0.000581442
439010,19045,0.000265732
439010,19045,0.005010151
439011,19045,0.000858921
439011,19045,0.004998404
439012,19045,0.003514185
439012,19045,0.002343141
439013,19045,0.004682155
439013,19045,0.000448714
439013,19045,0.000726456
439014,19045,0.000775714
439014,19045,0.001200087
439014,19045,0.003220648
439014,19045,0.000660876
439015,19045,0.001162648
439015,19045,0.000834022
439015,19045,9.07544E-06
439016,19045,1.27593E-05
439016,19045,0.000439675
439016,19045,0.004527862
439016,19045,0.000752332
439017,19045,0.001207594
439017,19045,0.001830607
439017,19045,0.002819125
439018,19045,0.002952795
439018,19045,0.001819535
439018,19045,0.001084995
439019,19028,0.00242827
439019,19028,2.50972E-05
439019,19045,0.004054331
439019,19045,0.001103508
439020,19028,0.003087336
439020,19028,0.016973391
439020,19028,8.1732E-05
439020,19045,0.000114452
439021,19028,0.011677074
439021,19028,0.008816458
439021,19028,5.03536E-05
439022,19028,0.009441322
439022,19028,0.011102563
439023,19028,8.94096E-05
439023,19028,0.020454476
439024,19028,0.002642741
439024,19028,0.017901145
439025,19011,0.005429651
439025,19011,4.32583E-06
439025,19028,0.007382176
439025,19028,0.003816921
439026,19011,0.010354844
439026,19011,0.001591385
439027,19011,0.003912759
439027,19011,0.008033469
439028,19011,0.001278332
439028,19011,0.010667897
439029,19011,0.002279099
439029,19011,0.009667129
439030,19011,0.011946228
439031,19011,0.00039594
439031,19011,0.011550288
439032,19011,0.006928306
439032,19011,0.005017922
439033,19011,0.009466493
439033,19011,0.002479735
439034,19011,0.001207867
439034,19011,0.009124645
439035,19011,0.0042155
440045,05027,0.003686594
440045,05027,0.001022363
440045,05027,0.000143452
440046,05027,0.001539148
440046,05027,0.003313261
440047,05027,0.000366495
440047,05027,0.004485914
440048,05027,0.000385842
440048,05027,0.003483657
440048,05027,0.000783197
440048,19037,0.000121453
440049,05027,3.51791E-05
440049,05027,0.000910629
440049,05027,0.001016083
440049,19037,0.001757835
440050,19037,0.002950935
440051,19037,0.002950935
440052,19037,0.00014639
440052,19037,0.002804545
440053,19037,0.00042648
440053,19037,0.001367393
440053,19037,0.001157062
440054,19037,0.000123093
440054,19037,0.002610279
440054,19037,0.000217563
440055,19037,0.001962725
440055,19037,0.00098821
440056,19037,0.001249446
440056,19037,0.001701489
440057,19037,0.000280053
440057,19037,0.002670882
440058,19037,5.93715E-07
440058,19037,0.000289338
440058,19037,0.002661004
440059,19037,0.001370278
440059,19037,0.001288356
440059,19037,0.000292301
440060,19037,0.001442734
440060,19037,0.001508201
440061,19037,0.002807834
440061,19037,0.000143101
440062,19037,0.001165144
440062,19037,4.19866E-06
440062,19037,0.001781593
440063,19037,0.000129408
440063,19037,5.38715E-05
440063,19037,2.09274E-05
440063,19037,0.001461635
440063,19045,0.001444195
440063,19045,6.06009E-05
440063,19045,0.001045992
440064,19045,0.000932938
440064,19045,0.003890301
440064,19045,0.001034087
440065,19045,0.005857325
440066,19045,0.005123697
440066,19045,0.000733628
440067,19045,0.000265556
440067,19045,0.002270153
440067,19045,0.003321617
440068,19045,0.002556595
440068,19045,9.19957E-06
440068,19045,0.003291531
440069,19045,0.005775931
440069,19045,8.13945E-05
440070,19045,0.003742972
440070,19045,5.05251E-06
440070,19045,0.002109301
440071,19045,7.44291E-05
440071,19045,0.001270235
440071,19045,0.004512661
440072,19045,0.00024642
440072,19045,0.005033381
440072,19045,0.000577524
440073,19045,0.002390142
440073,19045,0.003467183
440074,19045,0.001571129
440074,19045,0.000184686
440074,19045,0.001040558
440075,19045,8.64971E-05
440075,19045,2.68006E-06
440075,19045,0.00498948
440076,19045,0.000874892
440076,19045,0.004982433
440077,19045,0.005178389
440077,19045,6.30273E-05
440077,19045,0.000615909
440078,19028,0.000278429
440078,19045,0.00282264
440078,19045,0.002955302
440079,19028,0.002664458
440079,19028,0.003896039
440079,19045,0.000681649
440079,19045,0.001807059
440079,19045,0.001498136
440080,19028,0.012207086
440080,19028,0.004450275
440080,19045,0.000895594
440080,19045,0.000212504
440081,19028,0.00104392
440081,19028,0.019499966
440082,19028,0.020543885
440083,19011,0.000199209
440083,19011,1.49935E-05
440083,19028,0.005633793
440083,19028,0.014541729
440084,19011,0.008767557
440084,19011,0.001987724
440084,19028,0.001502599
440084,19028,0.00054547
440085,19011,0.001867343
440085,19011,0.010078885
440086,19011,0.000166548
440086,19011,0.01177968
440087,19011,0.011946228
440088,19011,0.011946228
440089,19011,0.011946228
440090,19011,0.004333205
440090,19011,0.007613023
440091,19011,0.006829928
440091,19011,0.005116301
440092,19011,0.010280252
440092,19011,0.001665976
440093,19011,0.000131575
440093,19011,5.85549E-05
440093,19011,0.011756099
440094,19011,0.002507796
440094,19011,0.006289829
441104,05027,0.004852409
441105,05027,0.001855056
441105,05027,0.002775785
441105,05027,0.000200913
441105,19037,1.25611E-05
441106,05027,0.002003069
441106,05027,0.000479023
441106,19037,0.000143027
441106,19037,0.001298453
441107,05027,0.000131832
441107,05027,0.000182763
441107,19037,0.000622415
441107,19037,0.002137203
441108,19037,0.000696565
441108,19037,0.00225437
441109,19037,0.002950935
441110,19037,0.000384301
441110,19037,0.002566634
441111,19037,0.000579554
441111,19037,0.001597689
441111,19037,0.000773693
441112,19037,0.002134716
441112,19037,0.000790515
441112,19037,2.57047E-05
441113,19037,0.000748355
441113,19037,0.001354043
441113,19037,0.000848538
441114,19037,0.000100226
441114,19037,0.002850709
441115,19037,0.00054642
441115,19037,0.002404516
441116,19037,0.001754379
441116,19037,0.001196557
441117,19037,0.000332821
441117,19037,0.001228715
441117,19037,0.0013894
441118,19037,0.001536551
441118,19037,0.001414385
441119,19037,6.12809E-05
441119,19037,0.0008016
441119,19037,0.002088054
441120,19037,0.001157375
441120,19037,0.001551064
441120,19037,0.000121528
441120,19037,0.000120968
441121,19037,0.000739207
441121,19037,0.001738691
441121,19037,0.000473038
441122,19037,0.001003325
441122,19037,0.001494337
441122,19037,0.000275062
441122,19045,1.78606E-05
441122,19045,0.000335873
441123,19037,0.000133507
441123,19045,0.002009129
441123,19045,0.003583197
441124,19045,0.001813561
441124,19045,0.004041426
441124,19045,2.33869E-06
441125,19045,3.91437E-05
441125,19045,1.54607E-05
441125,19045,0.000624144
441125,19045,0.002746166
441125,19045,0.002432411
441126,19045,0.003198687
441126,19045,6.98444E-05
441126,19045,0.002319088
441126,19045,0.000269706
441127,19045,0.004374887
441127,19045,0.001482438
441128,19045,0.002924825
441128,19045,0.002932501
441129,19045,0.000671101
441129,19045,0.002700105
441129,19045,0.000105291
441129,19045,0.002380827
441130,19045,0.005547347
441130,19045,0.000309979
441131,19045,4.66166E-05
441131,19045,0.005810709
441132,19045,0.004022629
441132,19045,0.001834696
441133,19045,0.002288491
441133,19045,0.003007664
441134,19045,0.000467341
441134,19045,0.001196477
441134,19045,0.004193508
441135,19045,0.003073427
441135,19045,0.002783898
441136,19045,0.004688093
441136,19045,8.85502E-05
441136,19045,0.001080682
441137,19045,0.002178504
441137,19045,0.003678821
441138,19045,0.001477605
441138,19045,0.000600159
441138,19045,3.84333E-05
441138,19045,0.001172814
441138,19045,0.002568314
441139,19028,0.000166064
441139,19045,0.000913464
441139,19045,0.004896515
441140,19028,0.011198357
441140,19045,0.00266453
441141,19028,0.003788884
441141,19028,0.010001418
441141,19045,0.000430478
441141,19045,0.001495056
441142,19011,0.005154178
441142,19011,0.00083813
441142,19028,0.005226324
441142,19028,0.004300331
441142,19045,0.00020308
441143,19011,0.006715496
441143,19011,0.005230732
441144,19011,0.001414551
441144,19011,0.010531678
441145,19002,0.00476886
441145,19011,0.00768669
441146,19002,0.007595265
441146,19011,0.005162149
441147,19002,0.000520909
441147,19011,0.011480954
441148,19011,0.011191584
441148,19011,0.000754644
441149,19011,0.001132044
441149,19011,0.009559386
441149,19011,0.001254798
441150,19011,0.011837284
441150,19011,0.000108944
441151,19011,0.007504244
441151,19011,0.004441984
441152,19011,0.000229684
441152,19011,0.011716545
441153,19011,0.000845966
441153,19011,0.001944584
441153,19011,0.008846394
442163,05006,0.140188905
442163,05006,0.023847983
442163,05027,0.001437455
442163,05027,0.000291911
442164,05006,0.034398768
442164,05006,0.005058844
442164,05027,2.924E-05
442164,05027,0.001460275
442164,05027,0.000342979
442164,19037,0.000133602
442164,19037,0.001246078
442165,19037,0.00254835
442165,19037,0.000402586
442166,19037,0.002405984
442166,19037,0.000544952
442167,19037,0.00279473
442167,19037,0.000156205
442168,19037,0.001059775
442168,19037,0.001891161
442169,19037,0.000321972
442169,19037,1.04403E-05
442169,19037,0.002618523
442170,19037,0.00197271
442170,19037,0.000978226
442171,19037,0.000118994
442171,19037,0.001878313
442171,19037,0.000953628
442172,19037,6.33188E-05
442172,19037,1.39968E-05
442172,19037,0.00287362
442173,19037,0.002950935
442174,19037,0.000507937
442174,19037,0.002442999
442175,19037,0.00169455
442175,19037,0.001256385
442176,19037,0.00011303
442176,19037,0.001002478
442176,19037,0.001835428
442177,19037,0.001850425
442177,19037,0.00106528
442177,19037,3.52308E-05
442178,19037,0.000237006
442178,19037,0.002173814
442178,19037,0.000540116
442179,19037,0.002945177
442179,19037,5.75865E-06
442180,19037,0.002940719
442180,19037,1.02165E-05
442181,19037,0.000226097
442181,19037,0.002703776
442181,19037,2.10624E-05
442182,19037,9.44153E-05
442182,19037,0.001142588
442182,19045,0.001300422
442182,19045,0.00210157
442183,19037,4.18935E-05
442183,19037,1.95286E-07
442183,19045,0.001092033
442183,19045,0.002872598
442183,19045,0.000428963
442183,19045,0.001380189
442184,19045,0.004747761
442184,19045,0.001109564
442185,19045,0.00280796
442185,19045,0.002834773
442185,19045,0.000214592
442186,19045,0.005857325
442187,19045,0.0053862
442187,19045,0.000471126
442188,19045,0.001019536
442188,19045,0.002249021
442188,19045,0.002588768
442189,19045,0.005857325
442190,19045,0.002822548
442190,19045,0.000199987
442190,19045,0.00283479
442191,19045,0.003165101
442191,19045,0.000306953
442191,19045,0.002385272
442192,19045,0.00245174
442192,19045,0.000229502
442192,19045,0.003176084
442193,19045,0.002530517
442193,19045,0.000989479
442193,19045,0.002337329
442194,19045,0.00305845
442194,19045,0.001174695
442194,19045,0.001624181
442195,19045,0.003441498
442195,19045,0.000437788
442195,19045,0.001978039
442196,19045,0.000166526
442196,19045,0.000667869
442196,19045,0.002640736
442196,19045,0.002382194
442197,19045,0.002089658
442197,19045,0.003462517
442197,19045,0.00030515
442198,19045,0.005857325
442199,19045,0.005857325
442200,19045,0.002667375
442200,19045,0.003189951
442201,19011,0.002644723
442201,19011,0.007351674
442201,19045,0.000486242
442201,19045,0.000469775
442202,19002,0.000634573
442202,19002,0.001914473
442202,19011,9.26442E-06
442202,19011,0.00910675
442202,19045,3.27185E-05
442202,19045,0.000238623
442203,19002,0.008963785
442203,19011,0.00393979
442204,19002,0.01309792
442204,19011,0.000247187
442205,19002,0.013374664
442206,19002,0.013242926
442206,19011,0.000117667
442207,19002,0.010391
442207,19002,0.000121132
442207,19011,0.002121019
442207,19011,0.000435791
442208,19002,0.001919206
442208,19002,0.006203615
442208,19002,0.003009723
442208,19011,4.25846E-05
442208,19011,0.001960073
442209,19002,0.00215836
442209,19002,0.000106404
442209,19011,0.009496458
442209,19011,0.000426887
442210,19011,0.010630845
442210,19011,0.001315383
442211,19011,0.003134088
442211,19011,0.00881214
442212,19011,0.006330305
442212,19011,0.005615923
443222,05006,0.152687342
443222,05006,0.10026227
443222,05006,0.001061257
443222,19037,9.96231E-06
443223,05006,0.026489596
443223,05006,0.006110607
443223,19037,0.000662501
443223,19037,0.000433741
443223,19037,0.001477244
443224,19037,0.000161238
443224,19037,0.002659446
443224,19037,0.000130252
443225,19037,0.001594367
443225,19037,0.001356568
443226,19037,0.00049157
443226,19037,0.002459366
443227,19037,0.00092476
443227,19037,0.002026175
443228,19037,0.000788052
443228,19037,0.002162884
443229,19037,0.000298609
443229,19037,0.002652326
443230,19037,0.000479189
443230,19037,0.002471746
443231,19037,6.62412E-06
443231,19037,0.000192626
443231,19037,0.002751686
443232,19037,0.001016141
443232,19037,0.001934795
443233,19037,0.000802544
443233,19037,5.25799E-06
443233,19037,0.002143133
443234,19037,0.001229429
443234,19037,0.001721506
443235,19037,0.001214889
443235,19037,0.001736046
443236,19037,0.000332133
443236,19037,0.001198385
443236,19037,0.001420418
443237,19037,0.000922724
443237,19037,0.002028212
443238,19037,0.002950935
443239,19037,0.000249917
443239,19037,0.001717537
443239,19037,0.000983482
443240,19037,0.001352239
443240,19037,0.000432287
443240,19037,0.000877345
443240,19037,0.000289065
443241,19037,0.002021488
443241,19037,0.000171079
443241,19037,0.000592664
443241,19045,0.000328908
443242,19037,0.000641794
443242,19037,0.000806955
443242,19037,0.000347747
443242,19045,0.00013114
443242,19045,0.001336496
443242,19045,0.000674077
443242,19045,0.000149739
443243,19037,2.3524E-09
443243,19045,0.000245175
443243,19045,0.001526106
443243,19045,0.003669293
443243,19045,0.000416747
443244,19045,0.000776921
443244,19045,5.38937E-05
443244,19045,0.004102626
443245,19045,0.000692522
443245,19045,0.005162878
443246,19045,0.001733484
443246,19045,0.0011102
443246,19045,0.003013641
443247,19045,0.000104434
443247,19045,0.004164407
443247,19045,0.001588485
443248,19045,0.001591981
443248,19045,0.000278967
443248,19045,0.003986377
443249,19045,0.001293471
443249,19045,0.004494178
443249,19045,6.9677E-05
443250,19045,0.000362745
443250,19045,0.003553862
443250,19045,0.001940718
443251,19045,0.002802909
443251,19045,0.003054416
443252,19045,0.005857325
443253,19045,3.27763E-05
443253,19045,0.005824549
443254,19045,9.0284E-05
443254,19045,0.004910798
443254,19045,0.000856243
443255,19045,0.000461416
443255,19045,0.005395909
443256,19045,0.001017449
443256,19045,0.004839876
443257,19045,0.000755317
443257,19045,0.005102009
443258,19045,0.003537424
443258,19045,0.002319901
443259,19045,0.003843197
443259,19045,0.002014129
443260,19011,0.000143191
443260,19045,0.005030431
443260,19045,0.000756687
443261,19002,0.001702908
443261,19002,0.006680859
443261,19045,0.000506965
443261,19045,0.001678758
443262,19002,0.013374664
443263,19002,0.013374664
443264,19002,0.013374664
443265,19002,0.013370713
443265,19002,3.95106E-06
443266,19002,0.008921279
443266,19002,0.004453385
443267,19002,0.000378504
443267,19002,0.008142268
443267,19002,0.004853892
443268,19002,0.009427484
443268,19002,0.00160042
443268,19002,0.001620567
443268,19011,0.000648634
443269,19002,0.001988974
443269,19002,0.002446687
443269,19011,0.006756517
443269,19011,0.001227786
443270,19011,0.009757764
443270,19011,0.002188464
443271,19011,0.003269053
443271,19011,0.008677175
444281,05006,0.003914861
444281,05006,0.047101285
444281,05006,0.11902408
444281,05006,0.0091996
444281,19037,0.000412287
444281,19037,4.6539E-06
444281,19037,0.000458731
444282,19037,0.002356502
444282,19037,3.86478E-05
444282,19037,0.000555786
444283,19037,0.001760881
444283,19037,0.000917485
444283,19037,0.00027257
444284,19037,0.000233062
444284,19037,0.001707811
444284,19037,0.001010063
444285,19037,0.000126283
444285,19037,0.002824652
444286,19037,0.002950935
444287,19037,0.000120939
444287,19037,0.002829996
444288,19037,1.18647E-05
444288,19037,0.000233732
444288,19037,0.001262604
444288,19037,0.001442734
444289,19037,0.001187246
444289,19037,0.000630207
444289,19037,0.001133483
444290,19037,0.002206112
444290,19037,6.22027E-05
444290,19037,0.000682621
444291,19037,0.002939461
444291,19037,1.14749E-05
444292,19037,0.000689514
444292,19037,0.002261421
444293,19037,0.002299741
444293,19037,0.000651194
444294,19037,0.002156313
444294,19037,0.000794622
444295,19037,0.001605596
444295,19037,0.00134534
444296,19037,0.002950935
444297,19037,0.002906287
444297,19037,4.46487E-05
444298,19037,0.000553955
444298,19037,0.00239698
444299,19037,0.000233233
444299,19037,0.00093683
444299,19037,0.001780873
444300,19037,0.001710547
444300,19037,2.40095E-05
444300,19037,0.000146128
444300,19037,0.001070251
444301,19037,0.000238053
444301,19037,3.37148E-05
444301,19037,0.001021642
444301,19037,0.001657526
444302,19037,0.000217549
444302,19037,0.000909463
444302,19037,3.76913E-06
444302,19045,0.002422247
444302,19045,0.000983807
444302,19045,0.000206778
444303,19045,0.000129466
444303,19045,0.001011121
444303,19045,0.000586519
444303,19045,0.001052901
444303,19045,0.001450113
444304,19045,0.00114664
444304,19045,0.003017774
444304,19045,0.001692912
444305,19045,0.002954953
444305,19045,0.002902373
444306,19045,0.004152633
444306,19045,0.000296391
444306,19045,0.001408301
444307,19045,0.004596807
444307,19045,0.001260518
444308,19045,0.005857325
444309,19045,0.005850471
444309,19045,6.85401E-06
444310,19045,0.005852979
444310,19045,4.34623E-06
444311,19045,0.005857325
444312,19045,0.005857325
444313,19045,8.93339E-07
444313,19045,0.005856432
444314,19045,0.003000384
444314,19045,0.002223254
444315,19045,0.000886502
444315,19045,0.000194323
444315,19045,0.003346026
444316,19045,0.000547671
444316,19045,0.005309654
444317,19044,0.001929133
444317,19045,0.004154376
444317,19045,0.001218974
444318,19044,0.006369133
444318,19044,0.000507446
444318,19045,0.004132148
444319,19002,0.002154406
444319,19002,0.000337227
444319,19044,0.005016633
444319,19044,0.001185896
444319,19045,0.002865646
444319,19045,0.000344415
444320,19002,0.003424822
444320,19002,0.005274978
444320,19045,0.001191495
444320,19045,0.000855823
444321,19002,0.013374664
444322,19002,0.013374664
444323,19002,0.013374664
444324,19002,0.013374664
444325,19002,0.001132324
444325,19002,0.004276675
444325,19002,0.007965664
444326,19002,0.001020519
444326,19002,0.012354144
444327,19002,0.005655346
444327,19002,0.007191231
444328,19002,0.007170938
444328,19002,0.006157237
444328,19011,3.58651E-05
444329,19002,0.006994211
444329,19011,0.001747683
444329,19011,0.003951328
444330,19002,0.000309222
444330,19002,0.000380772
444330,19011,0.006869875
444330,19011,0.004460052
445340,05006,0.017677151
445340,19037,0.00091166
445340,19037,0.000772571
445340,19037,5.43339E-06
445341,19037,0.000571089
445341,19037,0.001903242
445341,19037,0.000476604
445342,19037,0.002073321
445342,19037,7.18306E-05
445342,19037,0.000805784
445343,19037,0.002370022
445343,19037,0.000271739
445343,19037,0.000309175
445344,19037,0.000110305
445344,19037,0.002840631
445345,19037,0.001338236
445345,19037,0.001612699
445346,19037,0.001468411
445346,19037,0.000912246
445346,19037,0.000410609
445346,19037,0.00015967
445347,19037,0.000169038
445347,19037,0.002774126
445347,19037,7.77153E-06
445348,19037,0.002950935
445349,19037,0.002950935
445350,19037,0.002355552
445350,19037,1.38483E-06
445350,19037,0.000593999
445351,19037,0.000788446
445351,19037,0.002162489
445352,19037,0.002061865
445352,19037,0.000889071
445353,19037,0.002501015
445353,19037,0.000449921
445354,19037,0.001665665
