GRIDCODE,CVENTMUN,POB  RURAL EN CELL,POB_TOTxMUN,Frur
265384,24012,3,18106,0.000165691
265300,11022,152,16184,0.009391992
265327,24032,2,27227,7.35E-05
265386,24012,29,18106,0.001601679
265269,1001,4,56330,7.10E-05
265237,32045,1,3615,0.000276625
265718,31052,7,10738,0.00065189
265367,24031,20,11647,0.00171718
265424,30121,3,19051,0.000157472
265353,24027,104,3145,0.033068362
265706,31050,587,26067,0.022518894
265421,30121,15,19051,0.00078736
265714,31004,3,1148,0.00261324
265785,23007,341,18183,0.018753781
265393,24039,3,11195,0.000267977
265403,30161,5,22430,0.000222916
265388,24026,90,8747,0.010289242
265712,31051,5,1029,0.004859086
265221,14076,3,1123,0.002671416
265383,24003,382,45296,0.008433416
265246,32019,8,9358,0.000854884
265271,14035,116,19523,0.00594171
265386,24012,62,18106,0.003424279
265410,30161,4,22430,0.000178333
265405,30161,8,22430,0.000356665
265385,24012,39,18106,0.002153982
265419,30121,6,19051,0.000314944
265765,31085,1,5277,0.000189502
265385,24012,55,18106,0.003037667
265271,14035,59,19523,0.003022077
265718,31052,2,10738,0.000186254
265426,30121,4,19051,0.000209963
265406,30161,3,22430,0.000133749
265385,24012,63,18106,0.00347951
265386,24026,132,8747,0.015090888
265385,24012,18,18106,0.000994146
265301,11022,17,16184,0.00105042
265383,24003,652,45296,0.014394207
265245,32019,3,9358,0.000320581
265401,30161,4,22430,0.000178333
265405,30161,11,22430,0.000490415
265274,14035,9,19523,0.000460995
265268,1001,35,56330,0.000621339
265417,30155,4,71156,5.62E-05
265757,31008,4,1331,0.003005259
265403,30161,362,22430,0.016139099
265395,24042,9,4255,0.002115159
265232,32045,4,3615,0.001106501
265427,30150,4,6192,0.000645995
265327,24032,28,27227,0.001028391
265415,30155,4,71156,5.62E-05
265324,24032,34,27227,0.00124876
265254,14091,2,13779,0.000145148
265742,31012,4,429,0.009324009
265414,30155,9,71156,0.000126483
265416,30155,5,71156,7.03E-05
265719,31052,552,10738,0.051406221
265421,30121,2,19051,0.000104981
265224,14031,9,2928,0.00307377
265424,30121,4,19051,0.000209963
265271,14035,20,19523,0.001024433
265385,24012,167,18106,0.009223462
265271,14035,126,19523,0.006453926
265430,30150,102,6192,0.016472868
265379,24003,566,45296,0.012495585
265246,32019,145,9358,0.015494764
265329,24043,1,3763,0.000265745
265318,11030,219,66290,0.003303666
265756,31008,13,1331,0.009767092
265389,24039,19,11195,0.001697186
265417,30155,5,71156,7.03E-05
265183,18017,1,35950,2.78E-05
265277,14035,2,19523,0.000102443
265403,30161,29,22430,0.001292911
265396,30161,4,22430,0.000178333
265410,30161,15,22430,0.000668747
265330,24043,2,3763,0.000531491
265224,14031,17,2928,0.005806011
265384,24012,29,18106,0.001601679
265416,30155,4,71156,5.62E-05
265388,24026,641,8747,0.073282268
265417,30155,2,71156,2.81E-05
265235,32045,107,3615,0.029598893
265716,31052,5,10738,0.000465636
265719,31052,879,10738,0.081858819
265271,14035,97,19523,0.004968499
265413,30161,10,22430,0.000445831
265333,24043,15,3763,0.003986181
265265,14116,1,3529,0.000283366
265299,11022,84,16184,0.005190311
265183,18017,139,35950,0.003866481
265246,32019,165,9358,0.017631973
265280,14035,22,19523,0.001126876
265743,31012,2,429,0.004662005
265413,30161,25,22430,0.001114579
265269,1001,9,56330,0.000159773
265337,11033,6,56397,0.000106389
265230,32045,13,3615,0.003596127
265212,18019,2,13066,0.000153069
265262,14116,12,3529,0.003400397
265419,30121,5,19051,0.000262453
265705,31050,2,26067,7.67E-05
265388,24026,62,8747,0.007088145
265400,30161,6,22430,0.000267499
265381,24003,361,45296,0.007969799
265410,30161,20,22430,0.000891663
265271,14035,14,19523,0.000717103
265385,24012,66,18106,0.0036452
265426,30121,11,19051,0.000577398
265172,18012,5,23137,0.000216104
265355,24027,8,3145,0.00254372
265426,30121,4,19051,0.000209963
265411,30161,10,22430,0.000445831
265415,30155,2,71156,2.81E-05
265346,24024,3,38796,7.73E-05
265387,24026,12,8747,0.001371899
265421,30121,5,19051,0.000262453
265384,24012,237,18106,0.013089584
265405,30161,6,22430,0.000267499
265396,30161,3,22430,0.000133749
265229,32045,9,3615,0.002489627
265423,30121,7,19051,0.000367435
265357,24019,312,5299,0.058879034
265281,14053,4,48292,8.28E-05
265793,23005,2,2265,0.000883002
265357,24019,2,5299,0.00037743
265364,24019,2,5299,0.00037743
265387,24026,2,8747,0.00022865
265421,30121,6,19051,0.000314944
265416,30155,37,71156,0.000519984
265172,18012,5,23137,0.000216104
265330,24043,6,3763,0.001594472
265225,14031,14,2928,0.004781421
265384,24012,106,18106,0.005854413
265801,23005,4,2265,0.001766004
265413,30161,5,22430,0.000222916
265392,24039,4,11195,0.000357302
265357,24027,20,3145,0.0063593
265171,18012,4,23137,0.000172883
265262,14116,160,3529,0.045338623
265260,14116,3,3529,0.000850099
265708,31050,345,26067,0.013235125
265415,30155,23,71156,0.000323233
265389,24039,339,11195,0.030281376
265192,18009,520,31662,0.016423473
265388,24026,67,8747,0.007659769
265722,31072,11,15,0.733333333
265297,11022,4,16184,0.000247158
265352,24027,40,3145,0.012718601
265420,30121,9,19051,0.000472416
265274,14035,23,19523,0.001178098
265299,11022,11,16184,0.000679684
265208,18019,8,13066,0.000612276
265423,30121,19,19051,0.000997323
265704,31050,285,26067,0.010933364
265426,30121,2,19051,0.000104981
265360,24019,17,5299,0.003208152
265400,30161,261,22430,0.011636202
265313,11030,19,66290,0.000286619
265398,30161,3,22430,0.000133749
265399,30161,1,22430,4.46E-05
265269,1001,14,56330,0.000248535
265327,24032,11,27227,0.000404011
265412,30161,5,22430,0.000222916
265363,24019,163,5299,0.030760521
265434,30151,12,18502,0.000648579
265403,30161,1,22430,4.46E-05
265215,14076,2,1123,0.001780944
265332,24043,17,3763,0.004517672
265716,31052,2,10738,0.000186254
265233,32045,10,3615,0.002766252
265247,32019,18,9358,0.001923488
265248,32019,333,9358,0.035584527
265386,24026,52,8747,0.005944895
265346,24024,4,38796,0.000103103
265412,30161,5,22430,0.000222916
265187,18017,234,35950,0.00650904
265172,18012,7,23137,0.000302546
265397,30161,15,22430,0.000668747
265184,18017,1,35950,2.78E-05
265385,24012,253,18106,0.013973269
265422,30121,6,19051,0.000314944
265415,30155,3,71156,4.22E-05
265376,22009,2,14540,0.000137552
265190,18017,128,35950,0.003560501
265711,31020,2,33,0.060606061
265387,24026,95,8747,0.010860867
265712,31051,1,1029,0.000971817
265370,24031,8,11647,0.000686872
265205,18019,3,13066,0.000229604
265717,31052,1,10738,9.31E-05
265756,31008,6,1331,0.004507889
265403,30161,3,22430,0.000133749
265179,18017,141,35950,0.003922114
265710,31020,2,33,0.060606061
265714,31004,209,1148,0.182055749
265718,31052,12,10738,0.001117527
265395,24042,9,4255,0.002115159
265421,30121,26,19051,0.001364758
265384,24012,10,18106,0.000552303
265331,24043,3,3763,0.000797236
265405,30161,5,22430,0.000222916
265298,11022,7,16184,0.000432526
265386,24012,345,18106,0.019054457
265260,14116,7,3529,0.001983565
265428,30150,2,6192,0.000322997
265384,24012,36,18106,0.001988291
265379,24003,324,45296,0.007152949
265323,24032,2,27227,7.35E-05
265756,31008,5,1331,0.003756574
265387,24026,44,8747,0.005030296
265394,24042,5,4255,0.001175088
265240,32045,2,3615,0.00055325
265245,32019,8,9358,0.000854884
265303,11030,324,66290,0.004887615
265250,32019,87,9358,0.009296858
265421,30121,3,19051,0.000157472
265304,11030,407,66290,0.006139689
265413,30161,3,22430,0.000133749
265279,14035,9,19523,0.000460995
265216,14076,22,1123,0.019590383
265359,24019,328,5299,0.061898471
265391,24039,3,11195,0.000267977
265409,30161,6,22430,0.000267499
265387,24026,16,8747,0.001829199
265332,24043,19,3763,0.005049163
265423,30121,5,19051,0.000262453
265417,30155,20,71156,0.000281073
265317,11030,21,66290,0.00031679
265370,24031,414,11647,0.035545634
265301,11022,289,16184,0.017857143
265324,24032,8,27227,0.000293826
265406,30161,5,22430,0.000222916
265397,30161,4,22430,0.000178333
265294,14064,312,13432,0.023228112
265394,24042,2,4255,0.000470035
265718,31052,1,10738,9.31E-05
265277,14035,6,19523,0.00030733
265786,23007,1294,18183,0.071165374
265326,24032,3,27227,0.000110185
265227,14031,36,2928,0.012295082
265421,30121,11,19051,0.000577398
265327,24032,3,27227,0.000110185
265216,14076,1,1123,0.000890472
265370,24031,4,11647,0.000343436
265716,31052,5,10738,0.000465636
265329,24043,4,3763,0.001062982
265420,30121,6,19051,0.000314944
265171,18012,4,23137,0.000172883
265395,24042,7,4255,0.001645123
265300,11022,18,16184,0.00111221
265388,24026,58,8747,0.006630845
265421,30121,8,19051,0.000419925
265786,23005,3,2265,0.001324503
265420,30121,4,19051,0.000209963
265389,24026,27,8747,0.003086773
265333,24043,7,3763,0.001860218
265298,11022,10,16184,0.000617894
265295,11022,464,16184,0.028670292
265276,14035,3,19523,0.000153665
265401,30161,240,22430,0.010699955
265367,24031,61,11647,0.0052374
265420,30121,5,19051,0.000262453
265317,11030,2,66290,3.02E-05
265408,30161,735,22430,0.032768613
265322,24032,7,27227,0.000257098
265428,30150,10,6192,0.001614987
265280,14035,287,19523,0.01470061
265303,11030,137,66290,0.002066677
265270,1001,13,56330,0.000230783
265277,14035,5,19523,0.000256108
265716,31052,3,10738,0.000279382
265237,32045,4,3615,0.001106501
265385,24012,294,18106,0.016237711
265216,14076,7,1123,0.006233304
265391,24039,233,11195,0.020812863
265224,14031,41,2928,0.014002732
265279,14035,7,19523,0.000358551
265400,30161,4,22430,0.000178333
265276,14035,4,19523,0.000204887
265424,30121,3,19051,0.000157472
265711,31039,1,75,0.013333333
265384,24012,1,18106,5.52E-05
265243,32019,4,9358,0.000427442
265390,24039,125,11195,0.011165699
265352,24027,60,3145,0.019077901
265370,24031,5,11647,0.000429295
265384,24012,125,18106,0.006903789
265770,31096,2225,22891,0.097199773
265335,11033,5,56397,8.87E-05
265428,30150,15,6192,0.002422481
265209,18019,20,13066,0.00153069
265390,24039,4,11195,0.000357302
265178,18017,88,35950,0.002447844
265403,30161,3,22430,0.000133749
265375,24031,72,11647,0.006181849
265170,18012,2,23137,8.64E-05
265244,32019,14,9358,0.001496046
265280,14035,18,19523,0.000921989
265269,1001,15,56330,0.000266288
265710,31020,2,33,0.060606061
265293,14064,4,13432,0.000297796
265337,11033,15,56397,0.000265972
265383,24003,1,45296,2.21E-05
265405,30161,1,22430,4.46E-05
265405,30161,68,22430,0.003031654
265269,1001,21,56330,0.000372803
265384,24012,8,18106,0.000441842
265385,24012,120,18106,0.006627637
265246,32019,16,9358,0.001709767
265706,31050,4,26067,0.000153451
265384,24012,185,18106,0.010217607
265279,14035,11,19523,0.000563438
265424,30121,21,19051,0.001102304
265276,14035,18,19523,0.000921989
265421,30121,2,19051,0.000104981
265325,24032,180,27227,0.006611085
265409,30161,4,22430,0.000178333
265421,30121,28,19051,0.001469739
265390,24039,46,11195,0.004108977
265247,32019,97,9358,0.010365463
265712,31051,2,1029,0.001943635
265385,24012,22,18106,0.001215067
265710,31020,1,33,0.03030303
265786,23005,4,2265,0.001766004
265353,24027,91,3145,0.028934817
265281,14053,3,48292,6.21E-05
265710,31020,7,33,0.212121212
265430,30150,3,6192,0.000484496
265388,24026,36,8747,0.004115697
265330,24043,6,3763,0.001594472
265410,30161,5,22430,0.000222916
265168,18012,486,23137,0.021005316
265389,24026,82,8747,0.009374643
265413,30161,4,22430,0.000178333
265304,11030,1,66290,1.51E-05
265423,30121,6,19051,0.000314944
265419,30121,17,19051,0.000892342
265281,14053,8,48292,0.000165659
265326,24032,47,27227,0.001726228
265332,24043,1,3763,0.000265745
265384,24012,21,18106,0.001159837
265786,23005,1,2265,0.000441501
265707,31050,2,26067,7.67E-05
265707,31050,2,26067,7.67E-05
265765,31096,77,22891,0.003363767
265423,30121,4,19051,0.000209963
265236,32045,5,3615,0.001383126
265216,14076,2,1123,0.001780944
265235,32045,45,3615,0.012448133
265388,24026,36,8747,0.004115697
265299,11022,37,16184,0.002286209
265264,14116,2,3529,0.000566733
265417,30155,27,71156,0.000379448
265327,24032,20,27227,0.000734565
265694,31038,3,2557,0.00117325
265400,30161,9,22430,0.000401248
265405,30161,4,22430,0.000178333
265379,24003,446,45296,0.009846344
265761,31008,2,1331,0.00150263
265773,31096,306,22891,0.013367699
265707,31050,1,26067,3.84E-05
265421,30121,4,19051,0.000209963
265715,31052,301,10738,0.028031291
265339,11033,7,56397,0.00012412
265420,30121,10,19051,0.000524907
265279,14035,10,19523,0.000512216
265231,32045,21,3615,0.005809129
265761,31008,2,1331,0.00150263
265711,31020,5,33,0.151515152
265718,31052,1224,10738,0.113987707
265391,24039,11,11195,0.000982582
265397,30161,13,22430,0.000579581
265346,24024,1,38796,2.58E-05
265375,22009,2,14540,0.000137552
265412,30161,7,22430,0.000312082
265430,30150,5,6192,0.000807494
265260,14116,4,3529,0.001133466
265410,30161,2,22430,8.92E-05
265262,14116,22,3529,0.006234061
265339,11033,8,56397,0.000141852
265428,30150,62,6192,0.01001292
265381,24003,520,45296,0.011480042
265386,24026,290,8747,0.033154224
265425,30121,110,19051,0.005773975
265387,24026,8,8747,0.000914599
265391,24039,325,11195,0.029030817
265323,24032,216,27227,0.007933302
265329,24043,18,3763,0.004783417
265421,30121,17,19051,0.000892342
265235,32045,14,3615,0.003872752
265402,30161,3,22430,0.000133749
265372,24031,25,11647,0.002146475
265375,24031,24,11647,0.002060616
265373,24031,83,11647,0.007126299
265423,30121,19,19051,0.000997323
265383,24003,6,45296,0.000132462
265712,31039,2,75,0.026666667
265398,30161,3,22430,0.000133749
265370,24031,9,11647,0.000772731
265280,14035,229,19523,0.011729755
265396,24042,169,4255,0.039717979
265384,24012,2,18106,0.000110461
265420,30121,6,19051,0.000314944
265380,24003,463,45296,0.010221653
265305,11030,72,66290,0.001086137
265372,24031,20,11647,0.00171718
265172,18012,191,23137,0.008255176
265711,31039,11,75,0.146666667
265743,31012,8,429,0.018648019
265219,14076,4,1123,0.003561888
265787,23005,5,2265,0.002207506
265382,24003,27,45296,0.000596079
265386,24026,60,8747,0.006859495
265410,30161,4,22430,0.000178333
265312,11030,233,66290,0.003514859
265766,31096,400,22891,0.017474116
265299,11022,630,16184,0.038927336
265404,30161,124,22430,0.00552831
265705,31059,766,1114,0.687612208
265422,30121,2,19051,0.000104981
265385,24012,2,18106,0.000110461
265298,11022,30,16184,0.001853683
265208,18019,4,13066,0.000306138
265395,24042,5,4255,0.001175088
265270,14035,7,19523,0.000358551
265425,30121,3,19051,0.000157472
265384,24012,8,18106,0.000441842
265247,32019,581,9358,0.062085916
265247,32019,218,9358,0.023295576
265276,14035,16,19523,0.000819546
265423,30121,6,19051,0.000314944
265246,32019,595,9358,0.063581962
265389,24026,7,8747,0.000800274
265209,18019,1,13066,7.65E-05
265712,31051,389,1029,0.378036929
265278,14035,9,19523,0.000460995
265745,31012,2,429,0.004662005
265386,24026,17,8747,0.001943523
265176,18017,116,35950,0.003226704
265423,30121,10,19051,0.000524907
265429,30150,7,6192,0.001130491
265416,30155,4,71156,5.62E-05
265204,18019,1,13066,7.65E-05
265392,24039,116,11195,0.010361769
265336,11033,4,56397,7.09E-05
265712,31051,2,1029,0.001943635
265395,24042,4,4255,0.000940071
265404,30161,2,22430,8.92E-05
265711,31039,4,75,0.053333333
265712,31039,2,75,0.026666667
265338,11033,3,56397,5.32E-05
265423,30121,2,19051,0.000104981
265275,14035,9,19523,0.000460995
265423,30121,5,19051,0.000262453
265415,30155,6,71156,8.43E-05
265353,24027,2,3145,0.00063593
265277,14035,31,19523,0.001587871
265275,14035,6,19523,0.00030733
265399,30161,1,22430,4.46E-05
265384,24012,22,18106,0.001215067
265390,24039,320,11195,0.028584189
265417,30155,2,71156,2.81E-05
265384,24012,3,18106,0.000165691
265385,24012,719,18106,0.039710593
265234,32045,80,3615,0.022130014
265260,14116,10,3529,0.002833664
265275,14035,4,19523,0.000204887
265423,30121,3,19051,0.000157472
265710,31020,1,33,0.03030303
265717,31052,1581,10738,0.147234122
265216,14076,10,1123,0.00890472
265178,18017,16,35950,0.000445063
265386,24026,16,8747,0.001829199
265173,18012,1,23137,4.32E-05
265177,18017,89,35950,0.002475661
265298,11022,1,16184,6.18E-05
265407,30161,5,22430,0.000222916
265378,24003,125,45296,0.002759626
265417,30155,3,71156,4.22E-05
265276,14035,4,19523,0.000204887
265413,30161,5,22430,0.000222916
265246,32019,192,9358,0.020517205
265241,32048,46,9097,0.005056612
265380,24003,182,45296,0.004018015
265415,30155,4,71156,5.62E-05
265370,24031,11,11647,0.000944449
265297,11022,20,16184,0.001235788
265801,23005,8,2265,0.003532009
265122,18012,34,23137,0.001469508
265397,30161,17,22430,0.000757914
265371,24031,79,11647,0.006782863
265400,30161,7,22430,0.000312082
265166,18012,318,23137,0.013744219
265246,32019,17,9358,0.001816627
265411,30161,4,22430,0.000178333
265248,32019,45,9358,0.00480872
265384,24012,5,18106,0.000276152
265430,30150,4,6192,0.000645995
265428,30150,46,6192,0.007428941
265395,24042,44,4255,0.010340776
265379,24003,218,45296,0.004812787
265387,24026,15,8747,0.001714874
265390,24039,119,11195,0.010629745
265801,23005,4,2265,0.001766004
265241,32048,57,9097,0.006265802
265326,24032,372,27227,0.013662908
265324,24032,5,27227,0.000183641
265396,24042,206,4255,0.048413631
265240,32048,17,9097,0.001868748
265175,18017,200,35950,0.005563282
265421,30121,5,19051,0.000262453
265224,14031,4,2928,0.00136612
265317,11030,197,66290,0.002971791
265298,11022,6,16184,0.000370737
265381,24003,100,45296,0.0022077
265395,24042,30,4255,0.007050529
265400,30161,6,22430,0.000267499
265235,32045,221,3615,0.061134163
265405,30161,8,22430,0.000356665
265247,32019,157,9358,0.016777089
265324,24032,7,27227,0.000257098
265371,24031,24,11647,0.002060616
265246,32019,303,9358,0.032378713
265802,23005,14,2265,0.006181015
265277,14035,43,19523,0.00220253
265298,11022,14,16184,0.000865052
265276,14035,3,19523,0.000153665
265250,32019,13,9358,0.001389186
265421,30121,10,19051,0.000524907
265429,30150,12,6192,0.001937984
265394,24042,38,4255,0.00893067
265387,24026,33,8747,0.003772722
265323,24032,4,27227,0.000146913
265277,14035,10,19523,0.000512216
265247,32019,23,9358,0.00245779
265200,18019,3,13066,0.000229604
265384,24012,9,18106,0.000497073
265767,31096,1,22891,4.37E-05
265425,30121,15,19051,0.00078736
265713,31004,3,1148,0.00261324
265324,24032,3,27227,0.000110185
265436,30152,138,9678,0.014259144
265252,32019,116,9358,0.012395811
265216,14076,5,1123,0.00445236
265276,14035,2,19523,0.000102443
265191,18009,209,31662,0.006600973
265269,1001,17,56330,0.000301793
265228,32003,2,1091,0.001833181
