GRIDCODE,CVENTMUN,Fb
44291,7030,0.010176778
44291,7080,0.00074951
44292,7030,0.007626966
44292,7080,0.001241324
44293,7030,0.000708978
44293,7080,0.010492151
44294,7080,0.010924101
44295,7030,0.000199362
44295,7080,0.007444741
44296,7011,0.007354548
44296,7030,0.001216106
44296,7080,0.004031033
44297,7011,0.063706809
44298,7011,0.014792478
44298,7030,0.000303104
44299,7011,0.042571762
44300,7011,0.064184152
44301,7011,0.024557678
44301,7034,0.001436759
44302,7011,0.003063439
44302,7034,0.000582795
44303,7034,0.003519983
44304,7006,0.000324789
44304,7034,0.004415465
44305,7006,0.005831662
44305,7034,0.003013059
44306,7006,0.00403484
44306,7034,0.006060369
44307,7006,0.000692259
44307,7034,2.11E-05
44308,7006,0.000428828
44308,7034,0.001339849
45171,20334,0.000154997
45172,20334,0.001315582
45173,20334,0.000943275
45174,20334,0.001366473
45176,20334,0.000282003
45177,20334,0.001655614
45178,20334,0.00170889
45179,20334,0.004225518
45180,20318,0.005936506
45180,20334,0.001239004
45181,20318,0.008137627
45182,20318,0.002095923
45184,20318,0.014807701
45185,20318,0.032183559
45186,20318,0.017882071
45187,20318,0.025504893
45187,20401,0.013091715
45188,20318,0.007382556
45188,20401,0.025175485
45189,20401,0.01907616
45190,20401,0.021320414
45191,20401,0.017031243
45192,20401,0.032293337
45193,20117,0.014642318
45193,20401,0.023411094
45194,20117,0.057369569
45194,20401,0.001530333
45195,20117,0.059796895
45196,20117,0.059650919
45197,20117,0.049805254
45197,20439,0.000915609
45198,20085,0.003342877
45198,20117,0.010496212
45198,20439,0.002930679
45199,20085,0.020516254
45200,20085,0.028762289
45200,20509,0.001343419
45201,20085,0.031325038
45202,20012,0.020939222
45202,20085,0.021630941
45203,20012,0.066805263
45203,20085,0.000396634
45204,20012,0.067661992
45205,20012,0.051610992
